DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-19:36:27.863739 1900000000 1900000000 1192 -0.106 394 3.029 1255 0.319
2023/02/23-19:36:27.888138 1900000000 1900000000 1192 -2.735 395 0.400 1256 0.320
2023/02/23-19:36:27.906669 1900000000 1900000000 1193 -2.755 394 0.380 1256 0.319
2023/02/23-19:36:27.923705 1900000000 1900000000 1193 -2.056 392 1.079 1256 0.317
2023/02/23-19:36:27.960786 1900000000 1900000000 1191 1.224 396 -1.925 1255 0.321
2023/02/23-19:36:27.978615 1900000000 1900000000 1194 -0.384 390 2.752 1256 0.316
2023/02/23-19:36:28.004490 1900000000 1900000000 1191 -2.058 396 1.077 1255 0.321
2023/02/23-19:36:28.030717 1900000000 1900000000 1193 -2.435 392 0.700 1256 0.318
2023/02/23-19:36:28.064550 1900000000 1900000000 1192 3.016 394 -0.132 1256 0.319
2023/02/23-19:36:28.082728 1900000000 1900000000 1193 0.659 392 -2.489 1256 0.318
2023/02/23-19:36:28.111585 1900000000 1900000000 1192 -2.986 394 0.149 1255 0.319
2023/02/23-19:36:28.128522 1900000000 1900000000 1191 -2.761 394 0.374 1255 0.320
2023/02/23-19:36:28.153238 1900000000 1900000000 1193 -0.543 392 2.592 1255 0.318
2023/02/23-19:36:28.175180 1900000000 1900000000 1188 1.430 400 -1.718 1254 0.324
2023/02/23-19:36:28.190909 1900000000 1900000000 1189 -2.407 399 0.728 1254 0.324
2023/02/23-19:36:28.219836 1900000000 1900000000 1189 -1.151 399 1.984 1255 0.323
2023/02/23-19:36:28.230394 1900000000 1900000000 1192 2.383 395 -0.765 1255 0.320
2023/02/23-19:36:28.257302 1900000000 1900000000 1193 -2.339 393 0.796 1256 0.318
2023/02/23-19:36:28.279125 1900000000 1900000000 1191 1.578 394 -1.570 1255 0.319
2023/02/23-19:36:28.297569 1900000000 1900000000 1190 -0.164 396 2.970 1254 0.321
2023/02/23-19:36:28.314397 1900000000 1900000000 1191 1.080 394 -2.068 1254 0.319
2023/02/23-19:36:28.334618 1900000000 1900000000 1192 0.995 393 -2.154 1255 0.319
2023/02/23-19:36:28.350155 1900000000 1900000000 1192 1.023 393 -2.125 1255 0.318
2023/02/23-19:36:28.376286 1900000000 1900000000 1192 1.082 392 -2.066 1255 0.318
2023/02/23-19:36:28.395538 1900000000 1900000000 1192 1.990 394 -1.158 1255 0.319
2023/02/23-19:36:28.416077 1900000000 1900000000 1191 -0.190 394 2.945 1254 0.320
2023/02/23-19:36:28.440719 1900000000 1900000000 1193 -0.383 393 2.753 1255 0.318
2023/02/23-19:36:28.459027 1900000000 1900000000 1192 2.338 395 -0.810 1255 0.320
2023/02/23-19:36:28.482276 1900000000 1900000000 1192 0.047 394 -3.100 1255 0.319
2023/02/23-19:36:28.508190 1900000000 1900000000 1191 1.633 394 -1.515 1254 0.319
2023/02/23-19:36:28.538375 1900000000 1900000000 1189 -0.203 397 2.931 1254 0.322
2023/02/23-19:36:28.564103 1900000000 1900000000 1189 0.511 398 -2.637 1254 0.323
2023/02/23-19:36:28.583085 1900000000 1900000000 1193 2.318 392 -0.830 1255 0.318
2023/02/23-19:36:28.602378 1900000000 1900000000 1190 -1.091 396 2.043 1254 0.322
2023/02/23-19:36:28.627942 1900000000 1900000000 1188 0.926 401 -2.223 1254 0.325
2023/02/23-19:36:28.644989 1900000000 1900000000 1189 -2.497 398 0.638 1254 0.323
2023/02/23-19:36:28.668488 1900000000 1900000000 1189 0.718 396 -2.430 1253 0.322
2023/02/23-19:36:28.694190 1900000000 1900000000 1189 -0.687 398 2.449 1254 0.323
2023/02/23-19:36:28.719854 1900000000 1900000000 1193 -1.298 392 1.837 1256 0.318
2023/02/23-19:36:28.737431 1900000000 1900000000 1190 0.572 397 -2.576 1255 0.322
2023/02/23-19:36:28.769986 1900000000 1900000000 1194 -1.177 391 1.958 1256 0.316
2023/02/23-19:36:28.788404 1900000000 1900000000 1191 1.287 394 -1.862 1255 0.319
2023/02/23-19:36:28.812061 1900000000 1900000000 1190 -0.337 396 2.799 1254 0.321
2023/02/23-19:36:28.841612 1900000000 1900000000 1186 -2.128 401 1.006 1252 0.326
2023/02/23-19:36:28.864258 1900000000 1900000000 1189 2.910 395 -0.238 1253 0.321
2023/02/23-19:36:28.885080 1900000000 1900000000 1186 2.066 396 -1.081 1251 0.322
2023/02/23-19:36:28.897813 1900000000 1900000000 1188 -1.795 397 1.340 1252 0.323
2023/02/23-19:36:28.919422 1900000000 1900000000 1191 2.513 390 -0.636 1253 0.316
