1677155651181;10004;127006;60000
1677155651213;10004;127006;60000
1677155651245;10004;127006;60000
1677155651277;10004;127006;60003
1677155651309;9994;126616;60321
1677155651341;9880;125115;61221
1677155651373;9662;122522;62703
1677155651405;9367;119244;64521
1677155651437;9101;115995;66348
1677155651469;8844;112736;68178
1677155651501;8588;109535;70008
1677155651533;8312;106372;71838
1677155651565;8066;103218;73671
1677155651597;7800;100044;75501
1677155651629;7524;96824;77328
1677155651661;7268;93604;79158
1677155651693;7002;90393;80988
1677155651725;6745;87210;82815
1677155651757;6479;84056;84648
1677155651789;6223;80893;86475
1677155651821;5957;77700;88308
1677155651853;5690;74490;90138
1677155651885;5425;71279;91968
1677155651917;5178;68068;93798
1677155651949;4911;64894;95625
1677155651981;4655;61731;97455
1677155652013;4389;58558;99288
1677155652045;4142;55366;101115
1677155652077;3857;52155;102945
1677155652109;3610;48944;104775
1677155652141;3344;45771;106608
1677155652173;3087;42588;108438
1677155652205;2822;39416;110265
1677155652237;2556;36224;112095
1677155652269;2299;33022;113925
1677155652301;2033;29830;115752
1677155652333;1767;26619;117585
1677155652365;1520;23446;119415
1677155652397;1254;20273;121245
1677155652429;988;17081;123072
1677155652461;731;13899;124905
1677155652493;465;10688;126732
1677155652525;209;7752;128376
1677155652557;66;5861;129456
1677155652589;10;4969;129954
1677155652621;10;4892;129999
1677155652653;712;4892;129999
1677155652685;2641;4940;129999
1677155652717;5539;4969;129999
1677155652749;8816;4959;129999
1677155652781;12037;4969;129999
1677155652813;15238;4959;129999
1677155652845;18468;4959;129999
1677155652877;21679;4959;129999
1677155652909;24890;4978;129999
1677155652941;28092;4987;129999
1677155652973;31284;4987;129999
1677155653005;34457;4988;129999
1677155653037;37658;4978;129999
1677155653069;40841;4988;129999
1677155653101;44061;4978;129999
1677155653133;47272;4997;129999
1677155653165;50493;5006;129999
1677155653197;53694;4997;129999
1677155653229;56905;5016;129999
1677155653261;60097;4978;129999
1677155653293;63280;4988;129999
1677155653325;66481;4997;129999
1677155653357;69682;4987;129999
1677155653389;72865;5016;129999
1677155653421;76086;5006;129999
1677155653453;79278;5007;129999
1677155653485;82498;4997;129999
1677155653517;85700;5006;129999
1677155653549;88911;5006;129999
1677155653581;92102;5007;129999
1677155653613;95276;5007;129999
1677155653645;98486;4987;129999
1677155653677;101669;4978;129999
1677155653709;104890;4988;129999
1677155653741;108072;4997;129999
1677155653773;111274;5006;129999
1677155653805;114504;5006;129999
1677155653837;117705;5016;129999
1677155653869;120907;5007;129999
1677155653901;124089;5016;129999
1677155653933;127300;4997;129999
1677155653965;130483;5006;129999
1677155653997;133675;5007;129999
1677155654029;136876;4978;129999
1677155654061;140068;4978;129999
1677155654093;143279;4978;129999
1677155654125;146480;4988;129999
1677155654157;149692;5007;129999
1677155654189;152893;5016;129999
1677155654221;156085;5016;129999
1677155654253;159286;5007;129999
1677155654285;162478;5007;129999
1677155654317;165680;4997;129999
1677155654349;168872;4997;129999
1677155654381;172074;5007;129999
1677155654413;175284;4988;129999
1677155654445;178486;4997;129999
1677155654477;181697;4997;129999
1677155654509;184880;5007;129999
1677155654541;188081;5016;129999
1677155654573;191292;5016;129999
1677155654605;194484;5016;129999
1677155654637;197686;5007;129999
1677155654669;200878;5007;129999
1677155654701;204079;4997;129999
1677155654733;207281;5007;129999
1677155654765;210482;4997;129999
1677155654797;213684;4987;129999
1677155654829;216885;4997;129999
1677155654861;220086;4987;129999
1677155654893;223288;4997;129999
1677155654925;226490;5007;129999
1677155654957;229672;5016;129999
1677155654989;232874;5007;129999
1677155655021;236075;4997;129999
1677155655053;239286;5016;129999
1677155655085;242478;4997;129999
1677155655117;245670;5016;129999
1677155655149;248881;4997;129999
1677155655181;252073;4978;129999
1677155655213;255275;5006;129999
1677155655245;258476;4997;129999
1677155655277;261668;5016;129999
1677155655309;264870;5007;129999
1677155655341;268071;5016;129999
1677155655373;271273;5006;129999
1677155655405;274465;5006;129999
1677155655437;277666;5016;129999
1677155655469;280858;4997;129999
1677155655501;284050;5016;129999
1677155655533;287261;4997;129999
1677155655565;290444;4988;129999
1677155655597;293654;5006;129999
1677155655629;296856;4997;129999
1677155655661;300038;5006;129999
1677155655693;302794;5025;129999
1677155655725;304418;5035;129999
1677155655757;305045;5035;129999
1677155655789;304988;5016;129999
1677155655821;303990;5025;129999
1677155655853;301825;5044;129999
1677155655885;298728;5063;129999
1677155655917;295460;5102;129999
1677155655949;292230;5159;129999
1677155655981;289000;5234;129999
1677155656013;285798;5282;129999
1677155656045;282587;5339;129999
1677155656077;279366;5405;129999
1677155656109;276174;5463;129999
1677155656141;272982;5519;129999
1677155656173;269772;5558;129999
1677155656205;266589;5605;129999
1677155656237;263378;5662;129999
1677155656269;260167;5719;129999
1677155656301;256946;5767;129999
1677155656333;253736;5824;129999
1677155656365;250515;5890;129999
1677155656397;247323;5947;129999
1677155656429;244122;5995;129999
1677155656461;240920;6042;129999
1677155656493;237728;6099;129999
1677155656525;234546;6147;129999
1677155656557;231344;6194;129999
1677155656589;228162;6261;129999
1677155656621;224932;6299;129999
1677155656653;221730;6346;129999
1677155656685;218528;6412;129999
1677155656717;215318;6469;129999
1677155656749;212106;6526;129999
1677155656781;208924;6574;129999
1677155656813;205723;6640;129999
1677155656845;202540;6688;129999
1677155656877;199348;6726;129999
1677155656909;196137;6783;129999
1677155656941;192936;6831;129999
1677155656973;189734;6878;129999
1677155657005;186523;6935;129999
1677155657037;183331;6973;129999
1677155657069;180120;7049;129999
1677155657101;176909;7106;129999
1677155657133;173727;7154;129999
