DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-13:47:27.433077 1900000000 1900000000 43 -0.982 1512 -0.945 1512 1.542
2023/02/23-13:47:27.451118 1900000000 1900000000 40 2.340 1512 2.378 1513 1.544
2023/02/23-13:47:27.472171 1900000000 1900000000 40 2.973 1513 3.014 1513 1.544
2023/02/23-13:47:27.487582 1900000000 1900000000 42 2.059 1512 2.095 1512 1.543
2023/02/23-13:47:27.513673 1900000000 1900000000 41 1.647 1514 1.686 1515 1.544
2023/02/23-13:47:27.538601 1900000000 1900000000 41 2.830 1515 2.869 1515 1.544
2023/02/23-13:47:27.560269 1900000000 1900000000 42 0.877 1513 0.917 1514 1.543
2023/02/23-13:47:27.585824 1900000000 1900000000 43 -1.732 1513 -1.701 1514 1.542
2023/02/23-13:47:27.599089 1900000000 1900000000 42 2.341 1513 2.377 1514 1.543
2023/02/23-13:47:27.620019 1900000000 1900000000 45 0.173 1513 0.212 1514 1.541
2023/02/23-13:47:27.651219 1900000000 1900000000 46 2.492 1513 2.527 1514 1.540
2023/02/23-13:47:27.668378 1900000000 1900000000 43 2.500 1515 2.539 1515 1.542
2023/02/23-13:47:27.688104 1900000000 1900000000 47 -0.750 1513 -0.718 1513 1.540
2023/02/23-13:47:27.709974 1900000000 1900000000 45 -1.814 1512 -1.779 1513 1.541
2023/02/23-13:47:27.738194 1900000000 1900000000 46 -0.055 1511 -0.021 1512 1.540
2023/02/23-13:47:27.756487 1900000000 1900000000 44 1.377 1513 1.420 1513 1.542
2023/02/23-13:47:27.786398 1900000000 1900000000 46 2.788 1512 2.821 1513 1.540
2023/02/23-13:47:27.820923 1900000000 1900000000 44 -2.486 1512 -2.445 1513 1.542
2023/02/23-13:47:27.838015 1900000000 1900000000 46 -2.032 1512 -1.998 1513 1.541
2023/02/23-13:47:27.865868 1900000000 1900000000 45 2.477 1512 2.506 1513 1.541
2023/02/23-13:47:27.881442 1900000000 1900000000 43 2.809 1513 2.845 1514 1.542
2023/02/23-13:47:27.902644 1900000000 1900000000 45 -1.863 1511 -1.828 1511 1.541
2023/02/23-13:47:27.918671 1900000000 1900000000 46 -1.230 1511 -1.197 1511 1.540
2023/02/23-13:47:27.946770 1900000000 1900000000 43 -2.166 1513 -2.129 1514 1.542
2023/02/23-13:47:27.966254 1900000000 1900000000 44 1.821 1513 1.854 1514 1.542
2023/02/23-13:47:27.987588 1900000000 1900000000 48 0.938 1511 0.973 1512 1.539
2023/02/23-13:47:28.006708 1900000000 1900000000 50 3.078 1511 3.108 1512 1.538
2023/02/23-13:47:28.028666 1900000000 1900000000 48 -2.296 1511 -2.260 1512 1.539
2023/02/23-13:47:28.042713 1900000000 1900000000 48 2.826 1512 2.854 1512 1.539
2023/02/23-13:47:28.061463 1900000000 1900000000 48 -1.382 1511 -1.347 1512 1.539
2023/02/23-13:47:28.081218 1900000000 1900000000 44 1.252 1513 1.284 1514 1.542
2023/02/23-13:47:28.105660 1900000000 1900000000 43 0.529 1512 0.564 1513 1.542
2023/02/23-13:47:28.124211 1900000000 1900000000 48 -2.600 1511 -2.567 1512 1.539
2023/02/23-13:47:28.143627 1900000000 1900000000 47 0.356 1512 0.387 1512 1.540
2023/02/23-13:47:28.162712 1900000000 1900000000 44 0.878 1512 0.913 1512 1.542
2023/02/23-13:47:28.184768 1900000000 1900000000 44 2.568 1513 2.606 1513 1.541
2023/02/23-13:47:28.202202 1900000000 1900000000 44 -2.706 1512 -2.670 1512 1.542
2023/02/23-13:47:28.229689 1900000000 1900000000 43 1.821 1513 1.855 1514 1.542
2023/02/23-13:47:28.251905 1900000000 1900000000 42 -1.561 1513 -1.527 1513 1.543
2023/02/23-13:47:28.273702 1900000000 1900000000 45 -1.632 1512 -1.595 1513 1.541
2023/02/23-13:47:28.292354 1900000000 1900000000 46 0.750 1512 0.779 1512 1.540
2023/02/23-13:47:28.311821 1900000000 1900000000 44 0.240 1512 0.275 1512 1.541
2023/02/23-13:47:28.338942 1900000000 1900000000 45 -0.226 1512 -0.190 1513 1.541
