DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/22-10:57:22.113115 1900000000 1900000000 453 -0.593 1643 2.511 1704 1.302
2023/02/22-10:57:22.137051 1900000000 1900000000 448 -2.820 1646 0.284 1706 1.305
2023/02/22-10:57:22.162336 1900000000 1900000000 448 -1.990 1646 1.114 1706 1.305
2023/02/22-10:57:22.181215 1900000000 1900000000 451 1.217 1644 -1.962 1705 1.303
2023/02/22-10:57:22.199893 1900000000 1900000000 449 2.018 1645 -1.162 1705 1.304
2023/02/22-10:57:22.229783 1900000000 1900000000 445 1.763 1647 -1.416 1706 1.307
2023/02/22-10:57:22.256294 1900000000 1900000000 449 1.407 1644 -1.772 1704 1.304
2023/02/22-10:57:22.282916 1900000000 1900000000 443 -0.701 1648 2.403 1706 1.308
2023/02/22-10:57:22.315568 1900000000 1900000000 444 1.041 1647 -2.139 1706 1.307
2023/02/22-10:57:22.327144 1900000000 1900000000 444 2.919 1647 -0.261 1706 1.307
2023/02/22-10:57:22.363966 1900000000 1900000000 445 -1.673 1646 1.431 1705 1.307
2023/02/22-10:57:22.380686 1900000000 1900000000 450 -1.788 1642 1.316 1703 1.303
2023/02/22-10:57:22.405079 1900000000 1900000000 450 2.280 1643 -0.900 1704 1.303
2023/02/22-10:57:22.427962 1900000000 1900000000 450 -2.707 1643 0.397 1703 1.304
2023/02/22-10:57:22.448529 1900000000 1900000000 452 -1.841 1642 1.264 1703 1.302
2023/02/22-10:57:22.470351 1900000000 1900000000 451 2.793 1643 -0.386 1704 1.303
2023/02/22-10:57:22.501890 1900000000 1900000000 449 -1.293 1646 1.811 1706 1.305
2023/02/22-10:57:22.525483 1900000000 1900000000 448 -0.278 1646 2.826 1706 1.305
2023/02/22-10:57:22.551679 1900000000 1900000000 449 0.858 1645 -2.322 1706 1.304
2023/02/22-10:57:22.576149 1900000000 1900000000 447 -3.062 1648 0.041 1707 1.306
2023/02/22-10:57:22.595686 1900000000 1900000000 447 -1.024 1646 2.080 1706 1.305
2023/02/22-10:57:22.618108 1900000000 1900000000 443 -2.289 1650 0.815 1708 1.309
2023/02/22-10:57:22.641827 1900000000 1900000000 447 1.788 1646 -1.391 1706 1.306
2023/02/22-10:57:22.664702 1900000000 1900000000 447 1.675 1647 -1.505 1707 1.306
2023/02/22-10:57:22.687710 1900000000 1900000000 449 -1.067 1646 2.037 1706 1.305
2023/02/22-10:57:22.703659 1900000000 1900000000 448 2.889 1646 -0.291 1706 1.305
2023/02/22-10:57:22.736059 1900000000 1900000000 449 1.707 1645 -1.473 1706 1.304
2023/02/22-10:57:22.759713 1900000000 1900000000 452 0.880 1643 -2.299 1704 1.303
2023/02/22-10:57:22.778347 1900000000 1900000000 449 -1.903 1645 1.201 1706 1.304
2023/02/22-10:57:22.798614 1900000000 1900000000 450 -0.471 1645 2.633 1706 1.304
2023/02/22-10:57:22.816866 1900000000 1900000000 448 -2.708 1646 0.396 1706 1.305
2023/02/22-10:57:22.844302 1900000000 1900000000 446 1.643 1648 -1.536 1707 1.307
