DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-11:12:37.352525 1900000000 1900000000 1514 -0.300 252 2.828 1535 0.165
2023/02/24-11:12:37.377706 1900000000 1900000000 1511 0.845 256 -2.310 1532 0.168
2023/02/24-11:12:37.396727 1900000000 1900000000 1510 0.132 255 -3.024 1532 0.167
2023/02/24-11:12:37.426286 1900000000 1900000000 1513 -2.065 252 1.062 1534 0.165
2023/02/24-11:12:37.453885 1900000000 1900000000 1512 1.215 254 -1.940 1534 0.167
2023/02/24-11:12:37.471355 1900000000 1900000000 1508 0.606 259 -2.548 1531 0.170
2023/02/24-11:12:37.496019 1900000000 1900000000 1511 1.729 255 -1.425 1532 0.167
2023/02/24-11:12:37.519664 1900000000 1900000000 1510 1.129 256 -2.026 1531 0.168
2023/02/24-11:12:37.549504 1900000000 1900000000 1510 2.939 256 -0.216 1531 0.168
2023/02/24-11:12:37.568065 1900000000 1900000000 1511 -0.634 256 2.495 1532 0.168
2023/02/24-11:12:37.588284 1900000000 1900000000 1510 -0.111 254 3.017 1532 0.166
2023/02/24-11:12:37.607580 1900000000 1900000000 1510 2.594 256 -0.561 1531 0.168
2023/02/24-11:12:37.630603 1900000000 1900000000 1510 0.172 253 -2.983 1531 0.166
2023/02/24-11:12:37.649474 1900000000 1900000000 1508 1.288 254 -1.867 1529 0.167
2023/02/24-11:12:37.674099 1900000000 1900000000 1509 2.069 255 -1.085 1530 0.167
2023/02/24-11:12:37.690176 1900000000 1900000000 1509 -1.576 254 1.553 1530 0.167
2023/02/24-11:12:37.712591 1900000000 1900000000 1509 -1.931 251 1.198 1530 0.165
2023/02/24-11:12:37.738248 1900000000 1900000000 1509 -0.877 253 2.251 1530 0.166
2023/02/24-11:12:37.761250 1900000000 1900000000 1509 2.586 253 -0.569 1530 0.166
2023/02/24-11:12:37.790229 1900000000 1900000000 1509 1.324 252 -1.831 1530 0.166
2023/02/24-11:12:37.809924 1900000000 1900000000 1509 2.763 254 -0.393 1530 0.167
2023/02/24-11:12:37.827135 1900000000 1900000000 1508 -1.267 255 1.863 1530 0.168
2023/02/24-11:12:37.854212 1900000000 1900000000 1509 -0.982 255 2.147 1531 0.167
2023/02/24-11:12:37.873353 1900000000 1900000000 1511 0.922 253 -2.233 1532 0.166
2023/02/24-11:12:37.895916 1900000000 1900000000 1509 1.810 256 -1.345 1530 0.168
2023/02/24-11:12:37.921659 1900000000 1900000000 1510 1.852 253 -1.303 1531 0.166
2023/02/24-11:12:37.942136 1900000000 1900000000 1509 1.347 253 -1.809 1530 0.166
2023/02/24-11:12:37.974357 1900000000 1900000000 1508 -2.885 255 0.243 1530 0.167
2023/02/24-11:12:37.997206 1900000000 1900000000 1509 2.095 256 -1.060 1530 0.168
2023/02/24-11:12:38.017728 1900000000 1900000000 1507 1.380 256 -1.774 1528 0.168
2023/02/24-11:12:38.030516 1900000000 1900000000 1510 2.173 251 -0.983 1531 0.165
2023/02/24-11:12:38.056177 1900000000 1900000000 1508 -0.122 254 3.007 1529 0.167
2023/02/24-11:12:38.075850 1900000000 1900000000 1508 -0.835 255 2.293 1529 0.168
2023/02/24-11:12:38.103592 1900000000 1900000000 1511 0.056 251 -3.100 1531 0.165
2023/02/24-11:12:38.121335 1900000000 1900000000 1510 -0.066 252 3.063 1531 0.165
2023/02/24-11:12:38.160830 1900000000 1900000000 1511 0.152 249 -3.003 1531 0.163
2023/02/24-11:12:38.181610 1900000000 1900000000 1509 1.017 251 -2.138 1530 0.165
2023/02/24-11:12:38.206759 1900000000 1900000000 1508 1.467 254 -1.688 1530 0.167
2023/02/24-11:12:38.231910 1900000000 1900000000 1510 -1.122 251 2.006 1531 0.165
2023/02/24-11:12:38.253750 1900000000 1900000000 1509 -1.243 253 1.885 1530 0.166
2023/02/24-11:12:38.281674 1900000000 1900000000 1510 0.512 250 -2.642 1531 0.164
2023/02/24-11:12:38.303193 1900000000 1900000000 1509 0.672 251 -2.483 1530 0.165
2023/02/24-11:12:38.325468 1900000000 1900000000 1510 2.504 251 -0.651 1531 0.165
2023/02/24-11:12:38.358177 1900000000 1900000000 1509 1.564 252 -1.592 1530 0.166
2023/02/24-11:12:38.378617 1900000000 1900000000 1508 2.907 253 -0.247 1529 0.166
2023/02/24-11:12:38.394399 1900000000 1900000000 1508 1.941 251 -1.215 1529 0.165
2023/02/24-11:12:38.419591 1900000000 1900000000 1507 -1.764 255 1.364 1528 0.168
