DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-15:43:27.130071 1900000000 1900000000 1337 -0.763 244 2.374 1359 0.181
2023/02/23-15:43:27.148765 1900000000 1900000000 1336 -2.061 247 1.077 1358 0.183
2023/02/23-15:43:27.180027 1900000000 1900000000 1335 0.979 246 -2.167 1358 0.182
2023/02/23-15:43:27.204566 1900000000 1900000000 1336 -3.028 246 0.111 1358 0.182
2023/02/23-15:43:27.222991 1900000000 1900000000 1336 -2.097 246 1.041 1359 0.182
2023/02/23-15:43:27.239727 1900000000 1900000000 1337 -1.832 246 1.307 1359 0.182
2023/02/23-15:43:27.267454 1900000000 1900000000 1335 -1.157 248 1.980 1357 0.184
2023/02/23-15:43:27.289766 1900000000 1900000000 1335 -1.673 246 1.465 1357 0.182
2023/02/23-15:43:27.312698 1900000000 1900000000 1335 -3.014 247 0.125 1358 0.183
2023/02/23-15:43:27.352746 1900000000 1900000000 1334 2.807 247 -0.338 1357 0.183
2023/02/23-15:43:27.370775 1900000000 1900000000 1334 0.182 249 -2.962 1357 0.185
2023/02/23-15:43:27.397132 1900000000 1900000000 1334 2.815 248 -0.331 1357 0.184
2023/02/23-15:43:27.418957 1900000000 1900000000 1336 -2.525 245 0.613 1358 0.182
2023/02/23-15:43:27.440656 1900000000 1900000000 1337 -3.039 245 0.099 1359 0.181
2023/02/23-15:43:27.456245 1900000000 1900000000 1336 2.375 246 -0.770 1359 0.182
2023/02/23-15:43:27.480804 1900000000 1900000000 1335 -1.765 247 1.373 1358 0.183
2023/02/23-15:43:27.501865 1900000000 1900000000 1334 1.669 247 -1.476 1357 0.183
2023/02/23-15:43:27.528790 1900000000 1900000000 1336 1.958 245 -1.186 1358 0.181
2023/02/23-15:43:27.539997 1900000000 1900000000 1335 -2.705 249 0.434 1358 0.184
2023/02/23-15:43:27.559833 1900000000 1900000000 1334 2.289 247 -0.855 1357 0.183
2023/02/23-15:43:27.582783 1900000000 1900000000 1336 -2.510 245 0.629 1358 0.182
2023/02/23-15:43:27.600715 1900000000 1900000000 1334 0.223 249 -2.922 1357 0.185
2023/02/23-15:43:27.619055 1900000000 1900000000 1336 0.185 245 -2.960 1358 0.182
2023/02/23-15:43:27.640705 1900000000 1900000000 1332 -1.120 252 2.018 1356 0.187
2023/02/23-15:43:27.663226 1900000000 1900000000 1335 1.106 247 -2.039 1358 0.183
2023/02/23-15:43:27.684377 1900000000 1900000000 1336 -2.009 246 1.129 1358 0.182
2023/02/23-15:43:27.704051 1900000000 1900000000 1334 -2.351 248 0.788 1357 0.184
2023/02/23-15:43:27.725459 1900000000 1900000000 1336 -2.214 245 0.924 1358 0.181
2023/02/23-15:43:27.746453 1900000000 1900000000 1338 3.060 243 -0.085 1360 0.180
2023/02/23-15:43:27.769544 1900000000 1900000000 1337 0.273 245 -2.873 1359 0.182
2023/02/23-15:43:27.788905 1900000000 1900000000 1335 -1.356 246 1.782 1358 0.182
2023/02/23-15:43:27.815952 1900000000 1900000000 1335 -0.759 245 2.379 1357 0.182
2023/02/23-15:43:27.836032 1900000000 1900000000 1334 -1.610 249 1.529 1357 0.184
2023/02/23-15:43:27.852071 1900000000 1900000000 1336 1.321 245 -1.825 1358 0.181
2023/02/23-15:43:27.873001 1900000000 1900000000 1337 2.197 242 -0.947 1359 0.179
2023/02/23-15:43:27.894202 1900000000 1900000000 1334 3.109 248 -0.037 1356 0.184
2023/02/23-15:43:27.911343 1900000000 1900000000 1336 -2.485 246 0.654 1358 0.182
2023/02/23-15:43:27.939886 1900000000 1900000000 1337 -1.133 244 2.005 1359 0.181
2023/02/23-15:43:27.966921 1900000000 1900000000 1334 -1.301 248 1.838 1357 0.184
2023/02/23-15:43:27.982607 1900000000 1900000000 1333 -1.117 250 2.021 1357 0.185
2023/02/23-15:43:28.002522 1900000000 1900000000 1331 -2.412 254 0.726 1355 0.188
2023/02/23-15:43:28.024232 1900000000 1900000000 1331 -0.780 252 2.358 1355 0.187
2023/02/23-15:43:28.045893 1900000000 1900000000 1333 2.807 249 -0.339 1356 0.184
2023/02/23-15:43:28.069193 1900000000 1900000000 1333 2.041 249 -1.104 1356 0.185
2023/02/23-15:43:28.091367 1900000000 1900000000 1334 0.276 249 -2.869 1357 0.185
2023/02/23-15:43:28.113997 1900000000 1900000000 1331 3.030 253 -0.116 1355 0.188
2023/02/23-15:43:28.142102 1900000000 1900000000 1333 1.933 249 -1.211 1356 0.185
2023/02/23-15:43:28.157929 1900000000 1900000000 1333 1.802 251 -1.343 1356 0.186
2023/02/23-15:43:28.183537 1900000000 1900000000 1333 1.148 250 -1.997 1356 0.186
2023/02/23-15:43:28.206064 1900000000 1900000000 1334 -2.314 248 0.824 1357 0.184
2023/02/23-15:43:28.231711 1900000000 1900000000 1334 0.183 247 -2.961 1356 0.183
2023/02/23-15:43:28.257531 1900000000 1900000000 1333 -0.467 248 2.671 1356 0.184
2023/02/23-15:43:28.278169 1900000000 1900000000 1335 2.207 245 -0.939 1357 0.182
2023/02/23-15:43:28.303875 1900000000 1900000000 1336 -0.629 246 2.510 1358 0.182
2023/02/23-15:43:28.327959 1900000000 1900000000 1335 1.792 247 -1.353 1358 0.183
2023/02/23-15:43:28.352654 1900000000 1900000000 1332 -2.924 250 0.213 1356 0.186
2023/02/23-15:43:28.379425 1900000000 1900000000 1332 -0.916 252 2.223 1356 0.187
2023/02/23-15:43:28.396221 1900000000 1900000000 1334 -2.151 248 0.988 1357 0.184
2023/02/23-15:43:28.425866 1900000000 1900000000 1335 1.764 247 -1.380 1357 0.183
2023/02/23-15:43:28.447911 1900000000 1900000000 1336 0.701 243 -2.444 1358 0.180
2023/02/23-15:43:28.468225 1900000000 1900000000 1333 0.566 250 -2.578 1356 0.185
2023/02/23-15:43:28.488899 1900000000 1900000000 1335 -0.820 246 2.317 1357 0.182
2023/02/23-15:43:28.517100 1900000000 1900000000 1332 -1.399 251 1.738 1355 0.187
2023/02/23-15:43:28.537887 1900000000 1900000000 1332 -0.167 250 2.970 1355 0.186
2023/02/23-15:43:28.554342 1900000000 1900000000 1334 0.933 248 -2.212 1357 0.184
2023/02/23-15:43:28.578428 1900000000 1900000000 1334 3.045 248 -0.101 1357 0.184
2023/02/23-15:43:28.595797 1900000000 1900000000 1334 -2.414 248 0.724 1357 0.184
2023/02/23-15:43:28.618039 1900000000 1900000000 1334 -0.909 249 2.229 1357 0.185
2023/02/23-15:43:28.639353 1900000000 1900000000 1334 2.603 247 -0.541 1357 0.183
2023/02/23-15:43:28.659824 1900000000 1900000000 1335 -2.989 247 0.148 1357 0.183
2023/02/23-15:43:28.689986 1900000000 1900000000 1334 -1.339 247 1.799 1356 0.183
2023/02/23-15:43:28.715092 1900000000 1900000000 1332 -0.602 251 2.536 1356 0.186
2023/02/23-15:43:28.733794 1900000000 1900000000 1332 -0.897 251 2.241 1356 0.187
2023/02/23-15:43:28.750069 1900000000 1900000000 1335 -1.109 246 2.030 1357 0.182
2023/02/23-15:43:28.777717 1900000000 1900000000 1331 1.972 248 -1.173 1354 0.184
2023/02/23-15:43:28.800912 1900000000 1900000000 1335 -2.292 242 0.847 1356 0.179
2023/02/23-15:43:28.825086 1900000000 1900000000 1328 2.259 247 -0.885 1351 0.184
2023/02/23-15:43:28.843442 1900000000 1900000000 1329 -2.278 242 0.860 1351 0.180
2023/02/23-15:43:28.867496 1900000000 1900000000 1326 -0.547 243 2.591 1348 0.181
2023/02/23-15:43:28.890529 1900000000 1900000000 1321 -0.250 245 2.887 1343 0.184
2023/02/23-15:43:28.918602 1900000000 1900000000 1319 2.990 242 -0.155 1341 0.181
2023/02/23-15:43:28.942521 1900000000 1900000000 1315 -0.133 241 3.006 1337 0.181
2023/02/23-15:43:28.966242 1900000000 1900000000 1312 0.266 241 -2.879 1334 0.182
2023/02/23-15:43:28.984437 1900000000 1900000000 1307 0.856 245 -2.290 1329 0.186
2023/02/23-15:43:29.011299 1900000000 1900000000 1302 0.352 246 -2.794 1325 0.187
2023/02/23-15:43:29.036998 1900000000 1900000000 1296 -2.946 249 0.191 1319 0.190
2023/02/23-15:43:29.064907 1900000000 1900000000 1293 2.163 248 -0.982 1316 0.190
2023/02/23-15:43:29.088825 1900000000 1900000000 1288 2.385 252 -0.760 1312 0.193
2023/02/23-15:43:29.108236 1900000000 1900000000 1282 -1.814 256 1.323 1307 0.197
2023/02/23-15:43:29.129014 1900000000 1900000000 1278 0.855 259 -2.291 1304 0.200
2023/02/23-15:43:29.153967 1900000000 1900000000 1274 -0.667 260 2.471 1300 0.201
2023/02/23-15:43:29.175876 1900000000 1900000000 1268 0.646 266 -2.501 1296 0.207
2023/02/23-15:43:29.197641 1900000000 1900000000 1267 -2.927 264 0.209 1294 0.206
2023/02/23-15:43:29.218214 1900000000 1900000000 1264 -0.504 266 2.632 1291 0.208
2023/02/23-15:43:29.242432 1900000000 1900000000 1260 -2.504 269 0.632 1289 0.211
2023/02/23-15:43:29.263179 1900000000 1900000000 1259 1.655 267 -1.492 1287 0.209
2023/02/23-15:43:29.291704 1900000000 1900000000 1258 -1.766 271 1.371 1286 0.212
2023/02/23-15:43:29.311391 1900000000 1900000000 1257 0.829 270 -2.317 1286 0.211
2023/02/23-15:43:29.334401 1900000000 1900000000 1259 -0.337 267 2.799 1287 0.209
2023/02/23-15:43:29.356932 1900000000 1900000000 1255 2.002 271 -1.145 1284 0.213
2023/02/23-15:43:29.385051 1900000000 1900000000 1256 -1.278 269 1.858 1285 0.211
2023/02/23-15:43:29.403520 1900000000 1900000000 1254 -0.780 270 2.356 1283 0.212
2023/02/23-15:43:29.422640 1900000000 1900000000 1254 2.433 270 -0.715 1283 0.212
2023/02/23-15:43:29.445233 1900000000 1900000000 1256 -2.405 267 0.731 1284 0.209
2023/02/23-15:43:29.462286 1900000000 1900000000 1256 1.113 266 -2.033 1284 0.209
2023/02/23-15:43:29.487819 1900000000 1900000000 1256 -0.318 266 2.818 1284 0.208
2023/02/23-15:43:29.505717 1900000000 1900000000 1257 1.980 264 -1.167 1284 0.207
2023/02/23-15:43:29.528415 1900000000 1900000000 1255 2.121 267 -1.025 1283 0.210
2023/02/23-15:43:29.549780 1900000000 1900000000 1256 -1.203 267 1.933 1284 0.209
2023/02/23-15:43:29.577185 1900000000 1900000000 1255 2.841 266 -0.306 1283 0.209
2023/02/23-15:43:29.598062 1900000000 1900000000 1258 3.085 265 -0.063 1285 0.208
2023/02/23-15:43:29.620963 1900000000 1900000000 1257 2.379 269 -0.768 1285 0.211
2023/02/23-15:43:29.635457 1900000000 1900000000 1258 2.309 269 -0.838 1286 0.210
2023/02/23-15:43:29.659150 1900000000 1900000000 1258 -2.753 270 0.383 1287 0.211
2023/02/23-15:43:29.681539 1900000000 1900000000 1259 2.236 271 -0.911 1288 0.212
2023/02/23-15:43:29.708989 1900000000 1900000000 1259 2.828 272 -0.319 1288 0.213
2023/02/23-15:43:29.725825 1900000000 1900000000 1260 2.360 276 -0.787 1290 0.216
2023/02/23-15:43:29.747190 1900000000 1900000000 1261 -0.101 276 3.035 1291 0.216
