DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-11:43:30.475605 1900000000 1900000000 243 -0.049 1612 -0.034 1630 1.421
2023/02/23-11:43:30.502167 1900000000 1900000000 242 -1.164 1612 -1.149 1630 1.422
2023/02/23-11:43:30.525554 1900000000 1900000000 241 2.352 1613 2.367 1630 1.422
2023/02/23-11:43:30.539714 1900000000 1900000000 241 -1.057 1612 -1.042 1630 1.423
2023/02/23-11:43:30.561470 1900000000 1900000000 239 1.084 1613 1.098 1631 1.424
2023/02/23-11:43:30.589260 1900000000 1900000000 242 -1.555 1612 -1.540 1630 1.422
2023/02/23-11:43:30.605734 1900000000 1900000000 240 -1.533 1614 -1.518 1632 1.423
2023/02/23-11:43:30.637320 1900000000 1900000000 240 1.276 1612 1.291 1629 1.423
2023/02/23-11:43:30.661651 1900000000 1900000000 240 2.604 1612 2.619 1630 1.423
2023/02/23-11:43:30.694914 1900000000 1900000000 241 2.284 1612 2.299 1630 1.423
2023/02/23-11:43:30.713743 1900000000 1900000000 240 -2.367 1612 -2.352 1630 1.423
2023/02/23-11:43:30.739945 1900000000 1900000000 239 1.502 1613 1.518 1631 1.424
2023/02/23-11:43:30.761296 1900000000 1900000000 243 -0.381 1610 -0.366 1628 1.421
2023/02/23-11:43:30.776229 1900000000 1900000000 239 2.253 1611 2.268 1629 1.424
2023/02/23-11:43:30.796828 1900000000 1900000000 237 -1.665 1612 -1.650 1629 1.425
2023/02/23-11:43:30.815460 1900000000 1900000000 238 -0.180 1612 -0.166 1630 1.424
2023/02/23-11:43:30.834437 1900000000 1900000000 238 -2.118 1613 -2.104 1631 1.425
2023/02/23-11:43:30.856911 1900000000 1900000000 237 -3.099 1613 -3.084 1631 1.425
2023/02/23-11:43:30.871228 1900000000 1900000000 240 2.226 1610 2.241 1628 1.423
2023/02/23-11:43:30.897928 1900000000 1900000000 238 1.999 1612 2.015 1630 1.424
2023/02/23-11:43:30.914326 1900000000 1900000000 240 -1.334 1611 -1.320 1629 1.423
2023/02/23-11:43:30.943195 1900000000 1900000000 242 1.157 1611 1.171 1629 1.422
2023/02/23-11:43:30.960319 1900000000 1900000000 240 2.375 1612 2.389 1630 1.423
2023/02/23-11:43:30.985703 1900000000 1900000000 239 1.410 1612 1.425 1629 1.424
2023/02/23-11:43:31.000654 1900000000 1900000000 238 1.170 1613 1.185 1630 1.424
2023/02/23-11:43:31.020274 1900000000 1900000000 239 -1.896 1612 -1.881 1630 1.424
2023/02/23-11:43:31.038842 1900000000 1900000000 240 -1.261 1611 -1.247 1629 1.423
2023/02/23-11:43:31.058392 1900000000 1900000000 239 -2.058 1611 -2.044 1629 1.423
2023/02/23-11:43:31.083016 1900000000 1900000000 238 2.408 1613 2.423 1631 1.424
2023/02/23-11:43:31.098907 1900000000 1900000000 239 0.008 1612 0.023 1630 1.424
2023/02/23-11:43:31.119313 1900000000 1900000000 240 -1.261 1612 -1.246 1630 1.423
2023/02/23-11:43:31.138339 1900000000 1900000000 242 0.819 1610 0.834 1628 1.422
2023/02/23-11:43:31.158381 1900000000 1900000000 239 -1.078 1610 -1.063 1628 1.423
2023/02/23-11:43:31.178423 1900000000 1900000000 238 -1.127 1612 -1.113 1629 1.424
2023/02/23-11:43:31.198405 1900000000 1900000000 243 -2.052 1609 -2.037 1627 1.421
2023/02/23-11:43:31.221344 1900000000 1900000000 240 1.925 1610 1.940 1628 1.423
2023/02/23-11:43:31.240050 1900000000 1900000000 243 3.129 1608 -3.139 1626 1.421
2023/02/23-11:43:31.260724 1900000000 1900000000 240 -2.812 1611 -2.798 1629 1.423
2023/02/23-11:43:31.286560 1900000000 1900000000 240 -0.508 1611 -0.493 1628 1.423
2023/02/23-11:43:31.304015 1900000000 1900000000 238 -1.465 1613 -1.450 1630 1.424
2023/02/23-11:43:31.327857 1900000000 1900000000 240 2.088 1612 2.102 1630 1.423
2023/02/23-11:43:31.350146 1900000000 1900000000 241 -2.772 1611 -2.757 1629 1.423
2023/02/23-11:43:31.371055 1900000000 1900000000 238 2.847 1612 2.861 1629 1.424
2023/02/23-11:43:31.391217 1900000000 1900000000 236 0.798 1614 0.813 1631 1.426
2023/02/23-11:43:31.408677 1900000000 1900000000 240 0.126 1611 0.141 1628 1.423
2023/02/23-11:43:31.427686 1900000000 1900000000 238 -1.342 1612 -1.327 1629 1.424
2023/02/23-11:43:31.453676 1900000000 1900000000 242 -1.534 1610 -1.519 1629 1.422
2023/02/23-11:43:31.468746 1900000000 1900000000 239 1.762 1612 1.777 1630 1.423
2023/02/23-11:43:31.491535 1900000000 1900000000 237 -2.512 1612 -2.497 1629 1.425
2023/02/23-11:43:31.507375 1900000000 1900000000 241 2.454 1610 2.469 1628 1.422
2023/02/23-11:43:31.527360 1900000000 1900000000 239 -3.053 1612 -3.039 1630 1.423
2023/02/23-11:43:31.551061 1900000000 1900000000 240 0.834 1612 0.850 1630 1.423
2023/02/23-11:43:31.570096 1900000000 1900000000 239 -1.362 1611 -1.347 1629 1.424
2023/02/23-11:43:31.587973 1900000000 1900000000 241 -1.271 1611 -1.256 1629 1.422
2023/02/23-11:43:31.620355 1900000000 1900000000 238 0.099 1612 0.114 1630 1.424
2023/02/23-11:43:31.651787 1900000000 1900000000 242 -0.638 1612 -0.623 1630 1.422
2023/02/23-11:43:31.670283 1900000000 1900000000 242 0.950 1611 0.966 1629 1.422
2023/02/23-11:43:31.689468 1900000000 1900000000 239 2.907 1614 2.923 1631 1.424
2023/02/23-11:43:31.713618 1900000000 1900000000 239 -0.024 1614 -0.008 1631 1.424
2023/02/23-11:43:31.734768 1900000000 1900000000 239 -2.415 1615 -2.399 1632 1.424
2023/02/23-11:43:31.756341 1900000000 1900000000 240 2.361 1613 2.376 1630 1.423
