DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2022/08/02-14:12:50.708939 1900000000 1900000000 1352 -2.956 1803 0.199 2253 0.927
2022/08/02-14:12:50.730449 1900000000 1900000000 1352 1.279 1803 -1.849 2254 0.927
2022/08/02-14:12:50.747577 1900000000 1900000000 1352 -2.713 1802 0.441 2253 0.927
2022/08/02-14:12:50.765122 1900000000 1900000000 1355 -2.783 1803 0.371 2256 0.926
2022/08/02-14:12:50.788698 1900000000 1900000000 1351 -2.241 1804 0.914 2254 0.928
2022/08/02-14:12:50.806302 1900000000 1900000000 1354 -1.446 1802 1.709 2254 0.926
2022/08/02-14:12:50.830797 1900000000 1900000000 1358 -1.232 1801 1.923 2256 0.925
2022/08/02-14:12:50.851538 1900000000 1900000000 1355 -2.415 1801 0.740 2254 0.926
2022/08/02-14:12:50.873267 1900000000 1900000000 1357 -0.164 1802 2.990 2256 0.926
2022/08/02-14:12:50.894170 1900000000 1900000000 1356 1.565 1802 -1.564 2255 0.926
2022/08/02-14:12:50.911207 1900000000 1900000000 1356 -2.439 1801 0.716 2254 0.925
2022/08/02-14:12:50.931643 1900000000 1900000000 1355 -2.758 1802 0.397 2254 0.926
2022/08/02-14:12:50.952004 1900000000 1900000000 1356 -1.270 1801 1.885 2255 0.925
2022/08/02-14:12:50.975096 1900000000 1900000000 1355 0.519 1802 -2.610 2254 0.926
2022/08/02-14:12:50.995456 1900000000 1900000000 1357 1.324 1802 -1.804 2256 0.925
2022/08/02-14:12:51.025608 1900000000 1900000000 1356 -0.138 1802 3.016 2256 0.926
2022/08/02-14:12:51.044885 1900000000 1900000000 1357 -2.060 1801 1.095 2255 0.925
2022/08/02-14:12:51.067255 1900000000 1900000000 1354 0.893 1801 -2.235 2254 0.926
2022/08/02-14:12:51.086911 1900000000 1900000000 1356 1.770 1801 -1.359 2254 0.926
2022/08/02-14:12:51.116210 1900000000 1900000000 1353 1.028 1803 -2.101 2254 0.927
2022/08/02-14:12:51.136931 1900000000 1900000000 1351 -1.406 1803 1.749 2253 0.928
2022/08/02-14:12:51.160753 1900000000 1900000000 1353 2.283 1802 -0.845 2254 0.927
2022/08/02-14:12:51.183455 1900000000 1900000000 1354 0.623 1802 -2.505 2253 0.926
2022/08/02-14:12:51.207958 1900000000 1900000000 1353 0.436 1803 -2.693 2254 0.927
2022/08/02-14:12:51.233422 1900000000 1900000000 1354 -1.252 1801 1.903 2254 0.926
2022/08/02-14:12:51.248929 1900000000 1900000000 1358 2.544 1802 -0.585 2256 0.925
2022/08/02-14:12:51.278452 1900000000 1900000000 1355 1.492 1801 -1.637 2254 0.926
2022/08/02-14:12:51.297715 1900000000 1900000000 1356 2.365 1801 -0.763 2254 0.925
2022/08/02-14:12:51.315342 1900000000 1900000000 1354 0.148 1803 -2.981 2255 0.927
2022/08/02-14:12:51.341051 1900000000 1900000000 1356 -3.138 1802 0.017 2255 0.926
2022/08/02-14:12:51.370985 1900000000 1900000000 1350 1.617 1804 -1.511 2253 0.928
2022/08/02-14:12:51.402167 1900000000 1900000000 1355 1.400 1801 -1.729 2254 0.926
2022/08/02-14:12:51.412961 1900000000 1900000000 1354 -2.831 1803 0.324 2255 0.927
2022/08/02-14:12:51.437771 1900000000 1900000000 1352 1.232 1802 -1.897 2253 0.927
2022/08/02-14:12:51.461786 1900000000 1900000000 1356 -0.556 1801 2.599 2254 0.926
2022/08/02-14:12:51.492740 1900000000 1900000000 1354 -0.390 1802 2.765 2254 0.926
2022/08/02-14:12:51.514778 1900000000 1900000000 1355 0.822 1801 -2.306 2254 0.926
2022/08/02-14:12:51.543497 1900000000 1900000000 1355 -0.769 1803 2.386 2255 0.926
2022/08/02-14:12:51.564608 1900000000 1900000000 1354 -0.568 1801 2.587 2253 0.926
2022/08/02-14:12:51.582238 1900000000 1900000000 1353 1.101 1802 -2.028 2253 0.927
2022/08/02-14:12:51.605746 1900000000 1900000000 1351 -1.408 1803 1.747 2253 0.928
2022/08/02-14:12:51.631813 1900000000 1900000000 1350 0.536 1803 -2.593 2252 0.928
2022/08/02-14:12:51.665585 1900000000 1900000000 1347 1.243 1806 -1.886 2253 0.930
2022/08/02-14:12:51.691559 1900000000 1900000000 1342 -0.300 1808 2.855 2252 0.932
2022/08/02-14:12:51.711049 1900000000 1900000000 1342 -2.439 1811 0.716 2254 0.933
2022/08/02-14:12:51.732475 1900000000 1900000000 1341 -0.968 1813 2.187 2256 0.934
2022/08/02-14:12:51.751539 1900000000 1900000000 1337 2.739 1818 -0.389 2256 0.937
2022/08/02-14:12:51.776071 1900000000 1900000000 1332 -0.150 1821 3.005 2256 0.939
2022/08/02-14:12:51.794675 1900000000 1900000000 1329 2.994 1822 -0.133 2255 0.941
2022/08/02-14:12:51.811001 1900000000 1900000000 1322 -0.254 1826 2.901 2254 0.944
2022/08/02-14:12:51.832325 1900000000 1900000000 1317 -0.014 1830 3.141 2255 0.947
2022/08/02-14:12:51.861071 1900000000 1900000000 1318 1.968 1835 -1.160 2259 0.948
2022/08/02-14:12:51.877245 1900000000 1900000000 1314 2.291 1838 -0.838 2259 0.950
2022/08/02-14:12:51.904476 1900000000 1900000000 1309 0.389 1842 -2.739 2260 0.953
2022/08/02-14:12:51.923339 1900000000 1900000000 1310 0.348 1844 -2.780 2262 0.953
2022/08/02-14:12:51.937786 1900000000 1900000000 1303 1.142 1847 -1.986 2260 0.956
2022/08/02-14:12:51.962148 1900000000 1900000000 1296 3.039 1851 -0.089 2259 0.960
2022/08/02-14:12:51.983225 1900000000 1900000000 1296 2.324 1852 -0.804 2261 0.960
2022/08/02-14:12:52.004566 1900000000 1900000000 1295 -2.900 1855 0.255 2262 0.961
2022/08/02-14:12:52.028247 1900000000 1900000000 1294 2.328 1856 -0.800 2263 0.962
2022/08/02-14:12:52.050635 1900000000 1900000000 1288 1.573 1859 -1.555 2262 0.965
2022/08/02-14:12:52.062629 1900000000 1900000000 1282 -2.779 1860 0.375 2259 0.967
2022/08/02-14:12:52.086882 1900000000 1900000000 1283 0.253 1861 -2.875 2260 0.967
2022/08/02-14:12:52.106965 1900000000 1900000000 1277 -0.478 1863 2.677 2259 0.970
2022/08/02-14:12:52.132898 1900000000 1900000000 1272 0.246 1864 -2.883 2257 0.972
2022/08/02-14:12:52.151322 1900000000 1900000000 1274 -1.025 1866 2.130 2260 0.972
2022/08/02-14:12:52.174148 1900000000 1900000000 1265 -0.090 1868 3.065 2256 0.976
2022/08/02-14:12:52.209182 1900000000 1900000000 1262 -1.957 1871 1.198 2257 0.977
2022/08/02-14:12:52.232979 1900000000 1900000000 1266 1.742 1869 -1.386 2258 0.975
2022/08/02-14:12:52.246571 1900000000 1900000000 1267 -1.908 1871 1.247 2260 0.976
2022/08/02-14:12:52.270155 1900000000 1900000000 1269 0.954 1873 -2.174 2262 0.975
2022/08/02-14:12:52.292867 1900000000 1900000000 1268 1.052 1875 -2.077 2263 0.976
2022/08/02-14:12:52.311938 1900000000 1900000000 1271 0.189 1875 -2.939 2265 0.975
2022/08/02-14:12:52.328436 1900000000 1900000000 1275 2.889 1876 -0.239 2268 0.974
2022/08/02-14:12:52.354354 1900000000 1900000000 1283 -2.369 1875 0.786 2272 0.971
2022/08/02-14:12:52.379927 1900000000 1900000000 1288 0.543 1875 -2.585 2275 0.969
2022/08/02-14:12:52.395069 1900000000 1900000000 1292 -1.244 1875 1.911 2277 0.967
2022/08/02-14:12:52.426998 1900000000 1900000000 1307 1.250 1874 -1.879 2285 0.962
2022/08/02-14:12:52.446487 1900000000 1900000000 1314 0.675 1875 -2.453 2289 0.960
2022/08/02-14:12:52.467495 1900000000 1900000000 1325 1.163 1872 -1.966 2293 0.955
2022/08/02-14:12:52.487677 1900000000 1900000000 1338 -1.623 1870 1.531 2300 0.950
2022/08/02-14:12:52.513660 1900000000 1900000000 1347 -0.242 1868 2.913 2303 0.946
2022/08/02-14:12:52.542645 1900000000 1900000000 1359 -1.733 1864 1.422 2307 0.941
2022/08/02-14:12:52.575700 1900000000 1900000000 1369 -2.949 1860 0.206 2310 0.936
2022/08/02-14:12:52.590648 1900000000 1900000000 1384 1.699 1854 -1.429 2314 0.930
2022/08/02-14:12:52.616170 1900000000 1900000000 1390 0.969 1851 -2.159 2315 0.927
2022/08/02-14:12:52.629155 1900000000 1900000000 1409 2.260 1841 -0.868 2319 0.918
2022/08/02-14:12:52.668396 1900000000 1900000000 1418 -1.772 1831 1.383 2316 0.912
2022/08/02-14:12:52.690213 1900000000 1900000000 1432 -3.052 1821 0.103 2317 0.904
2022/08/02-14:12:52.710261 1900000000 1900000000 1438 -2.814 1814 0.341 2315 0.900
