1677263186950;10004;127006;60000
1677263186982;10004;127006;60000
1677263187014;10004;127006;60000
1677263187046;10004;127006;60000
1677263187078;10013;126844;60189
1677263187110;9946;125619;60942
1677263187142;9737;123282;62277
1677263187174;9452;120071;64062
1677263187206;9187;116822;65892
1677263187238;8920;113554;67722
1677263187270;8673;110342;69552
1677263187302;8379;107179;71379
1677263187334;8142;104016;73209
1677263187366;7866;100833;75042
1677263187398;7600;97622;76872
1677263187430;7334;94411;78699
1677263187462;7068;91200;80529
1677263187494;6812;88018;82362
1677263187526;6555;84854;84189
1677263187558;6289;81681;86019
1677263187590;6023;78489;87849
1677263187622;5767;75269;89679
1677263187654;5491;72067;91509
1677263187686;5244;68875;93339
1677263187718;4978;65702;95169
1677263187750;4712;62529;96999
1677263187782;4456;59347;98826
1677263187814;4199;56145;100659
1677263187846;3933;52934;102489
1677263187878;3677;49752;104316
1677263187910;3420;46569;106146
1677263187942;3145;43387;107979
1677263187974;2888;40204;109809
1677263188006;2631;37002;111636
1677263188038;2366;33811;113466
1677263188071;2090;30628;115296
1677263188103;1824;27436;117126
1677263188135;1587;24254;118959
1677263188167;1321;21062;120786
1677263188199;1064;17860;122616
1677263188230;808;14678;124446
1677263188262;532;11495;126276
1677263188294;266;8417;128016
1677263188326;104;6242;129240
1677263188358;10;5102;129885
1677263188390;0;4902;129999
1677263188422;418;4883;129999
1677263188454;2062;4912;129999
1677263188486;4741;4950;129999
1677263188518;8028;4969;129999
1677263188550;11229;4959;129999
1677263188582;14450;4950;129999
1677263188614;17660;4969;129999
1677263188646;20891;4969;129999
1677263188678;24092;4978;129999
1677263188710;27294;4987;129999
1677263188742;30476;4978;129999
1677263188774;33658;4987;129999
1677263188806;36870;4987;129999
1677263188838;40052;4997;129999
1677263188870;43273;4988;129999
1677263188902;46474;4997;129999
1677263188934;49695;5006;129999
1677263188966;52896;4997;129999
1677263188998;56098;5007;129999
1677263189030;59309;4988;129999
1677263189062;62491;4978;129999
1677263189094;65683;4997;129999
1677263189126;68875;4978;129999
1677263189158;72067;4997;129999
1677263189190;75288;5007;129999
1677263189222;78480;5007;129999
1677263189254;81691;5006;129999
1677263189286;84892;5016;129999
1677263189318;88103;5016;129999
1677263189350;91295;4997;129999
1677263189382;94487;5016;129999
1677263189414;97688;4987;129999
1677263189446;100871;4978;129999
1677263189478;104072;4987;129999
1677263189510;107284;4987;129999
1677263189542;110476;5007;129999
1677263189574;113687;5007;129999
1677263189606;116907;5016;129999
1677263189638;120108;5007;129999
1677263189670;123291;5016;129999
1677263189702;126492;5006;129999
1677263189734;129685;5006;129999
1677263189766;132877;5007;129999
1677263189798;136069;4987;129999
1677263189830;139270;4978;129999
1677263189862;142481;4978;129999
1677263189894;145682;4987;129999
1677263189926;148874;5007;129999
1677263189958;152095;5016;129999
1677263189990;155287;5016;129999
1677263190022;158488;5007;129999
1677263190054;161680;5007;129999
1677263190086;164892;5007;129999
1677263190118;168084;5007;129999
1677263190150;171276;5007;129999
1677263190182;174477;4978;129999
1677263190214;177678;4988;129999
1677263190246;180890;4987;129999
1677263190278;184091;4997;129999
1677263190310;187283;5016;129999
1677263190342;190494;5016;129999
1677263190374;193686;5016;129999
1677263190406;196888;5007;129999
1677263190438;200080;5007;129999
1677263190470;203281;4997;129999
1677263190502;206483;5007;129999
1677263190534;209684;5016;129999
1677263190566;212886;4987;129999
1677263190598;216078;4988;129999
1677263190630;219288;4987;129999
1677263190662;222480;4987;129999
1677263190694;225672;5006;129999
1677263190726;228884;5026;129999
1677263190758;232076;5007;129999
1677263190790;235286;5007;129999
1677263190822;238478;5007;129999
1677263190854;241680;4997;129999
1677263190886;244862;5007;129999
1677263190918;248074;5007;129999
1677263190950;251275;4978;129999
1677263190982;254467;4997;129999
1677263191014;257678;4997;129999
1677263191046;260860;5007;129999
1677263191078;264072;5007;129999
1677263191110;267264;5026;129999
1677263191142;270465;5016;129999
1677263191174;273667;5006;129999
1677263191206;276859;5006;129999
1677263191238;280060;4997;129999
1677263191270;283262;5007;129999
1677263191302;286454;5007;129999
1677263191334;289655;4997;129999
1677263191366;292856;5006;129999
1677263191398;296058;4997;129999
1677263191430;299250;5016;129999
1677263191462;302214;5035;129999
1677263191494;304114;5035;129999
1677263191526;304979;5025;129999
1677263191558;305017;5025;129999
1677263191590;304361;5035;129999
1677263191622;302442;5054;129999
1677263191654;299554;5073;129999
1677263191686;296248;5092;129999
1677263191718;293037;5149;129999
1677263191750;289807;5206;129999
1677263191782;286606;5273;129999
1677263191814;283385;5320;129999
1677263191846;280165;5387;129999
1677263191878;276963;5453;129999
1677263191910;273771;5491;129999
1677263191942;270579;5548;129999
1677263191974;267378;5595;129999
1677263192006;264167;5653;129999
1677263192038;260965;5700;129999
1677263192070;257754;5738;129999
1677263192102;254543;5814;129999
1677263192134;251323;5881;129999
1677263192166;248121;5928;129999
1677263192198;244920;5975;129999
1677263192230;241718;6023;129999
1677263192262;238526;6080;129999
1677263192294;235344;6127;129999
1677263192326;232132;6184;129999
1677263192358;228960;6242;129999
1677263192390;225749;6279;129999
1677263192422;222538;6337;129999
1677263192454;219336;6403;129999
1677263192486;216134;6450;129999
1677263192518;212895;6517;129999
1677263192550;209722;6574;129999
1677263192582;206521;6622;129999
1677263192614;203319;6669;129999
1677263192646;200136;6716;129999
1677263192678;196935;6764;129999
1677263192710;193743;6821;129999
1677263192742;190532;6859;129999
1677263192774;187330;6926;129999
1677263192806;184139;6963;129999
1677263192838;180918;7030;129999
1677263192870;177716;7078;129999
1677263192902;174515;7144;129999
