DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-19:43:28.202741 1900000000 1900000000 1174 0.699 385 -2.449 1235 0.317
2023/02/23-19:43:28.223888 1900000000 1900000000 1173 0.043 387 -3.105 1236 0.319
2023/02/23-19:43:28.246000 1900000000 1900000000 1175 0.408 384 -2.741 1236 0.316
2023/02/23-19:43:28.263690 1900000000 1900000000 1175 1.923 383 -1.226 1235 0.315
2023/02/23-19:43:28.293325 1900000000 1900000000 1173 -0.314 387 2.821 1235 0.319
2023/02/23-19:43:28.307920 1900000000 1900000000 1174 -1.926 384 1.208 1235 0.316
2023/02/23-19:43:28.339636 1900000000 1900000000 1173 2.678 387 -0.470 1235 0.318
2023/02/23-19:43:28.361828 1900000000 1900000000 1172 3.013 389 -0.135 1234 0.321
2023/02/23-19:43:28.381807 1900000000 1900000000 1174 0.577 385 -2.572 1235 0.317
2023/02/23-19:43:28.402753 1900000000 1900000000 1175 -2.310 384 0.825 1236 0.316
2023/02/23-19:43:28.423990 1900000000 1900000000 1175 0.584 383 -2.565 1236 0.315
2023/02/23-19:43:28.453073 1900000000 1900000000 1173 3.017 385 -0.131 1235 0.317
2023/02/23-19:43:28.474941 1900000000 1900000000 1173 2.873 386 -0.275 1235 0.318
2023/02/23-19:43:28.493269 1900000000 1900000000 1174 1.578 385 -1.571 1235 0.317
2023/02/23-19:43:28.525248 1900000000 1900000000 1174 2.259 384 -0.890 1235 0.316
2023/02/23-19:43:28.549432 1900000000 1900000000 1174 2.629 386 -0.520 1236 0.318
2023/02/23-19:43:28.572140 1900000000 1900000000 1175 2.935 384 -0.214 1236 0.316
2023/02/23-19:43:28.593722 1900000000 1900000000 1175 -0.808 383 2.327 1236 0.315
2023/02/23-19:43:28.611561 1900000000 1900000000 1172 1.482 390 -1.667 1235 0.321
2023/02/23-19:43:28.635091 1900000000 1900000000 1175 -0.328 386 2.807 1236 0.317
2023/02/23-19:43:28.660672 1900000000 1900000000 1174 2.962 386 -0.186 1236 0.318
2023/02/23-19:43:28.678885 1900000000 1900000000 1173 0.224 388 -2.924 1235 0.320
2023/02/23-19:43:28.692399 1900000000 1900000000 1173 1.601 388 -1.548 1235 0.319
2023/02/23-19:43:28.719335 1900000000 1900000000 1173 0.014 389 -3.134 1235 0.320
2023/02/23-19:43:28.743279 1900000000 1900000000 1171 2.328 390 -0.821 1235 0.321
2023/02/23-19:43:28.763765 1900000000 1900000000 1173 -2.679 387 0.456 1236 0.318
2023/02/23-19:43:28.785851 1900000000 1900000000 1172 1.506 390 -1.642 1235 0.321
2023/02/23-19:43:28.811981 1900000000 1900000000 1169 -2.224 393 0.911 1233 0.324
2023/02/23-19:43:28.831000 1900000000 1900000000 1171 -1.370 389 1.765 1234 0.321
2023/02/23-19:43:28.849061 1900000000 1900000000 1174 1.636 385 -1.512 1236 0.317
2023/02/23-19:43:28.876731 1900000000 1900000000 1173 -1.397 387 1.738 1235 0.319
2023/02/23-19:43:28.900020 1900000000 1900000000 1173 -0.478 388 2.656 1235 0.319
2023/02/23-19:43:28.922448 1900000000 1900000000 1171 -2.550 391 0.585 1234 0.322
2023/02/23-19:43:28.948797 1900000000 1900000000 1173 -0.709 388 2.426 1236 0.319
2023/02/23-19:43:28.973305 1900000000 1900000000 1172 2.939 391 -0.209 1236 0.322
2023/02/23-19:43:29.002895 1900000000 1900000000 1171 1.536 394 -1.612 1235 0.324
2023/02/23-19:43:29.021055 1900000000 1900000000 1174 1.155 388 -1.993 1236 0.319
2023/02/23-19:43:29.046246 1900000000 1900000000 1172 -0.304 391 2.831 1236 0.322
2023/02/23-19:43:29.063961 1900000000 1900000000 1173 2.451 388 -0.698 1235 0.320
2023/02/23-19:43:29.081955 1900000000 1900000000 1172 0.258 390 -2.891 1236 0.321
2023/02/23-19:43:29.097748 1900000000 1900000000 1172 1.929 388 -1.220 1235 0.320
2023/02/23-19:43:29.125144 1900000000 1900000000 1172 -2.730 390 0.405 1235 0.322
2023/02/23-19:43:29.149607 1900000000 1900000000 1173 -1.630 387 1.505 1235 0.318
2023/02/23-19:43:29.171180 1900000000 1900000000 1170 2.499 393 -0.650 1234 0.324
2023/02/23-19:43:29.190042 1900000000 1900000000 1169 -1.021 393 2.114 1234 0.325
2023/02/23-19:43:29.207661 1900000000 1900000000 1171 0.437 389 -2.712 1234 0.321
2023/02/23-19:43:29.226032 1900000000 1900000000 1172 -1.029 390 2.106 1235 0.321
2023/02/23-19:43:29.244740 1900000000 1900000000 1173 2.452 388 -0.697 1236 0.320
2023/02/23-19:43:29.267299 1900000000 1900000000 1172 0.576 391 -2.572 1236 0.322
