DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-10:23:51.086253 1900000000 1900000000 1465 -1.947 677 1.186 1614 0.433
2023/02/23-10:23:51.107359 1900000000 1900000000 1469 -3.028 673 0.104 1616 0.430
2023/02/23-10:23:51.131846 1900000000 1900000000 1469 3.087 674 -0.063 1616 0.430
2023/02/23-10:23:51.149438 1900000000 1900000000 1467 -2.274 676 0.859 1615 0.432
2023/02/23-10:23:51.173888 1900000000 1900000000 1469 0.238 672 -2.912 1615 0.429
2023/02/23-10:23:51.193837 1900000000 1900000000 1469 -1.484 673 1.649 1616 0.429
2023/02/23-10:23:51.212736 1900000000 1900000000 1467 1.117 675 -2.033 1614 0.431
2023/02/23-10:23:51.230405 1900000000 1900000000 1468 2.552 675 -0.598 1616 0.431
2023/02/23-10:23:51.253670 1900000000 1900000000 1466 -1.781 676 1.352 1614 0.432
2023/02/23-10:23:51.280994 1900000000 1900000000 1466 2.623 675 -0.527 1614 0.432
2023/02/23-10:23:51.304629 1900000000 1900000000 1467 -1.584 675 1.549 1615 0.431
2023/02/23-10:23:51.319608 1900000000 1900000000 1465 2.049 676 -1.102 1614 0.432
2023/02/23-10:23:51.342850 1900000000 1900000000 1467 -1.603 676 1.530 1615 0.432
2023/02/23-10:23:51.363236 1900000000 1900000000 1467 0.378 676 -2.772 1615 0.432
2023/02/23-10:23:51.386234 1900000000 1900000000 1463 0.915 679 -2.235 1613 0.435
2023/02/23-10:23:51.409986 1900000000 1900000000 1467 0.528 676 -2.623 1615 0.432
2023/02/23-10:23:51.425956 1900000000 1900000000 1467 2.588 676 -0.562 1615 0.432
2023/02/23-10:23:51.446280 1900000000 1900000000 1465 -2.561 678 0.572 1614 0.434
2023/02/23-10:23:51.465562 1900000000 1900000000 1466 2.800 677 -0.350 1614 0.432
2023/02/23-10:23:51.486070 1900000000 1900000000 1465 -2.670 677 0.463 1614 0.433
2023/02/23-10:23:51.504915 1900000000 1900000000 1467 0.307 674 -2.843 1614 0.431
2023/02/23-10:23:51.527628 1900000000 1900000000 1466 2.964 675 -0.186 1614 0.432
2023/02/23-10:23:51.547724 1900000000 1900000000 1465 1.808 676 -1.342 1613 0.432
2023/02/23-10:23:51.570411 1900000000 1900000000 1465 -0.116 677 3.017 1614 0.433
2023/02/23-10:23:51.591553 1900000000 1900000000 1467 -2.640 675 0.493 1615 0.431
2023/02/23-10:23:51.612788 1900000000 1900000000 1466 2.324 674 -0.827 1614 0.431
2023/02/23-10:23:51.633402 1900000000 1900000000 1462 1.958 679 -1.193 1612 0.435
2023/02/23-10:23:51.659403 1900000000 1900000000 1466 1.214 673 -1.936 1613 0.430
2023/02/23-10:23:51.676987 1900000000 1900000000 1466 -0.493 675 2.641 1614 0.432
2023/02/23-10:23:51.698263 1900000000 1900000000 1469 0.050 671 -3.100 1615 0.429
