DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-11:16:17.587602 1900000000 1900000000 275 -0.686 1606 -0.674 1630 1.401
2023/02/24-11:16:17.605559 1900000000 1900000000 279 2.526 1605 2.538 1629 1.399
2023/02/24-11:16:17.629166 1900000000 1900000000 273 -0.250 1607 -0.238 1630 1.402
2023/02/24-11:16:17.652096 1900000000 1900000000 274 -2.645 1607 -2.633 1630 1.402
2023/02/24-11:16:17.671606 1900000000 1900000000 277 0.667 1605 0.680 1629 1.400
2023/02/24-11:16:17.688023 1900000000 1900000000 272 1.170 1607 1.183 1630 1.403
2023/02/24-11:16:17.709098 1900000000 1900000000 276 -0.195 1606 -0.183 1630 1.401
2023/02/24-11:16:17.734775 1900000000 1900000000 273 -2.458 1607 -2.444 1630 1.402
2023/02/24-11:16:17.762287 1900000000 1900000000 272 2.404 1607 2.416 1630 1.403
2023/02/24-11:16:17.787789 1900000000 1900000000 273 0.256 1606 0.269 1630 1.402
2023/02/24-11:16:17.805962 1900000000 1900000000 276 -0.214 1606 -0.203 1629 1.401
2023/02/24-11:16:17.828035 1900000000 1900000000 276 -1.076 1606 -1.064 1629 1.400
2023/02/24-11:16:17.850119 1900000000 1900000000 275 0.974 1606 0.987 1630 1.401
2023/02/24-11:16:17.876286 1900000000 1900000000 278 0.182 1604 0.194 1628 1.399
2023/02/24-11:16:17.899311 1900000000 1900000000 278 1.695 1603 1.708 1627 1.399
2023/02/24-11:16:17.917969 1900000000 1900000000 278 -1.466 1604 -1.453 1628 1.399
2023/02/24-11:16:17.941726 1900000000 1900000000 279 0.658 1603 0.670 1627 1.398
2023/02/24-11:16:17.967538 1900000000 1900000000 282 -3.128 1602 -3.116 1627 1.397
2023/02/24-11:16:17.996602 1900000000 1900000000 278 -2.081 1603 -2.069 1627 1.399
2023/02/24-11:16:18.014666 1900000000 1900000000 279 1.728 1602 1.741 1626 1.398
2023/02/24-11:16:18.035662 1900000000 1900000000 280 -0.490 1603 -0.479 1628 1.398
2023/02/24-11:16:18.051212 1900000000 1900000000 278 -2.003 1604 -1.990 1628 1.399
2023/02/24-11:16:18.073101 1900000000 1900000000 277 -0.401 1604 -0.389 1628 1.400
2023/02/24-11:16:18.094537 1900000000 1900000000 277 2.299 1604 2.311 1628 1.400
2023/02/24-11:16:18.116163 1900000000 1900000000 280 0.963 1602 0.974 1626 1.398
2023/02/24-11:16:18.130734 1900000000 1900000000 276 0.877 1604 0.890 1628 1.400
2023/02/24-11:16:18.154384 1900000000 1900000000 281 2.780 1602 2.792 1627 1.397
2023/02/24-11:16:18.179518 1900000000 1900000000 279 1.323 1604 1.336 1628 1.398
2023/02/24-11:16:18.201411 1900000000 1900000000 278 -2.771 1602 -2.759 1626 1.399
2023/02/24-11:16:18.222232 1900000000 1900000000 279 -2.975 1602 -2.963 1627 1.398
2023/02/24-11:16:18.246868 1900000000 1900000000 280 -0.447 1603 -0.435 1627 1.398
2023/02/24-11:16:18.278969 1900000000 1900000000 279 -2.974 1603 -2.961 1627 1.398
2023/02/24-11:16:18.290918 1900000000 1900000000 278 -0.480 1605 -0.468 1629 1.399
2023/02/24-11:16:18.318308 1900000000 1900000000 276 0.620 1604 0.632 1628 1.400
2023/02/24-11:16:18.343060 1900000000 1900000000 276 -1.936 1606 -1.923 1630 1.401
2023/02/24-11:16:18.350327 1900000000 1900000000 278 0.395 1604 0.408 1628 1.399
2023/02/24-11:16:18.379607 1900000000 1900000000 280 2.662 1601 2.674 1626 1.398
2023/02/24-11:16:18.397673 1900000000 1900000000 278 1.046 1604 1.058 1628 1.399
2023/02/24-11:16:18.415793 1900000000 1900000000 278 -2.030 1603 -2.018 1627 1.399
2023/02/24-11:16:18.434378 1900000000 1900000000 280 1.527 1602 1.538 1626 1.398
2023/02/24-11:16:18.454206 1900000000 1900000000 279 -3.046 1602 -3.034 1626 1.398
2023/02/24-11:16:18.473807 1900000000 1900000000 276 2.433 1605 2.445 1628 1.400
2023/02/24-11:16:18.501475 1900000000 1900000000 277 -0.872 1603 -0.860 1627 1.400
2023/02/24-11:16:18.524260 1900000000 1900000000 280 -2.901 1602 -2.890 1626 1.398
2023/02/24-11:16:18.543936 1900000000 1900000000 279 1.548 1603 1.561 1627 1.399
2023/02/24-11:16:18.564182 1900000000 1900000000 278 2.968 1602 2.980 1626 1.399
2023/02/24-11:16:18.582225 1900000000 1900000000 278 -1.009 1603 -0.998 1627 1.399
2023/02/24-11:16:18.602676 1900000000 1900000000 280 2.585 1602 2.598 1626 1.398
2023/02/24-11:16:18.625144 1900000000 1900000000 279 -1.076 1604 -1.064 1628 1.399
2023/02/24-11:16:18.643367 1900000000 1900000000 277 -2.204 1604 -2.191 1628 1.400
2023/02/24-11:16:18.667381 1900000000 1900000000 277 1.841 1604 1.852 1628 1.400
2023/02/24-11:16:18.694700 1900000000 1900000000 278 1.364 1604 1.377 1628 1.399
2023/02/24-11:16:18.708579 1900000000 1900000000 281 -0.650 1601 -0.638 1625 1.397
2023/02/24-11:16:18.725774 1900000000 1900000000 276 2.073 1604 2.085 1627 1.400
2023/02/24-11:16:18.753682 1900000000 1900000000 274 3.050 1606 3.063 1629 1.402
2023/02/24-11:16:18.777638 1900000000 1900000000 279 2.768 1603 2.780 1627 1.398
2023/02/24-11:16:18.800383 1900000000 1900000000 278 1.971 1603 1.984 1627 1.399
2023/02/24-11:16:18.826263 1900000000 1900000000 279 -0.007 1602 0.005 1626 1.398
2023/02/24-11:16:18.848035 1900000000 1900000000 279 0.616 1602 0.628 1626 1.398
2023/02/24-11:16:18.874764 1900000000 1900000000 281 -1.019 1602 -1.006 1626 1.397
2023/02/24-11:16:18.895483 1900000000 1900000000 276 -1.517 1604 -1.504 1627 1.400
2023/02/24-11:16:18.914902 1900000000 1900000000 279 1.360 1603 1.372 1627 1.398
2023/02/24-11:16:18.936207 1900000000 1900000000 280 -1.112 1603 -1.100 1627 1.398
2023/02/24-11:16:18.961423 1900000000 1900000000 279 -2.114 1602 -2.102 1626 1.398
