DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-16:52:10.906680 1900000000 1900000000 1289 -2.027 274 1.109 1318 0.210
2023/02/23-16:52:10.928649 1900000000 1900000000 1288 0.053 275 -3.093 1317 0.210
2023/02/23-16:52:10.944458 1900000000 1900000000 1289 0.372 273 -2.774 1318 0.209
2023/02/23-16:52:10.960461 1900000000 1900000000 1289 2.668 276 -0.479 1318 0.211
2023/02/23-16:52:10.987369 1900000000 1900000000 1289 -1.548 274 1.589 1318 0.209
2023/02/23-16:52:10.999769 1900000000 1900000000 1290 2.599 273 -0.547 1318 0.209
2023/02/23-16:52:11.022690 1900000000 1900000000 1291 1.844 272 -1.303 1319 0.207
2023/02/23-16:52:11.049600 1900000000 1900000000 1287 1.286 276 -1.860 1316 0.211
2023/02/23-16:52:11.068066 1900000000 1900000000 1290 -0.209 273 2.927 1318 0.209
2023/02/23-16:52:11.086873 1900000000 1900000000 1287 -2.824 276 0.313 1316 0.211
2023/02/23-16:52:11.112944 1900000000 1900000000 1289 2.911 274 -0.235 1318 0.209
2023/02/23-16:52:11.140620 1900000000 1900000000 1289 -0.261 274 2.876 1318 0.210
2023/02/23-16:52:11.159651 1900000000 1900000000 1285 -1.762 280 1.374 1315 0.215
2023/02/23-16:52:11.178283 1900000000 1900000000 1287 2.964 277 -0.182 1316 0.212
2023/02/23-16:52:11.204242 1900000000 1900000000 1287 1.622 275 -1.523 1316 0.211
2023/02/23-16:52:11.219801 1900000000 1900000000 1288 -1.855 276 1.282 1317 0.211
2023/02/23-16:52:11.243070 1900000000 1900000000 1285 -2.473 280 0.663 1315 0.214
2023/02/23-16:52:11.264012 1900000000 1900000000 1288 0.261 276 -2.884 1317 0.211
2023/02/23-16:52:11.286174 1900000000 1900000000 1289 -0.313 274 2.824 1318 0.209
2023/02/23-16:52:11.309469 1900000000 1900000000 1287 0.712 276 -2.434 1317 0.211
2023/02/23-16:52:11.325332 1900000000 1900000000 1291 1.554 273 -1.592 1319 0.208
2023/02/23-16:52:11.345469 1900000000 1900000000 1287 2.527 275 -0.619 1316 0.210
2023/02/23-16:52:11.372920 1900000000 1900000000 1287 0.134 276 -3.013 1316 0.211
2023/02/23-16:52:11.391444 1900000000 1900000000 1288 -1.406 276 1.731 1317 0.211
2023/02/23-16:52:11.406190 1900000000 1900000000 1286 2.536 277 -0.610 1315 0.212
2023/02/23-16:52:11.429618 1900000000 1900000000 1290 -1.588 273 1.549 1318 0.208
2023/02/23-16:52:11.450685 1900000000 1900000000 1289 2.683 275 -0.463 1318 0.210
2023/02/23-16:52:11.473521 1900000000 1900000000 1288 -0.927 277 2.210 1317 0.212
2023/02/23-16:52:11.494932 1900000000 1900000000 1287 0.310 279 -2.836 1316 0.213
2023/02/23-16:52:11.514789 1900000000 1900000000 1288 -2.271 274 0.866 1317 0.210
2023/02/23-16:52:11.532800 1900000000 1900000000 1286 -1.277 278 1.860 1316 0.213
2023/02/23-16:52:11.554537 1900000000 1900000000 1284 -2.607 281 0.529 1315 0.215
2023/02/23-16:52:11.572208 1900000000 1900000000 1288 -2.441 275 0.696 1317 0.210
2023/02/23-16:52:11.590574 1900000000 1900000000 1289 1.118 274 -2.028 1318 0.210
2023/02/23-16:52:11.611506 1900000000 1900000000 1286 0.842 280 -2.305 1316 0.214
2023/02/23-16:52:11.641404 1900000000 1900000000 1286 2.277 278 -0.869 1316 0.213
2023/02/23-16:52:11.656887 1900000000 1900000000 1287 -2.662 278 0.474 1317 0.213
2023/02/23-16:52:11.676767 1900000000 1900000000 1285 2.860 278 -0.287 1315 0.213
2023/02/23-16:52:11.706868 1900000000 1900000000 1290 0.272 273 -2.875 1318 0.209
2023/02/23-16:52:11.728341 1900000000 1900000000 1288 2.235 275 -0.912 1317 0.210
2023/02/23-16:52:11.743150 1900000000 1900000000 1289 2.874 275 -0.272 1318 0.210
2023/02/23-16:52:11.762564 1900000000 1900000000 1287 -2.927 281 0.209 1317 0.215
