DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-10:37:06.565793 1900000000 1900000000 1548 -1.568 372 1.561 1592 0.236
2023/02/24-10:37:06.587969 1900000000 1900000000 1546 2.207 376 -0.947 1591 0.239
2023/02/24-10:37:06.606393 1900000000 1900000000 1546 -1.977 376 1.153 1591 0.238
2023/02/24-10:37:06.627075 1900000000 1900000000 1546 -2.631 375 0.499 1591 0.238
2023/02/24-10:37:06.642200 1900000000 1900000000 1547 1.545 374 -1.610 1591 0.237
2023/02/24-10:37:06.662358 1900000000 1900000000 1548 1.099 373 -2.055 1592 0.236
2023/02/24-10:37:06.689532 1900000000 1900000000 1549 0.769 372 -2.385 1592 0.236
2023/02/24-10:37:06.704708 1900000000 1900000000 1547 -0.428 374 2.701 1591 0.237
2023/02/24-10:37:06.722990 1900000000 1900000000 1545 1.766 373 -1.388 1590 0.237
2023/02/24-10:37:06.747097 1900000000 1900000000 1546 -1.257 372 1.872 1590 0.236
2023/02/24-10:37:06.767511 1900000000 1900000000 1549 2.303 368 -0.851 1592 0.233
2023/02/24-10:37:06.787500 1900000000 1900000000 1548 -0.828 370 2.302 1591 0.235
2023/02/24-10:37:06.811446 1900000000 1900000000 1547 -1.463 371 1.666 1591 0.235
2023/02/24-10:37:06.830399 1900000000 1900000000 1547 1.593 372 -1.560 1592 0.236
2023/02/24-10:37:06.848439 1900000000 1900000000 1547 1.460 372 -1.694 1591 0.236
2023/02/24-10:37:06.873133 1900000000 1900000000 1547 2.470 372 -0.684 1591 0.236
2023/02/24-10:37:06.895271 1900000000 1900000000 1546 -1.111 375 2.019 1591 0.238
2023/02/24-10:37:06.916671 1900000000 1900000000 1546 0.627 373 -2.527 1591 0.237
2023/02/24-10:37:06.942669 1900000000 1900000000 1546 -0.784 375 2.346 1591 0.238
2023/02/24-10:37:06.971531 1900000000 1900000000 1548 0.226 371 -2.928 1592 0.235
2023/02/24-10:37:06.993837 1900000000 1900000000 1546 -2.435 373 0.695 1590 0.237
2023/02/24-10:37:07.017840 1900000000 1900000000 1547 -0.772 374 2.358 1592 0.237
2023/02/24-10:37:07.036502 1900000000 1900000000 1547 1.281 372 -1.873 1591 0.236
2023/02/24-10:37:07.054342 1900000000 1900000000 1545 1.271 375 -1.882 1590 0.238
2023/02/24-10:37:07.079181 1900000000 1900000000 1547 -3.020 372 0.109 1591 0.236
2023/02/24-10:37:07.095460 1900000000 1900000000 1547 0.828 371 -2.326 1591 0.236
2023/02/24-10:37:07.110481 1900000000 1900000000 1546 2.454 374 -0.700 1591 0.238
2023/02/24-10:37:07.137549 1900000000 1900000000 1547 -0.194 373 2.935 1591 0.237
2023/02/24-10:37:07.154359 1900000000 1900000000 1546 3.013 372 -0.140 1590 0.236
2023/02/24-10:37:07.179900 1900000000 1900000000 1547 -0.142 372 2.988 1591 0.236
2023/02/24-10:37:07.207202 1900000000 1900000000 1545 1.356 375 -1.798 1590 0.238
2023/02/24-10:37:07.229491 1900000000 1900000000 1543 -1.544 376 1.584 1588 0.239
2023/02/24-10:37:07.241457 1900000000 1900000000 1545 1.045 376 -2.108 1590 0.239
2023/02/24-10:37:07.260846 1900000000 1900000000 1542 1.588 379 -1.566 1588 0.241
2023/02/24-10:37:07.283935 1900000000 1900000000 1544 2.217 376 -0.937 1589 0.239
2023/02/24-10:37:07.312172 1900000000 1900000000 1545 -0.874 373 2.255 1589 0.237
2023/02/24-10:37:07.329641 1900000000 1900000000 1543 0.374 377 -2.779 1589 0.239
2023/02/24-10:37:07.349982 1900000000 1900000000 1544 0.360 375 -2.794 1589 0.238
2023/02/24-10:37:07.370536 1900000000 1900000000 1544 -1.274 375 1.855 1589 0.238
2023/02/24-10:37:07.390874 1900000000 1900000000 1543 -1.323 378 1.807 1588 0.240
2023/02/24-10:37:07.411589 1900000000 1900000000 1545 -1.903 374 1.226 1590 0.238
2023/02/24-10:37:07.438690 1900000000 1900000000 1544 1.853 374 -1.300 1589 0.238
2023/02/24-10:37:07.464183 1900000000 1900000000 1544 -0.368 374 2.761 1589 0.238
2023/02/24-10:37:07.492198 1900000000 1900000000 1547 2.438 371 -0.716 1591 0.235
2023/02/24-10:37:07.515975 1900000000 1900000000 1545 0.201 374 -2.953 1590 0.237
2023/02/24-10:37:07.536988 1900000000 1900000000 1543 2.666 376 -0.487 1588 0.239
2023/02/24-10:37:07.553744 1900000000 1900000000 1542 2.061 377 -1.093 1587 0.240
2023/02/24-10:37:07.573955 1900000000 1900000000 1543 3.087 378 -0.067 1588 0.240
2023/02/24-10:37:07.600784 1900000000 1900000000 1544 2.835 377 -0.319 1589 0.240
2023/02/24-10:37:07.621507 1900000000 1900000000 1544 -1.294 376 1.835 1589 0.239
2023/02/24-10:37:07.652630 1900000000 1900000000 1543 -2.723 375 0.407 1588 0.238
2023/02/24-10:37:07.679912 1900000000 1900000000 1541 0.981 377 -2.172 1587 0.240
2023/02/24-10:37:07.698600 1900000000 1900000000 1543 1.402 375 -1.752 1588 0.238
2023/02/24-10:37:07.717493 1900000000 1900000000 1545 -1.209 372 1.920 1589 0.236
2023/02/24-10:37:07.735379 1900000000 1900000000 1543 3.035 375 -0.119 1588 0.239
2023/02/24-10:37:07.756225 1900000000 1900000000 1545 -2.399 372 0.730 1589 0.236
2023/02/24-10:37:07.771819 1900000000 1900000000 1543 -2.364 375 0.766 1588 0.238
2023/02/24-10:37:07.796748 1900000000 1900000000 1543 1.740 374 -1.415 1588 0.238
2023/02/24-10:37:07.822101 1900000000 1900000000 1543 1.379 377 -1.775 1588 0.240
2023/02/24-10:37:07.845961 1900000000 1900000000 1542 -1.202 375 1.927 1587 0.238
2023/02/24-10:37:07.865077 1900000000 1900000000 1545 -1.539 372 1.590 1589 0.236
2023/02/24-10:37:07.885109 1900000000 1900000000 1544 -1.641 376 1.489 1589 0.239
2023/02/24-10:37:07.909457 1900000000 1900000000 1543 -0.841 374 2.289 1588 0.238
2023/02/24-10:37:07.932765 1900000000 1900000000 1544 0.121 374 -3.033 1589 0.238
2023/02/24-10:37:07.952752 1900000000 1900000000 1544 2.197 375 -0.957 1588 0.238
2023/02/24-10:37:07.987290 1900000000 1900000000 1544 -2.097 372 1.032 1589 0.237
2023/02/24-10:37:08.007656 1900000000 1900000000 1545 -2.440 372 0.688 1589 0.237
2023/02/24-10:37:08.029608 1900000000 1900000000 1544 -1.513 373 1.616 1588 0.237
2023/02/24-10:37:08.049834 1900000000 1900000000 1543 -0.243 376 2.886 1588 0.239
2023/02/24-10:37:08.067835 1900000000 1900000000 1542 -0.839 376 2.291 1587 0.239
2023/02/24-10:37:08.089414 1900000000 1900000000 1544 2.611 374 -0.542 1589 0.237
2023/02/24-10:37:08.111421 1900000000 1900000000 1545 1.271 372 -1.883 1590 0.236
2023/02/24-10:37:08.128361 1900000000 1900000000 1544 -1.819 373 1.311 1588 0.237
2023/02/24-10:37:08.152031 1900000000 1900000000 1545 -0.572 372 2.558 1589 0.236
2023/02/24-10:37:08.170580 1900000000 1900000000 1544 0.919 374 -2.235 1588 0.238
2023/02/24-10:37:08.199856 1900000000 1900000000 1541 1.804 376 -1.350 1587 0.239
2023/02/24-10:37:08.217783 1900000000 1900000000 1542 2.660 376 -0.494 1588 0.239
2023/02/24-10:37:08.236940 1900000000 1900000000 1545 -2.873 374 0.257 1589 0.238
2023/02/24-10:37:08.262327 1900000000 1900000000 1543 3.026 374 -0.128 1588 0.238
2023/02/24-10:37:08.282826 1900000000 1900000000 1541 -2.798 378 0.331 1587 0.240
2023/02/24-10:37:08.304935 1900000000 1900000000 1544 -0.484 376 2.646 1589 0.239
2023/02/24-10:37:08.322747 1900000000 1900000000 1543 0.985 376 -2.168 1588 0.239
2023/02/24-10:37:08.350020 1900000000 1900000000 1543 2.200 376 -0.954 1588 0.239
2023/02/24-10:37:08.378297 1900000000 1900000000 1544 0.772 375 -2.382 1589 0.238
2023/02/24-10:37:08.409917 1900000000 1900000000 1545 -0.395 373 2.734 1589 0.237
2023/02/24-10:37:08.428583 1900000000 1900000000 1543 1.433 374 -1.721 1588 0.238
2023/02/24-10:37:08.451297 1900000000 1900000000 1545 -0.333 371 2.797 1589 0.236
2023/02/24-10:37:08.471095 1900000000 1900000000 1546 2.340 372 -0.814 1590 0.237
2023/02/24-10:37:08.502015 1900000000 1900000000 1546 -2.062 371 1.067 1590 0.236
2023/02/24-10:37:08.517154 1900000000 1900000000 1545 2.860 373 -0.294 1590 0.237
2023/02/24-10:37:08.544475 1900000000 1900000000 1543 -0.397 375 2.732 1588 0.238
2023/02/24-10:37:08.567250 1900000000 1900000000 1543 0.445 377 -2.709 1588 0.240
2023/02/24-10:37:08.586486 1900000000 1900000000 1541 -1.297 378 1.832 1587 0.240
2023/02/24-10:37:08.608039 1900000000 1900000000 1543 3.008 375 -0.145 1588 0.238
2023/02/24-10:37:08.638524 1900000000 1900000000 1545 1.129 372 -2.026 1589 0.236
2023/02/24-10:37:08.660478 1900000000 1900000000 1543 2.101 378 -1.052 1588 0.240
2023/02/24-10:37:08.680365 1900000000 1900000000 1547 0.035 377 -3.119 1592 0.239
2023/02/24-10:37:08.712934 1900000000 1900000000 1548 -2.933 380 0.196 1594 0.240
2023/02/24-10:37:08.729773 1900000000 1900000000 1550 -0.967 380 2.163 1596 0.241
2023/02/24-10:37:08.750960 1900000000 1900000000 1551 1.402 380 -1.752 1597 0.240
2023/02/24-10:37:08.774508 1900000000 1900000000 1556 2.387 378 -0.767 1601 0.238
2023/02/24-10:37:08.799894 1900000000 1900000000 1558 -0.690 379 2.440 1603 0.239
2023/02/24-10:37:08.818827 1900000000 1900000000 1561 -1.428 376 1.702 1605 0.237
2023/02/24-10:37:08.844663 1900000000 1900000000 1559 0.558 380 -2.596 1604 0.239
2023/02/24-10:37:08.863045 1900000000 1900000000 1560 1.203 381 -1.950 1606 0.240
2023/02/24-10:37:08.885223 1900000000 1900000000 1562 -2.288 380 0.843 1608 0.239
2023/02/24-10:37:08.913856 1900000000 1900000000 1560 -1.177 382 1.953 1606 0.240
2023/02/24-10:37:08.935190 1900000000 1900000000 1560 0.068 383 -3.085 1606 0.241
2023/02/24-10:37:08.965234 1900000000 1900000000 1560 -2.383 379 0.747 1606 0.238
2023/02/24-10:37:08.974537 1900000000 1900000000 1558 -2.273 381 0.857 1604 0.240
2023/02/24-10:37:09.006066 1900000000 1900000000 1554 2.299 383 -0.854 1601 0.242
2023/02/24-10:37:09.026776 1900000000 1900000000 1552 -2.195 383 0.935 1598 0.242
2023/02/24-10:37:09.049750 1900000000 1900000000 1553 -1.207 376 1.923 1598 0.238
2023/02/24-10:37:09.071924 1900000000 1900000000 1549 -0.653 378 2.476 1595 0.240
2023/02/24-10:37:09.103160 1900000000 1900000000 1546 0.073 379 -3.079 1592 0.240
2023/02/24-10:37:09.127766 1900000000 1900000000 1544 -0.626 378 2.503 1589 0.240
2023/02/24-10:37:09.150571 1900000000 1900000000 1545 2.137 373 -1.017 1589 0.237
2023/02/24-10:37:09.171178 1900000000 1900000000 1542 2.712 372 -0.442 1587 0.237
2023/02/24-10:37:09.193854 1900000000 1900000000 1542 1.030 372 -2.124 1587 0.237
2023/02/24-10:37:09.212681 1900000000 1900000000 1542 -2.018 370 1.111 1586 0.236
2023/02/24-10:37:09.236724 1900000000 1900000000 1542 -2.477 367 0.651 1585 0.234
2023/02/24-10:37:09.255257 1900000000 1900000000 1540 0.648 367 -2.507 1583 0.234
2023/02/24-10:37:09.286896 1900000000 1900000000 1540 1.810 363 -1.344 1582 0.231
2023/02/24-10:37:09.313754 1900000000 1900000000 1540 1.317 360 -1.836 1582 0.230
2023/02/24-10:37:09.330379 1900000000 1900000000 1539 -2.028 360 1.101 1580 0.230
2023/02/24-10:37:09.355424 1900000000 1900000000 1539 0.957 357 -2.198 1580 0.228
2023/02/24-10:37:09.376330 1900000000 1900000000 1542 -0.703 352 2.426 1582 0.225
2023/02/24-10:37:09.396334 1900000000 1900000000 1541 3.057 350 -0.096 1580 0.224
2023/02/24-10:37:09.422575 1900000000 1900000000 1539 -2.030 352 1.099 1578 0.225
2023/02/24-10:37:09.444188 1900000000 1900000000 1541 -1.103 349 2.025 1580 0.223
2023/02/24-10:37:09.456148 1900000000 1900000000 1540 2.926 346 -0.230 1578 0.221
2023/02/24-10:37:09.481409 1900000000 1900000000 1537 -0.975 350 2.154 1576 0.224
2023/02/24-10:37:09.496576 1900000000 1900000000 1539 -2.256 347 0.872 1578 0.222
2023/02/24-10:37:09.523113 1900000000 1900000000 1539 -3.072 345 0.055 1577 0.221
2023/02/24-10:37:09.541970 1900000000 1900000000 1540 -3.048 344 0.080 1578 0.220
2023/02/24-10:37:09.557383 1900000000 1900000000 1537 -2.738 347 0.390 1576 0.222
2023/02/24-10:37:09.579999 1900000000 1900000000 1537 -1.853 348 1.275 1576 0.223
2023/02/24-10:37:09.600577 1900000000 1900000000 1539 1.641 348 -1.514 1578 0.223
2023/02/24-10:37:09.621065 1900000000 1900000000 1539 0.088 349 -3.066 1578 0.223
2023/02/24-10:37:09.641145 1900000000 1900000000 1536 -0.906 352 2.222 1576 0.225
2023/02/24-10:37:09.667709 1900000000 1900000000 1536 -0.040 352 3.088 1576 0.225
2023/02/24-10:37:09.695090 1900000000 1900000000 1535 0.065 355 -3.088 1576 0.227
2023/02/24-10:37:09.718436 1900000000 1900000000 1534 1.845 358 -1.309 1575 0.229
2023/02/24-10:37:09.734577 1900000000 1900000000 1534 0.620 358 -2.534 1575 0.229
2023/02/24-10:37:09.755159 1900000000 1900000000 1532 -0.351 362 2.778 1574 0.232
2023/02/24-10:37:09.773136 1900000000 1900000000 1529 -0.120 367 3.009 1573 0.236
2023/02/24-10:37:09.817150 1900000000 1900000000 1529 2.575 370 -0.579 1573 0.238
2023/02/24-10:37:09.883964 1900000000 1900000000 1528 2.612 372 -0.543 1573 0.239
2023/02/24-10:37:09.903378 1900000000 1900000000 1529 -2.095 368 1.035 1573 0.236
2023/02/24-10:37:09.950922 1900000000 1900000000 1528 0.300 369 -2.855 1572 0.237
2023/02/24-10:37:09.970874 1900000000 1900000000 1528 1.595 373 -1.558 1573 0.240
2023/02/24-10:37:09.997765 1900000000 1900000000 1527 2.405 373 -0.749 1572 0.240
2023/02/24-10:37:10.023824 1900000000 1900000000 1526 1.421 375 -1.733 1571 0.241
2023/02/24-10:37:10.043531 1900000000 1900000000 1530 -2.500 371 0.629 1574 0.238
2023/02/24-10:37:10.064880 1900000000 1900000000 1529 -0.018 369 3.112 1573 0.236
2023/02/24-10:37:10.093800 1900000000 1900000000 1528 1.075 368 -2.079 1572 0.236
2023/02/24-10:37:10.112685 1900000000 1900000000 1531 1.098 363 -2.057 1573 0.233
2023/02/24-10:37:10.132611 1900000000 1900000000 1531 0.708 363 -2.447 1573 0.233
2023/02/24-10:37:10.154639 1900000000 1900000000 1532 2.818 358 -0.336 1573 0.230
2023/02/24-10:37:10.182755 1900000000 1900000000 1532 -0.931 353 2.198 1573 0.227
2023/02/24-10:37:10.195501 1900000000 1900000000 1535 -0.108 351 3.020 1575 0.225
2023/02/24-10:37:10.218878 1900000000 1900000000 1535 2.505 351 -0.649 1575 0.225
2023/02/24-10:37:10.239905 1900000000 1900000000 1539 2.458 344 -0.697 1577 0.220
2023/02/24-10:37:10.273642 1900000000 1900000000 1539 2.777 343 -0.378 1577 0.219
2023/02/24-10:37:10.285865 1900000000 1900000000 1545 2.270 339 -0.885 1582 0.216
2023/02/24-10:37:10.314210 1900000000 1900000000 1546 0.015 337 -3.139 1582 0.215
2023/02/24-10:37:10.337499 1900000000 1900000000 1547 -0.975 338 2.153 1584 0.215
2023/02/24-10:37:10.355512 1900000000 1900000000 1550 0.144 340 -3.011 1587 0.216
2023/02/24-10:37:10.373716 1900000000 1900000000 1553 -0.965 335 2.164 1589 0.213
2023/02/24-10:37:10.397591 1900000000 1900000000 1557 -2.543 334 0.586 1592 0.211
2023/02/24-10:37:10.420668 1900000000 1900000000 1558 2.513 334 -0.641 1594 0.211
2023/02/24-10:37:10.450285 1900000000 1900000000 1558 0.842 334 -2.313 1593 0.211
2023/02/24-10:37:10.462799 1900000000 1900000000 1562 1.387 331 -1.768 1597 0.209
2023/02/24-10:37:10.482468 1900000000 1900000000 1563 -0.237 332 2.891 1598 0.209
2023/02/24-10:37:10.503887 1900000000 1900000000 1564 -1.884 333 1.245 1599 0.210
2023/02/24-10:37:10.525201 1900000000 1900000000 1563 1.712 339 -1.443 1600 0.214
2023/02/24-10:37:10.554547 1900000000 1900000000 1568 3.097 337 -0.057 1603 0.212
2023/02/24-10:37:10.577608 1900000000 1900000000 1567 2.596 338 -0.558 1603 0.213
2023/02/24-10:37:10.600229 1900000000 1900000000 1567 -1.343 341 1.786 1604 0.214
2023/02/24-10:37:10.619769 1900000000 1900000000 1568 0.550 340 -2.604 1604 0.214
2023/02/24-10:37:10.642499 1900000000 1900000000 1568 1.679 343 -1.475 1605 0.216
2023/02/24-10:37:10.659092 1900000000 1900000000 1568 -2.272 345 0.858 1606 0.216
2023/02/24-10:37:10.689326 1900000000 1900000000 1567 1.503 345 -1.651 1604 0.217
2023/02/24-10:37:10.708020 1900000000 1900000000 1567 -0.520 346 2.609 1604 0.217
2023/02/24-10:37:10.730892 1900000000 1900000000 1565 1.139 346 -2.014 1603 0.217
2023/02/24-10:37:10.750946 1900000000 1900000000 1565 -0.133 346 2.996 1603 0.218
2023/02/24-10:37:10.772915 1900000000 1900000000 1562 -1.403 348 1.726 1601 0.219
2023/02/24-10:37:10.789590 1900000000 1900000000 1561 -2.648 346 0.481 1599 0.218
2023/02/24-10:37:10.813470 1900000000 1900000000 1560 2.392 344 -0.762 1598 0.217
2023/02/24-10:37:10.837677 1900000000 1900000000 1557 1.110 347 -2.044 1595 0.219
2023/02/24-10:37:10.853591 1900000000 1900000000 1555 -2.650 347 0.480 1593 0.219
2023/02/24-10:37:10.889457 1900000000 1900000000 1556 2.501 346 -0.653 1594 0.219
2023/02/24-10:37:10.908243 1900000000 1900000000 1553 3.038 347 -0.116 1591 0.220
2023/02/24-10:37:10.930867 1900000000 1900000000 1553 -0.433 346 2.696 1591 0.219
2023/02/24-10:37:10.954136 1900000000 1900000000 1553 -1.421 345 1.708 1591 0.219
2023/02/24-10:37:10.975330 1900000000 1900000000 1549 -1.777 346 1.353 1587 0.220
2023/02/24-10:37:10.999212 1900000000 1900000000 1549 -2.788 346 0.341 1587 0.220
2023/02/24-10:37:11.026992 1900000000 1900000000 1550 0.906 342 -2.249 1587 0.217
2023/02/24-10:37:11.043609 1900000000 1900000000 1547 -2.286 347 0.844 1585 0.220
2023/02/24-10:37:11.071010 1900000000 1900000000 1547 -0.905 343 2.225 1585 0.218
2023/02/24-10:37:11.094651 1900000000 1900000000 1548 0.185 343 -2.970 1585 0.218
2023/02/24-10:37:11.113225 1900000000 1900000000 1548 -0.823 341 2.307 1585 0.217
2023/02/24-10:37:11.135254 1900000000 1900000000 1546 -3.104 342 0.024 1583 0.218
2023/02/24-10:37:11.160722 1900000000 1900000000 1547 1.551 341 -1.602 1584 0.217
2023/02/24-10:37:11.180746 1900000000 1900000000 1547 0.628 341 -2.526 1584 0.217
2023/02/24-10:37:11.200567 1900000000 1900000000 1547 2.655 341 -0.499 1584 0.217
2023/02/24-10:37:11.223768 1900000000 1900000000 1548 2.839 341 -0.315 1586 0.217
2023/02/24-10:37:11.242550 1900000000 1900000000 1550 -0.418 342 2.710 1587 0.217
2023/02/24-10:37:11.274022 1900000000 1900000000 1551 2.339 339 -0.816 1588 0.215
2023/02/24-10:37:11.298964 1900000000 1900000000 1548 -1.579 346 1.550 1586 0.220
