1677065514831;10004;127006;60000
1677065514863;10004;127006;60000
1677065514895;10004;127006;60000
1677065514927;10004;127006;60000
1677065514959;9975;126806;60189
1677065514991;9908;125580;60942
1677065515023;9709;123272;62277
1677065515055;9424;120080;64062
1677065515087;9167;116822;65889
1677065515119;8911;113563;67719
1677065515151;8655;110342;69552
1677065515183;8379;107160;71379
1677065515215;8123;103997;73209
1677065515247;7866;100833;75042
1677065515279;7590;97613;76872
1677065515311;7324;94402;78699
1677065515343;7059;91191;80529
1677065515375;6793;87998;82359
1677065515407;6555;84835;84189
1677065515439;6289;81681;86019
1677065515471;6023;78508;87849
1677065515503;5767;75288;89679
1677065515535;5491;72067;91509
1677065515567;5244;68875;93342
1677065515599;4988;65693;95169
1677065515631;4703;62520;96999
1677065515663;4456;59366;98826
1677065515695;4199;56164;100659
1677065515727;3933;52953;102489
1677065515759;3677;49752;104316
1677065515791;3420;46550;106146
1677065515823;3154;43377;107979
1677065515855;2888;40204;109809
1677065515887;2632;37022;111639
1677065515919;2365;33830;113469
1677065515951;2090;30628;115296
1677065515983;1834;27426;117126
1677065516015;1577;24244;118959
1677065516047;1321;21062;120786
1677065516079;1064;17879;122616
1677065516111;808;14696;124446
1677065516143;522;11486;126279
1677065516175;276;8407;128016
1677065516207;105;6222;129243
1677065516239;0;5092;129885
1677065516271;-10;4892;129999
1677065516303;409;4892;129999
1677065516335;2062;4930;129999
1677065516367;4731;4959;129999
1677065516399;8008;4969;129999
1677065516431;11210;4959;129999
1677065516463;14440;4940;129999
1677065516495;17651;4959;129999
1677065516527;20891;4950;129999
1677065516559;24083;4969;129999
1677065516591;27284;4997;129999
1677065516623;30486;4987;129999
1677065516655;33649;4997;129999
1677065516687;36860;4978;129999
1677065516719;40052;4978;129999
1677065516751;43263;4978;129999
1677065516783;46474;4997;129999
1677065516815;49685;5016;129999
1677065516847;52896;4997;129999
1677065516879;56098;5007;129999
1677065516911;59309;4988;129999
1677065516943;62482;4968;129999
1677065516975;65683;4997;129999
1677065517007;68875;4997;129999
1677065517039;72067;5016;129999
1677065517071;75278;5016;129999
1677065517103;78470;4997;129999
1677065517135;81700;4997;129999
1677065517167;84892;5016;129999
1677065517199;88103;5016;129999
1677065517231;91304;5007;129999
1677065517263;94487;5016;129999
1677065517295;97688;4987;129999
1677065517327;100871;4978;129999
1677065517359;104082;4978;129999
1677065517391;107284;4987;129999
1677065517423;110476;5007;129999
1677065517455;113696;5016;129999
1677065517487;116898;5025;129999
1677065517519;120108;5007;129999
1677065517551;123282;5007;129999
1677065517583;126492;5006;129999
1677065517615;129685;5006;129999
1677065517647;132886;5016;129999
1677065517679;136069;4987;129999
1677065517711;139270;4978;129999
1677065517743;142490;4987;129999
1677065517775;145682;4987;129999
1677065517807;148884;4997;129999
1677065517839;152095;5016;129999
1677065517871;155287;5016;129999
1677065517903;158488;5007;129999
1677065517935;161680;5007;129999
1677065517967;164892;5007;129999
1677065517999;168074;4997;129999
1677065518031;171276;5007;129999
1677065518063;174487;4987;129999
1677065518095;177688;4997;129999
1677065518127;180880;4997;129999
1677065518159;184091;4997;129999
1677065518191;187274;5025;129999
1677065518223;190494;5016;129999
1677065518255;193686;5016;129999
1677065518287;196888;5007;129999
1677065518319;200080;5007;129999
1677065518351;203281;4997;129999
1677065518383;206473;4997;129999
1677065518415;209684;5016;129999
1677065518447;212886;4987;129999
1677065518479;216078;4988;129999
1677065518511;219288;4987;129999
1677065518543;222480;4987;129999
1677065518575;225672;5006;129999
1677065518607;228874;5016;129999
1677065518639;232066;5016;129999
1677065518671;235286;5007;129999
1677065518703;238478;5007;129999
1677065518735;241680;4997;129999
1677065518767;244862;5007;129999
1677065518799;248074;5007;129999
1677065518831;251275;4978;129999
1677065518863;254467;4997;129999
1677065518895;257678;4997;129999
1677065518927;260860;5007;129999
1677065518959;264062;5016;129999
1677065518991;267264;5026;129999
1677065519023;270465;5016;129999
1677065519055;273667;5006;129999
1677065519087;276859;5006;129999
1677065519119;280070;5006;129999
1677065519151;283252;4997;129999
1677065519183;286454;5007;129999
1677065519215;289646;4988;129999
1677065519247;292856;5006;129999
1677065519279;296058;4997;129999
1677065519311;299231;5016;129999
1677065519343;302214;5035;129999
1677065519375;304114;5035;129999
1677065519407;304979;5025;129999
1677065519439;305036;5026;129999
1677065519471;304370;5025;129999
1677065519503;302452;5044;129999
1677065519535;299582;5064;129999
1677065519567;296267;5092;129999
1677065519599;293066;5139;129999
1677065519631;289807;5206;129999
1677065519663;286606;5273;129999
1677065519695;283404;5320;129999
1677065519727;280165;5387;129999
1677065519759;276982;5453;129999
1677065519791;273780;5500;129999
1677065519823;270579;5548;129999
1677065519855;267397;5595;129999
1677065519887;264186;5633;129999
1677065519919;260965;5700;129999
1677065519951;257764;5748;129999
1677065519983;254543;5814;129999
1677065520015;251323;5881;129999
1677065520047;248121;5928;129999
1677065520079;244920;5975;129999
1677065520111;241718;6023;129999
1677065520143;238536;6071;129999
1677065520175;235344;6127;129999
1677065520207;232142;6194;129999
1677065520239;228960;6242;129999
1677065520271;225739;6289;129999
1677065520303;222538;6337;129999
1677065520335;219326;6394;129999
1677065520367;216125;6460;129999
1677065520399;212904;6507;129999
1677065520431;209732;6565;129999
1677065520463;206521;6622;129999
1677065520495;203319;6669;129999
1677065520527;200136;6716;129999
1677065520559;196935;6764;129999
1677065520591;193734;6831;129999
1677065520623;190542;6869;129999
1677065520655;187330;6926;129999
1677065520687;184129;6973;129999
1677065520719;180928;7020;129999
1677065520751;177716;7078;129999
1677065520783;174515;7144;129999
