DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/22-10:48:47.796531 1900000000 1900000000 578 2.126 1540 -1.045 1645 1.212
2023/02/22-10:48:47.821266 1900000000 1900000000 582 -2.504 1537 0.607 1644 1.209
2023/02/22-10:48:47.839832 1900000000 1900000000 579 1.634 1541 -1.538 1646 1.211
2023/02/22-10:48:47.860152 1900000000 1900000000 580 0.527 1538 -2.644 1644 1.210
2023/02/22-10:48:47.875282 1900000000 1900000000 577 2.756 1539 -0.417 1644 1.212
2023/02/22-10:48:47.892445 1900000000 1900000000 579 3.107 1538 -0.065 1643 1.211
2023/02/22-10:48:47.919112 1900000000 1900000000 581 -0.698 1538 2.413 1644 1.209
2023/02/22-10:48:47.938092 1900000000 1900000000 577 0.286 1539 -2.886 1644 1.212
2023/02/22-10:48:47.966395 1900000000 1900000000 578 -1.973 1541 1.138 1646 1.212
2023/02/22-10:48:47.982218 1900000000 1900000000 578 -2.417 1540 0.695 1645 1.212
2023/02/22-10:48:47.999282 1900000000 1900000000 581 2.151 1538 -1.022 1644 1.209
2023/02/22-10:48:48.017297 1900000000 1900000000 583 0.222 1535 -2.951 1642 1.208
2023/02/22-10:48:48.036086 1900000000 1900000000 583 -1.682 1538 1.430 1645 1.209
2023/02/22-10:48:48.061766 1900000000 1900000000 580 -2.040 1539 1.072 1645 1.210
2023/02/22-10:48:48.079933 1900000000 1900000000 578 -3.092 1538 0.019 1643 1.212
2023/02/22-10:48:48.105804 1900000000 1900000000 573 -0.587 1542 2.523 1645 1.215
2023/02/22-10:48:48.130158 1900000000 1900000000 577 3.075 1538 -0.096 1643 1.212
2023/02/22-10:48:48.151722 1900000000 1900000000 576 -0.136 1539 2.975 1643 1.213
2023/02/22-10:48:48.177701 1900000000 1900000000 575 0.861 1541 -2.311 1645 1.214
2023/02/22-10:48:48.194951 1900000000 1900000000 577 1.854 1541 -1.318 1645 1.213
2023/02/22-10:48:48.217537 1900000000 1900000000 581 -1.392 1538 1.719 1644 1.209
2023/02/22-10:48:48.248453 1900000000 1900000000 581 0.527 1535 -2.645 1642 1.209
2023/02/22-10:48:48.266170 1900000000 1900000000 579 0.550 1537 -2.622 1643 1.211
2023/02/22-10:48:48.290260 1900000000 1900000000 580 1.896 1538 -1.275 1644 1.210
2023/02/22-10:48:48.310722 1900000000 1900000000 577 -2.231 1540 0.880 1645 1.213
2023/02/22-10:48:48.329040 1900000000 1900000000 580 -2.104 1539 1.008 1645 1.210
2023/02/22-10:48:48.350907 1900000000 1900000000 580 0.672 1538 -2.501 1643 1.210
2023/02/22-10:48:48.372418 1900000000 1900000000 582 -2.684 1536 0.428 1642 1.208
2023/02/22-10:48:48.389838 1900000000 1900000000 579 -0.943 1538 2.168 1644 1.211
2023/02/22-10:48:48.413030 1900000000 1900000000 581 -1.454 1538 1.657 1644 1.210
2023/02/22-10:48:48.430144 1900000000 1900000000 579 2.222 1538 -0.950 1644 1.211
2023/02/22-10:48:48.450202 1900000000 1900000000 578 2.051 1540 -1.121 1645 1.211
2023/02/22-10:48:48.472996 1900000000 1900000000 581 1.360 1539 -1.813 1645 1.210
2023/02/22-10:48:48.502829 1900000000 1900000000 580 1.958 1539 -1.215 1644 1.210
2023/02/22-10:48:48.530727 1900000000 1900000000 579 0.567 1538 -2.604 1643 1.211
2023/02/22-10:48:48.550604 1900000000 1900000000 577 -0.116 1538 2.997 1643 1.212
2023/02/22-10:48:48.567582 1900000000 1900000000 576 0.347 1539 -2.824 1643 1.212
2023/02/22-10:48:48.592807 1900000000 1900000000 580 0.184 1536 -2.987 1642 1.210
2023/02/22-10:48:48.627337 1900000000 1900000000 580 -2.418 1537 0.694 1643 1.210
