DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-19:58:24.000659 1900000000 1900000000 1168 2.368 395 -0.780 1233 0.326
2023/02/23-19:58:24.017537 1900000000 1900000000 1168 -0.896 394 2.239 1233 0.325
2023/02/23-19:58:24.036477 1900000000 1900000000 1169 -2.643 394 0.493 1234 0.325
2023/02/23-19:58:24.072970 1900000000 1900000000 1169 1.762 392 -1.387 1233 0.324
2023/02/23-19:58:24.092924 1900000000 1900000000 1167 -0.154 399 2.981 1233 0.329
2023/02/23-19:58:24.111665 1900000000 1900000000 1168 0.292 394 -2.856 1233 0.325
2023/02/23-19:58:24.127956 1900000000 1900000000 1167 -0.962 396 2.173 1232 0.327
2023/02/23-19:58:24.158661 1900000000 1900000000 1167 1.141 398 -2.008 1232 0.328
2023/02/23-19:58:24.177577 1900000000 1900000000 1165 -2.188 400 0.947 1232 0.331
2023/02/23-19:58:24.194856 1900000000 1900000000 1165 -1.215 400 1.920 1232 0.330
2023/02/23-19:58:24.221111 1900000000 1900000000 1167 0.723 396 -2.425 1233 0.327
2023/02/23-19:58:24.241770 1900000000 1900000000 1166 -1.512 398 1.623 1232 0.329
2023/02/23-19:58:24.266552 1900000000 1900000000 1166 -2.120 398 1.015 1232 0.329
2023/02/23-19:58:24.287079 1900000000 1900000000 1166 -0.873 396 2.262 1232 0.328
2023/02/23-19:58:24.314185 1900000000 1900000000 1166 2.340 398 -0.809 1232 0.329
2023/02/23-19:58:24.333037 1900000000 1900000000 1168 1.592 394 -1.557 1233 0.326
2023/02/23-19:58:24.346302 1900000000 1900000000 1166 2.461 399 -0.687 1232 0.329
2023/02/23-19:58:24.370379 1900000000 1900000000 1168 -2.524 396 0.610 1233 0.327
2023/02/23-19:58:24.391084 1900000000 1900000000 1167 2.231 398 -0.918 1233 0.329
2023/02/23-19:58:24.414648 1900000000 1900000000 1168 -1.030 395 2.104 1233 0.326
2023/02/23-19:58:24.433933 1900000000 1900000000 1166 -2.445 397 0.690 1232 0.328
2023/02/23-19:58:24.461400 1900000000 1900000000 1165 0.516 399 -2.633 1232 0.330
2023/02/23-19:58:24.481914 1900000000 1900000000 1165 1.167 400 -1.982 1231 0.331
2023/02/23-19:58:24.502844 1900000000 1900000000 1165 0.136 401 -3.012 1232 0.331
2023/02/23-19:58:24.523681 1900000000 1900000000 1164 -0.441 402 2.694 1231 0.332
2023/02/23-19:58:24.545371 1900000000 1900000000 1163 -0.227 402 2.907 1231 0.332
2023/02/23-19:58:24.576608 1900000000 1900000000 1163 0.358 402 -2.790 1231 0.333
2023/02/23-19:58:24.596657 1900000000 1900000000 1167 -0.307 394 2.827 1232 0.326
2023/02/23-19:58:24.625456 1900000000 1900000000 1165 -0.470 399 2.665 1232 0.330
2023/02/23-19:58:24.646224 1900000000 1900000000 1166 0.311 397 -2.838 1231 0.328
2023/02/23-19:58:24.670625 1900000000 1900000000 1169 -0.777 394 2.358 1234 0.325
2023/02/23-19:58:24.694753 1900000000 1900000000 1164 -2.852 402 0.283 1231 0.333
