DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2022/08/02-13:38:00.476459 1900000000 1900000000 1890 -1.346 514 -1.370 1959 0.265
2022/08/02-13:38:00.498446 1900000000 1900000000 1895 -2.072 541 -2.095 1970 0.278
2022/08/02-13:38:00.515926 1900000000 1900000000 1894 2.854 552 2.831 1973 0.283
2022/08/02-13:38:00.546535 1900000000 1900000000 1894 1.619 545 1.596 1970 0.280
2022/08/02-13:38:00.564078 1900000000 1900000000 1894 0.820 535 0.796 1968 0.275
2022/08/02-13:38:00.584742 1900000000 1900000000 1893 -0.999 534 -1.022 1967 0.275
2022/08/02-13:38:00.603809 1900000000 1900000000 1892 -1.281 523 -1.305 1963 0.270
2022/08/02-13:38:00.623731 1900000000 1900000000 1893 0.405 544 0.383 1970 0.280
2022/08/02-13:38:00.650883 1900000000 1900000000 1893 2.421 528 2.399 1965 0.272
2022/08/02-13:38:00.669870 1900000000 1900000000 1893 0.523 535 0.500 1968 0.275
2022/08/02-13:38:00.690717 1900000000 1900000000 1891 -1.011 520 -1.035 1961 0.268
2022/08/02-13:38:00.711624 1900000000 1900000000 1891 -1.072 517 -1.095 1961 0.267
2022/08/02-13:38:00.739904 1900000000 1900000000 1893 1.313 535 1.289 1968 0.275
2022/08/02-13:38:00.759137 1900000000 1900000000 1892 0.504 537 0.480 1967 0.276
2022/08/02-13:38:00.779833 1900000000 1900000000 1893 -2.620 537 -2.643 1968 0.277
2022/08/02-13:38:00.803121 1900000000 1900000000 1896 -0.583 552 -0.606 1975 0.283
2022/08/02-13:38:00.826430 1900000000 1900000000 1894 -0.325 536 -0.348 1969 0.276
2022/08/02-13:38:00.843157 1900000000 1900000000 1894 -0.728 544 -0.750 1971 0.280
2022/08/02-13:38:00.867882 1900000000 1900000000 1892 1.215 522 1.191 1963 0.269
2022/08/02-13:38:00.888420 1900000000 1900000000 1894 0.569 539 0.546 1969 0.277
2022/08/02-13:38:00.909133 1900000000 1900000000 1893 -1.438 542 -1.460 1969 0.279
2022/08/02-13:38:00.938452 1900000000 1900000000 1894 -1.990 549 -2.013 1971 0.282
2022/08/02-13:38:00.959248 1900000000 1900000000 1894 0.367 540 0.344 1969 0.278
2022/08/02-13:38:00.974146 1900000000 1900000000 1894 1.980 558 1.958 1975 0.286
2022/08/02-13:38:01.007634 1900000000 1900000000 1892 -1.033 541 -1.057 1967 0.279
2022/08/02-13:38:01.032599 1900000000 1900000000 1894 2.125 542 2.103 1970 0.279
2022/08/02-13:38:01.060966 1900000000 1900000000 1894 -0.644 538 -0.667 1969 0.277
2022/08/02-13:38:01.081657 1900000000 1900000000 1892 2.124 530 2.101 1965 0.273
2022/08/02-13:38:01.105095 1900000000 1900000000 1893 -1.992 546 -2.014 1971 0.281
2022/08/02-13:38:01.138548 1900000000 1900000000 1895 -2.705 542 -2.727 1970 0.278
2022/08/02-13:38:01.159040 1900000000 1900000000 1894 0.372 546 0.350 1971 0.281
2022/08/02-13:38:01.179697 1900000000 1900000000 1893 -1.096 544 -1.118 1969 0.280
2022/08/02-13:38:01.197180 1900000000 1900000000 1894 -1.074 549 -1.096 1971 0.282
2022/08/02-13:38:01.221605 1900000000 1900000000 1892 1.055 531 1.032 1965 0.274
2022/08/02-13:38:01.247408 1900000000 1900000000 1894 -1.651 548 -1.673 1971 0.282
2022/08/02-13:38:01.271708 1900000000 1900000000 1893 3.051 549 3.028 1971 0.282
2022/08/02-13:38:01.289005 1900000000 1900000000 1892 -1.254 527 -1.278 1964 0.272
2022/08/02-13:38:01.312497 1900000000 1900000000 1894 -2.170 556 -2.191 1974 0.286
2022/08/02-13:38:01.335394 1900000000 1900000000 1894 2.477 555 2.455 1974 0.285
2022/08/02-13:38:01.356534 1900000000 1900000000 1893 2.473 556 2.451 1973 0.286
2022/08/02-13:38:01.375238 1900000000 1900000000 1895 0.130 559 0.109 1975 0.287
2022/08/02-13:38:01.397540 1900000000 1900000000 1895 -2.404 553 -2.426 1974 0.284
2022/08/02-13:38:01.419523 1900000000 1900000000 1892 1.347 536 1.325 1967 0.276
2022/08/02-13:38:01.452731 1900000000 1900000000 1894 -0.247 548 -0.269 1972 0.281
2022/08/02-13:38:01.471663 1900000000 1900000000 1894 -2.418 541 -2.441 1970 0.278
2022/08/02-13:38:01.494985 1900000000 1900000000 1896 -2.098 558 -2.120 1976 0.286
2022/08/02-13:38:01.513375 1900000000 1900000000 1894 2.867 551 2.844 1972 0.283
2022/08/02-13:38:01.541704 1900000000 1900000000 1895 1.732 561 1.710 1976 0.288
2022/08/02-13:38:01.565364 1900000000 1900000000 1894 0.703 554 0.681 1973 0.284
2022/08/02-13:38:01.580100 1900000000 1900000000 1895 -2.667 550 -2.688 1973 0.283
2022/08/02-13:38:01.602184 1900000000 1900000000 1893 -3.110 547 -3.132 1971 0.282
2022/08/02-13:38:01.622480 1900000000 1900000000 1893 1.740 544 1.717 1970 0.280
2022/08/02-13:38:01.646124 1900000000 1900000000 1892 -0.451 537 -0.474 1967 0.276
2022/08/02-13:38:01.666343 1900000000 1900000000 1892 -2.557 534 -2.580 1966 0.275
2022/08/02-13:38:01.685045 1900000000 1900000000 1895 1.216 547 1.194 1972 0.281
2022/08/02-13:38:01.710567 1900000000 1900000000 1891 -0.215 529 -0.238 1964 0.273
