DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-10:44:34.823915 1900000000 1900000000 1534 0.571 334 -2.584 1570 0.214
2023/02/24-10:44:34.837348 1900000000 1900000000 1535 2.875 335 -0.279 1571 0.215
2023/02/24-10:44:34.864649 1900000000 1900000000 1533 -2.511 337 0.617 1570 0.216
2023/02/24-10:44:34.888526 1900000000 1900000000 1534 1.885 336 -1.270 1570 0.216
2023/02/24-10:44:34.910028 1900000000 1900000000 1534 -0.221 334 2.907 1570 0.215
2023/02/24-10:44:34.925977 1900000000 1900000000 1533 0.273 335 -2.882 1569 0.215
2023/02/24-10:44:34.948249 1900000000 1900000000 1533 2.222 337 -0.933 1570 0.216
2023/02/24-10:44:34.979878 1900000000 1900000000 1534 -0.683 335 2.446 1570 0.215
2023/02/24-10:44:35.000493 1900000000 1900000000 1531 0.328 338 -2.827 1568 0.217
2023/02/24-10:44:35.021310 1900000000 1900000000 1532 1.205 335 -1.950 1568 0.216
2023/02/24-10:44:35.043171 1900000000 1900000000 1533 -2.184 335 0.944 1569 0.215
2023/02/24-10:44:35.062861 1900000000 1900000000 1531 -1.637 338 1.492 1568 0.217
2023/02/24-10:44:35.081806 1900000000 1900000000 1532 0.951 335 -2.204 1569 0.216
2023/02/24-10:44:35.109697 1900000000 1900000000 1532 -0.839 336 2.290 1569 0.216
2023/02/24-10:44:35.129558 1900000000 1900000000 1530 0.187 339 -2.967 1567 0.218
2023/02/24-10:44:35.151205 1900000000 1900000000 1532 2.770 337 -0.384 1568 0.216
2023/02/24-10:44:35.183850 1900000000 1900000000 1531 -1.776 337 1.352 1568 0.217
2023/02/24-10:44:35.200933 1900000000 1900000000 1531 0.764 340 -2.391 1568 0.218
2023/02/24-10:44:35.228537 1900000000 1900000000 1531 -0.944 337 2.184 1568 0.217
2023/02/24-10:44:35.252476 1900000000 1900000000 1529 -2.493 340 0.636 1567 0.219
2023/02/24-10:44:35.269627 1900000000 1900000000 1530 -1.605 340 1.523 1567 0.219
2023/02/24-10:44:35.288419 1900000000 1900000000 1531 3.014 338 -0.142 1567 0.217
2023/02/24-10:44:35.310274 1900000000 1900000000 1530 -2.414 338 0.715 1567 0.217
2023/02/24-10:44:35.331167 1900000000 1900000000 1530 -2.547 340 0.581 1567 0.219
2023/02/24-10:44:35.356044 1900000000 1900000000 1531 2.806 338 -0.348 1568 0.217
2023/02/24-10:44:35.371999 1900000000 1900000000 1530 2.752 337 -0.402 1567 0.217
2023/02/24-10:44:35.394773 1900000000 1900000000 1531 -0.260 338 2.869 1567 0.217
2023/02/24-10:44:35.419334 1900000000 1900000000 1530 -2.959 338 0.170 1567 0.218
2023/02/24-10:44:35.452620 1900000000 1900000000 1530 -2.448 338 0.681 1567 0.217
2023/02/24-10:44:35.477737 1900000000 1900000000 1530 2.992 338 -0.163 1567 0.218
2023/02/24-10:44:35.508577 1900000000 1900000000 1532 2.048 335 -1.108 1568 0.215
2023/02/24-10:44:35.538588 1900000000 1900000000 1533 2.381 334 -0.774 1569 0.215
2023/02/24-10:44:35.559852 1900000000 1900000000 1533 0.026 335 -3.128 1569 0.215
2023/02/24-10:44:35.585726 1900000000 1900000000 1533 0.037 335 -3.117 1569 0.215
2023/02/24-10:44:35.607867 1900000000 1900000000 1531 1.721 338 -1.435 1568 0.218
2023/02/24-10:44:35.625848 1900000000 1900000000 1530 1.927 340 -1.227 1568 0.219
2023/02/24-10:44:35.646678 1900000000 1900000000 1531 0.142 340 -3.013 1568 0.218
2023/02/24-10:44:35.658904 1900000000 1900000000 1533 -1.462 334 1.666 1569 0.215
2023/02/24-10:44:35.685664 1900000000 1900000000 1531 2.306 338 -0.849 1568 0.217
2023/02/24-10:44:35.706969 1900000000 1900000000 1533 2.391 334 -0.765 1569 0.215
2023/02/24-10:44:35.729732 1900000000 1900000000 1531 2.055 337 -1.100 1567 0.217
2023/02/24-10:44:35.745527 1900000000 1900000000 1532 1.582 336 -1.572 1568 0.216
2023/02/24-10:44:35.765722 1900000000 1900000000 1532 -1.098 338 2.031 1569 0.217
2023/02/24-10:44:35.791407 1900000000 1900000000 1531 1.702 337 -1.452 1568 0.217
2023/02/24-10:44:35.811389 1900000000 1900000000 1531 -2.869 339 0.260 1568 0.218
2023/02/24-10:44:35.836850 1900000000 1900000000 1529 2.099 340 -1.056 1566 0.219
2023/02/24-10:44:35.856116 1900000000 1900000000 1531 -0.451 339 2.677 1568 0.218
2023/02/24-10:44:35.877759 1900000000 1900000000 1529 0.242 341 -2.913 1566 0.219
2023/02/24-10:44:35.897782 1900000000 1900000000 1531 0.208 338 -2.947 1568 0.217
2023/02/24-10:44:35.912088 1900000000 1900000000 1532 0.459 338 -2.696 1569 0.217
2023/02/24-10:44:35.940022 1900000000 1900000000 1530 2.682 339 -0.472 1567 0.218
2023/02/24-10:44:35.961803 1900000000 1900000000 1530 -1.146 339 1.983 1567 0.218
2023/02/24-10:44:35.982427 1900000000 1900000000 1528 0.755 343 -2.400 1566 0.221
2023/02/24-10:44:36.007227 1900000000 1900000000 1527 -1.156 342 1.973 1565 0.220
2023/02/24-10:44:36.028470 1900000000 1900000000 1528 1.371 344 -1.783 1566 0.221
2023/02/24-10:44:36.057191 1900000000 1900000000 1532 1.803 336 -1.351 1569 0.216
2023/02/24-10:44:36.078292 1900000000 1900000000 1531 -2.167 338 0.962 1568 0.217
2023/02/24-10:44:36.106042 1900000000 1900000000 1529 1.772 340 -1.382 1566 0.219
2023/02/24-10:44:36.118179 1900000000 1900000000 1530 -1.067 340 2.062 1567 0.218
2023/02/24-10:44:36.145818 1900000000 1900000000 1531 -0.225 338 2.904 1568 0.217
2023/02/24-10:44:36.163382 1900000000 1900000000 1529 1.501 339 -1.653 1566 0.218
2023/02/24-10:44:36.195178 1900000000 1900000000 1531 0.262 338 -2.892 1568 0.218
2023/02/24-10:44:36.215997 1900000000 1900000000 1529 2.666 342 -0.489 1567 0.220
2023/02/24-10:44:36.236510 1900000000 1900000000 1532 3.030 342 -0.124 1569 0.220
2023/02/24-10:44:36.263110 1900000000 1900000000 1531 -2.978 346 0.151 1570 0.222
2023/02/24-10:44:36.295287 1900000000 1900000000 1535 0.630 345 -2.524 1573 0.221
2023/02/24-10:44:36.316911 1900000000 1900000000 1539 0.171 343 -2.983 1576 0.219
2023/02/24-10:44:36.337650 1900000000 1900000000 1541 2.833 343 -0.322 1579 0.219
2023/02/24-10:44:36.358040 1900000000 1900000000 1542 -2.235 343 0.895 1580 0.219
2023/02/24-10:44:36.380091 1900000000 1900000000 1544 0.423 342 -2.731 1582 0.218
2023/02/24-10:44:36.394243 1900000000 1900000000 1543 0.642 343 -2.511 1581 0.219
2023/02/24-10:44:36.422422 1900000000 1900000000 1544 -1.210 343 1.919 1582 0.218
2023/02/24-10:44:36.447066 1900000000 1900000000 1544 -0.090 343 3.039 1582 0.219
2023/02/24-10:44:36.463827 1900000000 1900000000 1544 -2.419 343 0.710 1581 0.219
2023/02/24-10:44:36.502078 1900000000 1900000000 1543 -0.111 345 3.018 1581 0.220
2023/02/24-10:44:36.518661 1900000000 1900000000 1540 2.089 344 -1.064 1578 0.220
2023/02/24-10:44:36.539937 1900000000 1900000000 1539 -1.316 346 1.813 1578 0.221
2023/02/24-10:44:36.554802 1900000000 1900000000 1540 -0.767 343 2.362 1578 0.219
2023/02/24-10:44:36.583786 1900000000 1900000000 1538 -1.876 342 1.253 1576 0.219
2023/02/24-10:44:36.602289 1900000000 1900000000 1535 -1.397 345 1.732 1573 0.221
2023/02/24-10:44:36.625768 1900000000 1900000000 1534 -2.573 344 0.557 1572 0.220
2023/02/24-10:44:36.643378 1900000000 1900000000 1531 -2.431 343 0.698 1569 0.221
2023/02/24-10:44:36.667875 1900000000 1900000000 1530 1.768 344 -1.385 1568 0.221
2023/02/24-10:44:36.689333 1900000000 1900000000 1527 -0.757 346 2.372 1566 0.223
2023/02/24-10:44:36.705728 1900000000 1900000000 1527 3.036 343 -0.119 1565 0.221
2023/02/24-10:44:36.726556 1900000000 1900000000 1526 0.050 343 -3.104 1564 0.221
2023/02/24-10:44:36.747895 1900000000 1900000000 1527 2.166 340 -0.988 1564 0.219
2023/02/24-10:44:36.762972 1900000000 1900000000 1526 3.034 340 -0.120 1563 0.219
2023/02/24-10:44:36.789450 1900000000 1900000000 1524 -0.381 340 2.748 1562 0.219
2023/02/24-10:44:36.809716 1900000000 1900000000 1525 -1.451 337 1.678 1562 0.217
2023/02/24-10:44:36.831935 1900000000 1900000000 1524 1.491 339 -1.663 1561 0.219
2023/02/24-10:44:36.857743 1900000000 1900000000 1524 -2.653 337 0.477 1561 0.218
2023/02/24-10:44:36.874824 1900000000 1900000000 1527 1.481 331 -1.674 1562 0.213
2023/02/24-10:44:36.897796 1900000000 1900000000 1525 -1.859 334 1.269 1561 0.216
2023/02/24-10:44:36.918936 1900000000 1900000000 1525 -0.173 333 2.955 1561 0.215
2023/02/24-10:44:36.945618 1900000000 1900000000 1522 3.048 335 -0.106 1559 0.217
2023/02/24-10:44:36.963889 1900000000 1900000000 1522 -3.061 333 0.067 1558 0.215
2023/02/24-10:44:36.982656 1900000000 1900000000 1522 -2.179 333 0.949 1558 0.215
2023/02/24-10:44:37.009552 1900000000 1900000000 1524 -2.551 329 0.577 1560 0.213
2023/02/24-10:44:37.031709 1900000000 1900000000 1524 -2.710 325 0.418 1558 0.210
2023/02/24-10:44:37.051795 1900000000 1900000000 1524 -3.051 326 0.076 1558 0.211
