DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-10:11:42.169615 1900000000 1900000000 806 -1.938 1516 -1.928 1717 1.082
2023/02/23-10:11:42.193649 1900000000 1900000000 802 -0.234 1521 -0.224 1720 1.085
2023/02/23-10:11:42.211454 1900000000 1900000000 808 -1.115 1514 -1.105 1716 1.081
2023/02/23-10:11:42.233633 1900000000 1900000000 805 -1.870 1517 -1.860 1717 1.083
2023/02/23-10:11:42.250342 1900000000 1900000000 805 -1.889 1516 -1.879 1717 1.083
2023/02/23-10:11:42.276085 1900000000 1900000000 803 0.838 1518 0.847 1717 1.084
2023/02/23-10:11:42.297675 1900000000 1900000000 805 -1.902 1516 -1.893 1717 1.083
2023/02/23-10:11:42.319123 1900000000 1900000000 807 -1.988 1515 -1.979 1717 1.081
2023/02/23-10:11:42.336577 1900000000 1900000000 808 2.552 1514 2.562 1716 1.081
2023/02/23-10:11:42.363363 1900000000 1900000000 806 -0.514 1516 -0.505 1717 1.082
2023/02/23-10:11:42.383758 1900000000 1900000000 807 -2.315 1515 -2.306 1717 1.082
2023/02/23-10:11:42.400914 1900000000 1900000000 807 -2.725 1513 -2.715 1715 1.081
2023/02/23-10:11:42.419271 1900000000 1900000000 811 0.135 1511 0.144 1715 1.078
2023/02/23-10:11:42.447061 1900000000 1900000000 807 3.028 1513 3.038 1714 1.081
2023/02/23-10:11:42.466355 1900000000 1900000000 810 2.118 1509 2.128 1713 1.078
2023/02/23-10:11:42.486765 1900000000 1900000000 807 2.064 1513 2.073 1715 1.081
2023/02/23-10:11:42.506204 1900000000 1900000000 809 -2.008 1513 -1.999 1715 1.080
2023/02/23-10:11:42.527046 1900000000 1900000000 808 0.869 1512 0.878 1714 1.080
2023/02/23-10:11:42.547784 1900000000 1900000000 808 3.119 1514 3.128 1716 1.081
2023/02/23-10:11:42.568678 1900000000 1900000000 805 0.041 1516 0.050 1716 1.082
2023/02/23-10:11:42.595043 1900000000 1900000000 808 1.070 1514 1.079 1716 1.081
2023/02/23-10:11:42.611427 1900000000 1900000000 809 0.387 1512 0.396 1715 1.080
2023/02/23-10:11:42.633237 1900000000 1900000000 807 -2.452 1513 -2.442 1715 1.081
2023/02/23-10:11:42.655573 1900000000 1900000000 808 2.651 1512 2.661 1714 1.080
2023/02/23-10:11:42.677729 1900000000 1900000000 807 1.290 1514 1.300 1716 1.081
2023/02/23-10:11:42.699818 1900000000 1900000000 809 -0.277 1512 -0.268 1714 1.079
2023/02/23-10:11:42.723351 1900000000 1900000000 809 -0.234 1513 -0.224 1716 1.080
2023/02/23-10:11:42.740216 1900000000 1900000000 806 -0.486 1516 -0.477 1717 1.082
2023/02/23-10:11:42.771442 1900000000 1900000000 809 2.259 1513 2.269 1716 1.080
2023/02/23-10:11:42.791036 1900000000 1900000000 808 0.193 1513 0.202 1715 1.080
2023/02/23-10:11:42.814365 1900000000 1900000000 809 1.443 1511 1.453 1714 1.079
2023/02/23-10:11:42.839705 1900000000 1900000000 811 2.023 1509 2.033 1713 1.077
2023/02/23-10:11:42.860551 1900000000 1900000000 809 1.995 1512 2.004 1715 1.079
2023/02/23-10:11:42.891549 1900000000 1900000000 808 0.246 1512 0.256 1715 1.080
2023/02/23-10:11:42.914828 1900000000 1900000000 811 -0.773 1511 -0.764 1715 1.078
2023/02/23-10:11:42.933272 1900000000 1900000000 811 -0.795 1510 -0.785 1714 1.078
2023/02/23-10:11:42.956937 1900000000 1900000000 809 2.704 1510 2.713 1714 1.079
2023/02/23-10:11:42.979387 1900000000 1900000000 807 -0.515 1514 -0.506 1716 1.081
2023/02/23-10:11:43.005109 1900000000 1900000000 809 0.456 1513 0.466 1715 1.080
2023/02/23-10:11:43.024706 1900000000 1900000000 806 0.898 1513 0.907 1714 1.081
2023/02/23-10:11:43.049267 1900000000 1900000000 807 0.682 1515 0.691 1716 1.081
2023/02/23-10:11:43.062295 1900000000 1900000000 808 -0.145 1514 -0.135 1716 1.081
2023/02/23-10:11:43.085857 1900000000 1900000000 808 -0.803 1514 -0.793 1716 1.081
2023/02/23-10:11:43.104096 1900000000 1900000000 808 -2.142 1512 -2.133 1714 1.080
2023/02/23-10:11:43.136386 1900000000 1900000000 807 -1.871 1513 -1.861 1715 1.081
2023/02/23-10:11:43.158317 1900000000 1900000000 810 1.356 1512 1.365 1715 1.079
2023/02/23-10:11:43.178335 1900000000 1900000000 813 -2.878 1509 -2.868 1714 1.077
2023/02/23-10:11:43.199288 1900000000 1900000000 808 2.196 1513 2.205 1715 1.080
2023/02/23-10:11:43.212464 1900000000 1900000000 810 -0.532 1511 -0.523 1714 1.079
2023/02/23-10:11:43.238110 1900000000 1900000000 810 -1.977 1512 -1.968 1715 1.079
2023/02/23-10:11:43.266806 1900000000 1900000000 812 -1.453 1508 -1.443 1713 1.077
2023/02/23-10:11:43.295189 1900000000 1900000000 810 -0.443 1511 -0.434 1715 1.079
2023/02/23-10:11:43.307942 1900000000 1900000000 806 -2.418 1514 -2.408 1715 1.082
2023/02/23-10:11:43.334574 1900000000 1900000000 808 1.523 1511 1.532 1714 1.080
