DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-13:50:51.722878 1900000000 1900000000 1542 -1.107 63 2.013 1544 0.041
2023/02/23-13:50:51.742514 1900000000 1900000000 1543 2.122 63 -1.040 1545 0.041
2023/02/23-13:50:51.762856 1900000000 1900000000 1543 2.972 63 -0.189 1544 0.041
2023/02/23-13:50:51.781374 1900000000 1900000000 1541 1.726 66 -1.433 1543 0.043
2023/02/23-13:50:51.806782 1900000000 1900000000 1541 1.784 67 -1.378 1542 0.044
2023/02/23-13:50:51.830818 1900000000 1900000000 1542 0.645 65 -2.519 1543 0.042
2023/02/23-13:50:51.852158 1900000000 1900000000 1542 1.840 65 -1.323 1543 0.042
2023/02/23-13:50:51.876590 1900000000 1900000000 1541 -2.578 66 0.544 1542 0.043
2023/02/23-13:50:51.893791 1900000000 1900000000 1543 -0.546 63 2.572 1544 0.041
2023/02/23-13:50:51.927858 1900000000 1900000000 1542 -0.848 64 2.274 1543 0.041
2023/02/23-13:50:51.948892 1900000000 1900000000 1541 -2.341 66 0.779 1542 0.043
2023/02/23-13:50:51.968731 1900000000 1900000000 1541 -1.033 63 2.088 1542 0.041
2023/02/23-13:50:51.986015 1900000000 1900000000 1542 2.682 65 -0.480 1543 0.042
2023/02/23-13:50:51.997408 1900000000 1900000000 1541 -0.450 63 2.671 1542 0.041
2023/02/23-13:50:52.023777 1900000000 1900000000 1541 0.308 66 -2.852 1542 0.043
2023/02/23-13:50:52.045235 1900000000 1900000000 1537 1.954 70 -1.206 1539 0.046
2023/02/23-13:50:52.069839 1900000000 1900000000 1538 -1.410 69 1.714 1540 0.045
2023/02/23-13:50:52.091682 1900000000 1900000000 1538 2.944 70 -0.217 1540 0.045
2023/02/23-13:50:52.111083 1900000000 1900000000 1539 -0.331 71 2.793 1541 0.046
2023/02/23-13:50:52.130567 1900000000 1900000000 1542 -2.086 63 1.034 1544 0.041
2023/02/23-13:50:52.150938 1900000000 1900000000 1540 -0.095 65 3.027 1542 0.042
2023/02/23-13:50:52.171426 1900000000 1900000000 1540 0.689 64 -2.476 1541 0.042
2023/02/23-13:50:52.194786 1900000000 1900000000 1541 1.155 65 -2.008 1542 0.042
2023/02/23-13:50:52.218106 1900000000 1900000000 1540 -0.440 64 2.679 1541 0.042
2023/02/23-13:50:52.238081 1900000000 1900000000 1541 -2.273 64 0.847 1542 0.041
2023/02/23-13:50:52.255189 1900000000 1900000000 1542 0.258 64 -2.905 1543 0.041
2023/02/23-13:50:52.278204 1900000000 1900000000 1537 1.597 70 -1.562 1539 0.046
2023/02/23-13:50:52.301737 1900000000 1900000000 1541 -0.267 65 2.854 1542 0.042
2023/02/23-13:50:52.328521 1900000000 1900000000 1541 2.673 67 -0.488 1542 0.043
2023/02/23-13:50:52.349593 1900000000 1900000000 1541 1.461 66 -1.700 1542 0.043
2023/02/23-13:50:52.366872 1900000000 1900000000 1540 0.770 65 -2.392 1541 0.042
2023/02/23-13:50:52.389673 1900000000 1900000000 1539 -0.163 66 2.956 1541 0.043
2023/02/23-13:50:52.411628 1900000000 1900000000 1540 0.205 65 -2.956 1542 0.042
2023/02/23-13:50:52.435268 1900000000 1900000000 1541 0.301 66 -2.860 1542 0.043
2023/02/23-13:50:52.459446 1900000000 1900000000 1542 1.836 66 -1.326 1543 0.043
2023/02/23-13:50:52.483366 1900000000 1900000000 1543 1.307 61 -1.856 1544 0.039
2023/02/23-13:50:52.507702 1900000000 1900000000 1543 -0.649 63 2.471 1544 0.041
2023/02/23-13:50:52.528447 1900000000 1900000000 1541 -0.798 62 2.321 1542 0.040
2023/02/23-13:50:52.552161 1900000000 1900000000 1541 0.449 62 -2.715 1542 0.041
2023/02/23-13:50:52.572690 1900000000 1900000000 1543 -1.168 62 1.952 1544 0.040
2023/02/23-13:50:52.594988 1900000000 1900000000 1542 -1.361 60 1.758 1543 0.039
2023/02/23-13:50:52.622370 1900000000 1900000000 1543 -0.388 60 2.731 1544 0.039
2023/02/23-13:50:52.647434 1900000000 1900000000 1541 -3.088 64 0.034 1543 0.042
2023/02/23-13:50:52.672144 1900000000 1900000000 1540 -3.126 63 -0.003 1542 0.041
2023/02/23-13:50:52.696880 1900000000 1900000000 1541 0.400 62 -2.765 1543 0.040
2023/02/23-13:50:52.726983 1900000000 1900000000 1541 0.979 65 -2.181 1542 0.042
2023/02/23-13:50:52.736727 1900000000 1900000000 1541 -1.426 65 1.693 1543 0.042
2023/02/23-13:50:52.766098 1900000000 1900000000 1542 0.906 65 -2.257 1543 0.042
2023/02/23-13:50:52.791824 1900000000 1900000000 1540 -0.463 65 2.660 1541 0.042
2023/02/23-13:50:52.824629 1900000000 1900000000 1542 1.990 62 -1.170 1543 0.040
2023/02/23-13:50:52.846916 1900000000 1900000000 1541 -1.779 66 1.342 1542 0.043
2023/02/23-13:50:52.875150 1900000000 1900000000 1541 0.170 64 -2.992 1542 0.042
2023/02/23-13:50:52.892500 1900000000 1900000000 1541 -1.212 67 1.909 1542 0.043
2023/02/23-13:50:52.909962 1900000000 1900000000 1543 3.030 61 -0.135 1544 0.040
2023/02/23-13:50:52.931662 1900000000 1900000000 1541 -2.640 64 0.481 1543 0.042
2023/02/23-13:50:52.950574 1900000000 1900000000 1539 -2.857 66 0.264 1541 0.043
2023/02/23-13:50:52.978469 1900000000 1900000000 1541 2.136 65 -1.027 1542 0.042
2023/02/23-13:50:52.997868 1900000000 1900000000 1542 0.352 64 -2.808 1543 0.042
2023/02/23-13:50:53.018067 1900000000 1900000000 1540 -2.101 67 1.019 1542 0.044
2023/02/23-13:50:53.038568 1900000000 1900000000 1540 2.930 66 -0.233 1542 0.043
2023/02/23-13:50:53.059975 1900000000 1900000000 1539 -0.441 65 2.679 1541 0.042
2023/02/23-13:50:53.085700 1900000000 1900000000 1540 2.120 65 -1.042 1541 0.042
2023/02/23-13:50:53.106642 1900000000 1900000000 1537 0.525 66 -2.636 1539 0.043
2023/02/23-13:50:53.120367 1900000000 1900000000 1536 -1.541 68 1.581 1537 0.044
2023/02/23-13:50:53.145361 1900000000 1900000000 1535 -0.859 66 2.264 1537 0.043
2023/02/23-13:50:53.158900 1900000000 1900000000 1534 1.711 68 -1.447 1535 0.044
2023/02/23-13:50:53.187019 1900000000 1900000000 1531 0.987 69 -2.174 1533 0.045
2023/02/23-13:50:53.209046 1900000000 1900000000 1529 -2.753 69 0.371 1531 0.045
2023/02/23-13:50:53.225771 1900000000 1900000000 1529 0.928 68 -2.234 1530 0.045
2023/02/23-13:50:53.252112 1900000000 1900000000 1526 -1.997 71 1.122 1528 0.047
2023/02/23-13:50:53.276020 1900000000 1900000000 1522 1.865 78 -1.294 1524 0.051
2023/02/23-13:50:53.299975 1900000000 1900000000 1520 1.650 78 -1.511 1522 0.051
2023/02/23-13:50:53.316646 1900000000 1900000000 1518 1.221 83 -1.940 1520 0.054
2023/02/23-13:50:53.343907 1900000000 1900000000 1516 0.256 82 -2.900 1519 0.054
2023/02/23-13:50:53.367841 1900000000 1900000000 1513 -2.739 87 0.388 1516 0.058
2023/02/23-13:50:53.385344 1900000000 1900000000 1512 -1.939 86 1.186 1514 0.057
2023/02/23-13:50:53.402172 1900000000 1900000000 1509 -1.019 90 2.107 1511 0.060
2023/02/23-13:50:53.424545 1900000000 1900000000 1508 0.488 89 -2.667 1510 0.059
2023/02/23-13:50:53.441086 1900000000 1900000000 1507 1.989 88 -1.169 1509 0.058
2023/02/23-13:50:53.472022 1900000000 1900000000 1504 0.773 93 -2.385 1507 0.062
2023/02/23-13:50:53.485941 1900000000 1900000000 1502 -0.683 96 2.445 1505 0.064
