DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-13:44:05.198510 1900000000 1900000000 54 0.796 1516 0.826 1517 1.535
2023/02/23-13:44:05.224462 1900000000 1900000000 54 -2.649 1516 -2.622 1517 1.535
2023/02/23-13:44:05.250894 1900000000 1900000000 54 2.546 1517 2.575 1518 1.535
2023/02/23-13:44:05.270210 1900000000 1900000000 54 -0.362 1515 -0.332 1516 1.535
2023/02/23-13:44:05.290749 1900000000 1900000000 54 -2.148 1515 -2.118 1516 1.535
2023/02/23-13:44:05.312773 1900000000 1900000000 53 -2.308 1517 -2.280 1518 1.536
2023/02/23-13:44:05.332056 1900000000 1900000000 55 0.649 1516 0.676 1517 1.535
2023/02/23-13:44:05.351715 1900000000 1900000000 55 1.117 1515 1.152 1516 1.534
2023/02/23-13:44:05.374486 1900000000 1900000000 54 -0.969 1516 -0.937 1517 1.535
2023/02/23-13:44:05.394902 1900000000 1900000000 54 -0.904 1516 -0.876 1517 1.535
2023/02/23-13:44:05.415527 1900000000 1900000000 55 -0.145 1516 -0.114 1517 1.535
2023/02/23-13:44:05.439719 1900000000 1900000000 56 1.603 1516 1.631 1517 1.534
2023/02/23-13:44:05.466635 1900000000 1900000000 57 -1.088 1515 -1.058 1516 1.533
2023/02/23-13:44:05.488358 1900000000 1900000000 52 -2.437 1516 -2.410 1517 1.536
2023/02/23-13:44:05.510586 1900000000 1900000000 53 0.741 1517 0.771 1518 1.536
2023/02/23-13:44:05.531882 1900000000 1900000000 53 -0.423 1516 -0.390 1517 1.536
2023/02/23-13:44:05.550529 1900000000 1900000000 49 2.780 1519 2.809 1520 1.538
2023/02/23-13:44:05.570694 1900000000 1900000000 55 0.391 1517 0.418 1518 1.535
2023/02/23-13:44:05.594504 1900000000 1900000000 53 1.295 1517 1.322 1518 1.536
2023/02/23-13:44:05.615766 1900000000 1900000000 50 -1.000 1518 -0.967 1518 1.538
2023/02/23-13:44:05.639525 1900000000 1900000000 47 -2.337 1520 -2.301 1520 1.540
2023/02/23-13:44:05.667015 1900000000 1900000000 51 2.762 1518 2.794 1519 1.537
2023/02/23-13:44:05.684197 1900000000 1900000000 52 0.957 1517 0.987 1518 1.536
2023/02/23-13:44:05.725580 1900000000 1900000000 50 -3.078 1518 -3.045 1519 1.538
2023/02/23-13:44:05.751678 1900000000 1900000000 49 2.452 1519 2.486 1520 1.538
2023/02/23-13:44:05.770062 1900000000 1900000000 50 -1.723 1518 -1.691 1519 1.538
2023/02/23-13:44:05.794222 1900000000 1900000000 50 -2.917 1518 -2.886 1519 1.538
2023/02/23-13:44:05.814377 1900000000 1900000000 49 -1.211 1517 -1.177 1518 1.538
2023/02/23-13:44:05.833430 1900000000 1900000000 50 -0.026 1517 0.007 1518 1.538
2023/02/23-13:44:05.855558 1900000000 1900000000 53 -2.523 1516 -2.491 1517 1.536
2023/02/23-13:44:05.880455 1900000000 1900000000 50 -3.137 1518 -3.101 1519 1.538
2023/02/23-13:44:05.898875 1900000000 1900000000 51 -2.571 1517 -2.539 1518 1.537
2023/02/23-13:44:05.921631 1900000000 1900000000 48 -0.627 1517 -0.590 1518 1.539
2023/02/23-13:44:05.942095 1900000000 1900000000 50 2.428 1517 2.461 1518 1.538
2023/02/23-13:44:05.960316 1900000000 1900000000 52 1.652 1516 1.688 1517 1.537
2023/02/23-13:44:05.985807 1900000000 1900000000 50 1.476 1516 1.505 1517 1.538
2023/02/23-13:44:06.002602 1900000000 1900000000 54 -0.345 1514 -0.313 1515 1.535
2023/02/23-13:44:06.023765 1900000000 1900000000 54 -2.855 1516 -2.822 1517 1.535
2023/02/23-13:44:06.043010 1900000000 1900000000 54 -2.246 1515 -2.219 1516 1.535
2023/02/23-13:44:06.069091 1900000000 1900000000 51 -1.845 1516 -1.815 1517 1.537
2023/02/23-13:44:06.087391 1900000000 1900000000 49 0.938 1518 0.967 1518 1.538
2023/02/23-13:44:06.117441 1900000000 1900000000 50 3.128 1518 -3.123 1518 1.538
2023/02/23-13:44:06.142535 1900000000 1900000000 51 2.358 1516 2.391 1517 1.537
2023/02/23-13:44:06.158803 1900000000 1900000000 53 2.555 1516 2.584 1517 1.536
2023/02/23-13:44:06.179359 1900000000 1900000000 57 2.534 1514 2.564 1515 1.533
2023/02/23-13:44:06.200732 1900000000 1900000000 54 -0.234 1516 -0.202 1517 1.535
2023/02/23-13:44:06.229630 1900000000 1900000000 57 -1.104 1514 -1.076 1516 1.533
2023/02/23-13:44:06.243406 1900000000 1900000000 56 -2.323 1515 -2.295 1516 1.534
2023/02/23-13:44:06.270119 1900000000 1900000000 53 -0.539 1515 -0.511 1516 1.536
2023/02/23-13:44:06.289612 1900000000 1900000000 53 -1.484 1515 -1.457 1516 1.536
2023/02/23-13:44:06.316184 1900000000 1900000000 54 -2.566 1516 -2.532 1517 1.535
2023/02/23-13:44:06.337367 1900000000 1900000000 52 -2.569 1517 -2.536 1518 1.537
2023/02/23-13:44:06.356298 1900000000 1900000000 53 -0.547 1516 -0.519 1517 1.536
2023/02/23-13:44:06.382361 1900000000 1900000000 53 -0.953 1515 -0.926 1516 1.536
2023/02/23-13:44:06.413636 1900000000 1900000000 52 -2.052 1516 -2.023 1517 1.537
2023/02/23-13:44:06.429722 1900000000 1900000000 53 2.251 1516 2.285 1517 1.536
2023/02/23-13:44:06.444832 1900000000 1900000000 53 -2.034 1516 -2.004 1517 1.536
2023/02/23-13:44:06.478210 1900000000 1900000000 52 -1.943 1516 -1.913 1517 1.536
2023/02/23-13:44:06.497021 1900000000 1900000000 53 -0.831 1516 -0.800 1517 1.536
2023/02/23-13:44:06.524905 1900000000 1900000000 53 0.531 1515 0.561 1515 1.536
2023/02/23-13:44:06.539032 1900000000 1900000000 55 0.018 1514 0.046 1515 1.534
2023/02/23-13:44:06.554426 1900000000 1900000000 52 -0.929 1515 -0.901 1516 1.537
2023/02/23-13:44:06.582185 1900000000 1900000000 55 -2.848 1515 -2.820 1516 1.534
2023/02/23-13:44:06.606602 1900000000 1900000000 56 -2.057 1514 -2.032 1515 1.534
2023/02/23-13:44:06.631489 1900000000 1900000000 53 0.050 1516 0.075 1517 1.536
2023/02/23-13:44:06.652220 1900000000 1900000000 53 2.852 1516 2.880 1517 1.536
2023/02/23-13:44:06.675965 1900000000 1900000000 54 1.152 1514 1.182 1515 1.535
2023/02/23-13:44:06.702099 1900000000 1900000000 51 1.444 1516 1.476 1516 1.537
2023/02/23-13:44:06.736400 1900000000 1900000000 53 -1.306 1515 -1.273 1516 1.536
2023/02/23-13:44:06.758895 1900000000 1900000000 56 0.248 1512 0.277 1513 1.534
2023/02/23-13:44:06.786739 1900000000 1900000000 55 -0.884 1513 -0.855 1514 1.535
2023/02/23-13:44:06.807690 1900000000 1900000000 53 0.641 1514 0.673 1515 1.535
2023/02/23-13:44:06.831299 1900000000 1900000000 56 2.195 1513 2.222 1514 1.534
2023/02/23-13:44:06.860109 1900000000 1900000000 56 -2.927 1512 -2.901 1513 1.534
2023/02/23-13:44:06.876843 1900000000 1900000000 52 0.913 1512 0.940 1513 1.536
2023/02/23-13:44:06.902284 1900000000 1900000000 54 0.214 1512 0.246 1512 1.535
2023/02/23-13:44:06.918472 1900000000 1900000000 55 0.958 1510 0.989 1511 1.535
2023/02/23-13:44:06.950862 1900000000 1900000000 58 2.661 1507 2.693 1508 1.533
2023/02/23-13:44:06.973234 1900000000 1900000000 56 3.086 1509 3.114 1510 1.534
2023/02/23-13:44:06.997253 1900000000 1900000000 61 -2.536 1505 -2.507 1507 1.530
2023/02/23-13:44:07.022804 1900000000 1900000000 61 -0.576 1504 -0.549 1505 1.530
2023/02/23-13:44:07.048871 1900000000 1900000000 66 1.134 1500 1.162 1501 1.527
2023/02/23-13:44:07.071327 1900000000 1900000000 70 0.624 1497 0.650 1498 1.524
2023/02/23-13:44:07.101950 1900000000 1900000000 72 0.138 1497 0.165 1499 1.523
2023/02/23-13:44:07.121617 1900000000 1900000000 79 1.968 1493 1.995 1495 1.518
2023/02/23-13:44:07.145733 1900000000 1900000000 78 0.522 1491 0.546 1493 1.518
2023/02/23-13:44:07.166612 1900000000 1900000000 83 1.331 1488 1.353 1491 1.515
2023/02/23-13:44:07.185655 1900000000 1900000000 82 -2.873 1489 -2.851 1491 1.516
2023/02/23-13:44:07.204279 1900000000 1900000000 85 -2.885 1486 -2.863 1488 1.514
2023/02/23-13:44:07.222317 1900000000 1900000000 86 -2.846 1484 -2.824 1487 1.513
2023/02/23-13:44:07.245801 1900000000 1900000000 86 -0.405 1483 -0.381 1485 1.513
2023/02/23-13:44:07.266605 1900000000 1900000000 86 -3.101 1482 -3.079 1485 1.513
2023/02/23-13:44:07.287249 1900000000 1900000000 87 -0.032 1480 -0.008 1483 1.512
2023/02/23-13:44:07.304535 1900000000 1900000000 86 0.716 1481 0.738 1483 1.513
2023/02/23-13:44:07.332386 1900000000 1900000000 83 0.498 1481 0.521 1484 1.515
2023/02/23-13:44:07.351498 1900000000 1900000000 85 -2.764 1478 -2.741 1481 1.513
2023/02/23-13:44:07.374624 1900000000 1900000000 79 2.606 1481 2.630 1484 1.517
2023/02/23-13:44:07.396905 1900000000 1900000000 80 -0.719 1480 -0.695 1482 1.517
2023/02/23-13:44:07.423881 1900000000 1900000000 78 -0.534 1480 -0.509 1482 1.518
2023/02/23-13:44:07.443670 1900000000 1900000000 75 -2.505 1480 -2.478 1482 1.520
