DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-14:30:04.809905 1900000000 1900000000 6 0.897 1509 -2.542 1509 1.567
2023/02/23-14:30:04.842697 1900000000 1900000000 3 -2.603 1505 -1.924 1505 1.569
2023/02/23-14:30:04.857626 1900000000 1900000000 2 0.602 1506 2.773 1506 1.569
2023/02/23-14:30:04.878517 1900000000 1900000000 2 -2.851 1505 -0.638 1505 1.569
2023/02/23-14:30:04.897706 1900000000 1900000000 3 2.061 1504 2.587 1504 1.568
2023/02/23-14:30:04.919982 1900000000 1900000000 2 3.001 1507 -0.789 1507 1.569
2023/02/23-14:30:04.939410 1900000000 1900000000 3 1.075 1506 -2.637 1506 1.569
2023/02/23-14:30:04.958891 1900000000 1900000000 3 0.441 1507 2.898 1507 1.569
2023/02/23-14:30:04.977686 1900000000 1900000000 5 0.717 1508 -2.786 1508 1.567
2023/02/23-14:30:05.005271 1900000000 1900000000 2 0.819 1507 3.135 1507 1.569
2023/02/23-14:30:05.015823 1900000000 1900000000 2 1.213 1506 -2.749 1506 1.569
2023/02/23-14:30:05.042675 1900000000 1900000000 2 -0.724 1506 0.494 1506 1.570
2023/02/23-14:30:05.056205 1900000000 1900000000 2 0.745 1506 1.671 1506 1.569
2023/02/23-14:30:05.078390 1900000000 1900000000 2 -2.716 1506 -0.927 1506 1.570
2023/02/23-14:30:05.097744 1900000000 1900000000 4 -1.301 1508 1.399 1508 1.568
2023/02/23-14:30:05.126688 1900000000 1900000000 3 0.307 1508 2.810 1508 1.569
2023/02/23-14:30:05.143807 1900000000 1900000000 3 0.142 1507 2.670 1507 1.569
2023/02/23-14:30:05.163643 1900000000 1900000000 3 1.275 1508 -2.519 1508 1.569
2023/02/23-14:30:05.192236 1900000000 1900000000 3 0.379 1507 3.045 1507 1.569
2023/02/23-14:30:05.223209 1900000000 1900000000 4 -0.203 1508 2.608 1508 1.568
2023/02/23-14:30:05.251188 1900000000 1900000000 2 3.054 1505 -2.316 1505 1.570
2023/02/23-14:30:05.279298 1900000000 1900000000 3 -2.078 1507 0.471 1507 1.569
2023/02/23-14:30:05.300426 1900000000 1900000000 3 2.755 1507 -1.014 1507 1.569
2023/02/23-14:30:05.321800 1900000000 1900000000 2 -2.407 1505 -0.616 1505 1.570
2023/02/23-14:30:05.351630 1900000000 1900000000 1 2.315 1506 -2.627 1506 1.570
2023/02/23-14:30:05.375448 1900000000 1900000000 2 3.045 1506 -2.569 1506 1.569
2023/02/23-14:30:05.391045 1900000000 1900000000 4 2.613 1505 3.065 1505 1.568
2023/02/23-14:30:05.421233 1900000000 1900000000 2 2.669 1505 -2.356 1505 1.570
2023/02/23-14:30:05.445749 1900000000 1900000000 2 -0.950 1505 0.042 1505 1.570
2023/02/23-14:30:05.465673 1900000000 1900000000 2 -0.293 1504 0.616 1504 1.570
2023/02/23-14:30:05.479174 1900000000 1900000000 2 0.919 1504 1.751 1504 1.569
2023/02/23-14:30:05.506188 1900000000 1900000000 3 -2.889 1504 -2.267 1504 1.569
2023/02/23-14:30:05.526046 1900000000 1900000000 2 2.620 1504 -1.484 1504 1.569
2023/02/23-14:30:05.545154 1900000000 1900000000 3 -1.347 1503 -0.862 1503 1.569
2023/02/23-14:30:05.570236 1900000000 1900000000 2 -0.688 1504 1.451 1504 1.570
2023/02/23-14:30:05.587367 1900000000 1900000000 5 2.291 1502 2.582 1502 1.567
2023/02/23-14:30:05.610368 1900000000 1900000000 2 -1.241 1504 0.421 1504 1.570
2023/02/23-14:30:05.631865 1900000000 1900000000 2 -1.301 1503 0.676 1503 1.570
2023/02/23-14:30:05.655314 1900000000 1900000000 3 -0.838 1501 -0.252 1501 1.569
2023/02/23-14:30:05.673026 1900000000 1900000000 5 -2.220 1499 -1.892 1499 1.567
2023/02/23-14:30:05.701701 1900000000 1900000000 7 -0.380 1499 -0.129 1499 1.566
2023/02/23-14:30:05.725196 1900000000 1900000000 6 -1.361 1498 -1.113 1498 1.567
2023/02/23-14:30:05.749210 1900000000 1900000000 1 1.713 1498 -2.969 1498 1.570
2023/02/23-14:30:05.765873 1900000000 1900000000 5 -0.219 1497 0.175 1497 1.568
2023/02/23-14:30:05.791631 1900000000 1900000000 10 -2.082 1494 -1.927 1494 1.564
2023/02/23-14:30:05.813918 1900000000 1900000000 14 2.783 1491 2.905 1491 1.562
2023/02/23-14:30:05.835619 1900000000 1900000000 12 2.487 1490 2.624 1490 1.562
2023/02/23-14:30:05.863385 1900000000 1900000000 15 -0.908 1488 -0.786 1488 1.561
2023/02/23-14:30:05.882315 1900000000 1900000000 18 1.146 1486 1.240 1486 1.559
2023/02/23-14:30:05.901563 1900000000 1900000000 19 2.926 1485 3.016 1485 1.558
2023/02/23-14:30:05.919275 1900000000 1900000000 23 1.521 1483 1.592 1483 1.555
2023/02/23-14:30:05.936124 1900000000 1900000000 28 -1.011 1480 -0.943 1480 1.552
2023/02/23-14:30:05.956221 1900000000 1900000000 30 -0.753 1478 -0.689 1478 1.551
2023/02/23-14:30:05.976807 1900000000 1900000000 33 2.082 1475 2.132 1476 1.548
2023/02/23-14:30:06.003005 1900000000 1900000000 31 -1.877 1476 -1.814 1476 1.550
2023/02/23-14:30:06.020108 1900000000 1900000000 32 2.722 1474 2.774 1475 1.549
2023/02/23-14:30:06.055302 1900000000 1900000000 37 -0.498 1471 -0.443 1472 1.546
2023/02/23-14:30:06.078446 1900000000 1900000000 35 -0.463 1471 -0.408 1471 1.547
2023/02/23-14:30:06.093792 1900000000 1900000000 32 2.496 1472 2.561 1472 1.549
2023/02/23-14:30:06.119720 1900000000 1900000000 33 -2.185 1469 -2.132 1469 1.548
2023/02/23-14:30:06.141714 1900000000 1900000000 33 -2.648 1468 -2.589 1469 1.548
2023/02/23-14:30:06.158897 1900000000 1900000000 30 -2.479 1468 -2.416 1468 1.550
2023/02/23-14:30:06.188548 1900000000 1900000000 29 -2.926 1468 -2.860 1469 1.551
2023/02/23-14:30:06.204643 1900000000 1900000000 29 1.551 1467 1.620 1467 1.551
2023/02/23-14:30:06.224543 1900000000 1900000000 27 -1.722 1468 -1.648 1468 1.552
2023/02/23-14:30:06.244239 1900000000 1900000000 24 2.644 1467 2.718 1467 1.554
2023/02/23-14:30:06.268138 1900000000 1900000000 24 0.220 1466 0.292 1466 1.554
