DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-16:08:27.485727 1900000000 1900000000 1316 0.887 264 -2.258 1342 0.198
2023/02/23-16:08:27.520675 1900000000 1900000000 1320 1.995 258 -1.151 1345 0.193
2023/02/23-16:08:27.539111 1900000000 1900000000 1319 0.427 260 -2.718 1344 0.194
2023/02/23-16:08:27.571130 1900000000 1900000000 1315 0.777 267 -2.368 1341 0.200
2023/02/23-16:08:27.604845 1900000000 1900000000 1316 -2.793 264 0.345 1343 0.198
2023/02/23-16:08:27.624374 1900000000 1900000000 1317 2.611 262 -0.535 1343 0.196
2023/02/23-16:08:27.653809 1900000000 1900000000 1316 -0.193 266 2.945 1342 0.199
2023/02/23-16:08:27.675713 1900000000 1900000000 1319 0.132 262 -3.013 1344 0.196
2023/02/23-16:08:27.695537 1900000000 1900000000 1318 0.265 261 -2.880 1343 0.195
2023/02/23-16:08:27.716294 1900000000 1900000000 1317 1.689 263 -1.457 1343 0.197
2023/02/23-16:08:27.738113 1900000000 1900000000 1318 0.347 261 -2.799 1343 0.196
2023/02/23-16:08:27.757965 1900000000 1900000000 1317 2.165 262 -0.980 1343 0.196
2023/02/23-16:08:27.779102 1900000000 1900000000 1316 -1.348 265 1.789 1343 0.199
2023/02/23-16:08:27.797960 1900000000 1900000000 1316 -1.872 264 1.265 1342 0.198
2023/02/23-16:08:27.824013 1900000000 1900000000 1316 0.389 263 -2.756 1342 0.198
2023/02/23-16:08:27.849541 1900000000 1900000000 1318 -1.108 261 2.030 1344 0.196
2023/02/23-16:08:27.873563 1900000000 1900000000 1316 -0.878 263 2.260 1342 0.198
2023/02/23-16:08:27.895405 1900000000 1900000000 1314 -2.886 267 0.251 1341 0.201
2023/02/23-16:08:27.914779 1900000000 1900000000 1314 -2.853 268 0.284 1341 0.201
2023/02/23-16:08:27.933662 1900000000 1900000000 1315 -0.760 266 2.377 1342 0.200
2023/02/23-16:08:27.953440 1900000000 1900000000 1317 -1.684 264 1.454 1343 0.197
2023/02/23-16:08:27.973508 1900000000 1900000000 1316 -2.672 264 0.465 1342 0.198
2023/02/23-16:08:27.992963 1900000000 1900000000 1317 -2.961 262 0.177 1343 0.196
2023/02/23-16:08:28.013010 1900000000 1900000000 1315 2.083 266 -1.062 1341 0.200
2023/02/23-16:08:28.031794 1900000000 1900000000 1315 -1.497 264 1.640 1341 0.198
2023/02/23-16:08:28.050302 1900000000 1900000000 1317 0.871 262 -2.275 1343 0.197
2023/02/23-16:08:28.076303 1900000000 1900000000 1316 -1.640 264 1.498 1343 0.198
2023/02/23-16:08:28.099025 1900000000 1900000000 1315 -0.466 266 2.671 1342 0.200
2023/02/23-16:08:28.118318 1900000000 1900000000 1314 1.687 267 -1.460 1341 0.201
2023/02/23-16:08:28.140550 1900000000 1900000000 1317 1.620 264 -1.526 1343 0.198
2023/02/23-16:08:28.160735 1900000000 1900000000 1317 0.510 263 -2.636 1343 0.197
2023/02/23-16:08:28.189864 1900000000 1900000000 1316 3.101 265 -0.045 1343 0.198
2023/02/23-16:08:28.210438 1900000000 1900000000 1317 0.993 263 -2.152 1343 0.197
2023/02/23-16:08:28.229802 1900000000 1900000000 1317 1.872 263 -1.274 1343 0.197
2023/02/23-16:08:28.250214 1900000000 1900000000 1317 -2.122 262 1.016 1342 0.196
2023/02/23-16:08:28.276923 1900000000 1900000000 1318 -2.291 262 0.847 1343 0.196
2023/02/23-16:08:28.300220 1900000000 1900000000 1317 0.139 264 -3.007 1343 0.198
2023/02/23-16:08:28.322121 1900000000 1900000000 1316 -2.331 264 0.807 1342 0.198
2023/02/23-16:08:28.344719 1900000000 1900000000 1315 -2.918 265 0.220 1342 0.199
2023/02/23-16:08:28.369098 1900000000 1900000000 1315 -0.029 264 3.108 1342 0.198
2023/02/23-16:08:28.389676 1900000000 1900000000 1318 -1.025 263 2.113 1344 0.197
2023/02/23-16:08:28.402787 1900000000 1900000000 1315 -0.085 267 3.052 1341 0.200
2023/02/23-16:08:28.433749 1900000000 1900000000 1318 -2.595 262 0.542 1344 0.196
2023/02/23-16:08:28.453068 1900000000 1900000000 1317 -1.796 262 1.342 1343 0.197
2023/02/23-16:08:28.473183 1900000000 1900000000 1315 -2.150 265 0.988 1341 0.199
2023/02/23-16:08:28.497157 1900000000 1900000000 1316 3.009 265 -0.136 1342 0.199
2023/02/23-16:08:28.517355 1900000000 1900000000 1317 0.524 262 -2.622 1343 0.197
2023/02/23-16:08:28.545656 1900000000 1900000000 1316 0.832 264 -2.313 1342 0.198
2023/02/23-16:08:28.564456 1900000000 1900000000 1315 -2.381 266 0.757 1341 0.199
2023/02/23-16:08:28.588173 1900000000 1900000000 1316 -2.897 265 0.240 1342 0.199
2023/02/23-16:08:28.606417 1900000000 1900000000 1316 -0.637 263 2.500 1342 0.198
2023/02/23-16:08:28.619683 1900000000 1900000000 1316 1.815 264 -1.329 1342 0.198
2023/02/23-16:08:28.648038 1900000000 1900000000 1315 3.033 265 -0.113 1342 0.199
2023/02/23-16:08:28.664963 1900000000 1900000000 1315 -0.134 266 3.003 1342 0.199
2023/02/23-16:08:28.688074 1900000000 1900000000 1317 1.703 261 -1.443 1343 0.196
2023/02/23-16:08:28.703851 1900000000 1900000000 1317 -3.122 263 0.016 1343 0.197
2023/02/23-16:08:28.732233 1900000000 1900000000 1317 1.593 262 -1.552 1343 0.197
2023/02/23-16:08:28.748713 1900000000 1900000000 1315 0.127 268 -3.018 1342 0.201
2023/02/23-16:08:28.771536 1900000000 1900000000 1316 -1.946 266 1.192 1342 0.200
2023/02/23-16:08:28.788561 1900000000 1900000000 1315 -2.481 266 0.656 1342 0.199
2023/02/23-16:08:28.814721 1900000000 1900000000 1315 0.170 267 -2.976 1342 0.200
2023/02/23-16:08:28.831714 1900000000 1900000000 1316 2.201 265 -0.944 1343 0.198
2023/02/23-16:08:28.854508 1900000000 1900000000 1316 -1.295 264 1.843 1342 0.198
2023/02/23-16:08:28.877768 1900000000 1900000000 1315 1.704 266 -1.443 1342 0.199
2023/02/23-16:08:28.901176 1900000000 1900000000 1317 3.083 264 -0.062 1344 0.197
2023/02/23-16:08:28.918336 1900000000 1900000000 1317 0.449 264 -2.696 1343 0.198
2023/02/23-16:08:28.943258 1900000000 1900000000 1315 -0.377 265 2.760 1342 0.199
2023/02/23-16:08:28.965222 1900000000 1900000000 1317 -0.141 263 2.997 1343 0.197
2023/02/23-16:08:28.988114 1900000000 1900000000 1318 1.606 261 -1.540 1344 0.195
2023/02/23-16:08:29.015416 1900000000 1900000000 1316 -0.451 265 2.687 1342 0.199
