DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-17:02:17.006352 1900000000 1900000000 1 1.980 3 -0.320 3 1.284
2023/02/24-17:02:17.034465 1900000000 1900000000 2 0.379 2 1.629 3 0.794
2023/02/24-17:02:17.054941 1900000000 1900000000 2 -1.032 4 1.863 5 1.089
2023/02/24-17:02:17.078604 1900000000 1900000000 0 -1.615 1 -1.024 1 1.131
2023/02/24-17:02:17.101151 1900000000 1900000000 4 0.190 2 -2.333 4 0.401
2023/02/24-17:02:17.123761 1900000000 1900000000 1 0.292 2 0.224 2 1.173
2023/02/24-17:02:17.140619 1900000000 1900000000 2 2.254 2 -0.869 3 0.948
2023/02/24-17:02:17.162163 1900000000 1900000000 1 1.480 0 -2.317 1 0.477
2023/02/24-17:02:17.185022 1900000000 1900000000 1 1.741 4 2.218 4 1.383
2023/02/24-17:02:17.210933 1900000000 1900000000 1 1.952 0 -1.907 1 0.263
2023/02/24-17:02:17.234144 1900000000 1900000000 6 -0.240 1 0.326 6 0.199
2023/02/24-17:02:17.251733 1900000000 1900000000 3 1.828 2 -2.385 3 0.613
2023/02/24-17:02:17.280418 1900000000 1900000000 0 -2.410 3 -1.488 3 1.474
2023/02/24-17:02:17.300767 1900000000 1900000000 4 2.605 1 -2.979 4 0.276
2023/02/24-17:02:17.319471 1900000000 1900000000 2 -1.594 1 -0.532 3 0.555
2023/02/24-17:02:17.345673 1900000000 1900000000 2 2.132 2 -0.965 3 0.677
2023/02/24-17:02:17.364001 1900000000 1900000000 3 0.593 1 1.485 3 0.502
2023/02/24-17:02:17.387271 1900000000 1900000000 2 1.448 4 2.863 4 1.047
2023/02/24-17:02:17.410336 1900000000 1900000000 1 -1.810 4 -1.493 4 1.329
2023/02/24-17:02:17.442623 1900000000 1900000000 2 -3.085 1 -0.949 2 0.762
2023/02/24-17:02:17.477221 1900000000 1900000000 2 1.291 4 1.720 4 1.094
2023/02/24-17:02:17.495586 1900000000 1900000000 1 0.409 2 1.821 2 1.056
2023/02/24-17:02:17.518575 1900000000 1900000000 0 -0.706 2 0.020 2 1.449
2023/02/24-17:02:17.535762 1900000000 1900000000 3 2.530 3 0.381 4 0.882
2023/02/24-17:02:17.558014 1900000000 1900000000 5 2.431 3 -1.536 6 0.501
2023/02/24-17:02:17.580881 1900000000 1900000000 2 -0.459 3 1.432 3 1.028
2023/02/24-17:02:17.598923 1900000000 1900000000 1 -2.969 4 2.908 4 1.186
2023/02/24-17:02:17.619587 1900000000 1900000000 3 1.185 4 -0.340 5 0.910
2023/02/24-17:02:17.639094 1900000000 1900000000 3 2.236 1 0.609 3 0.342
2023/02/24-17:02:17.660488 1900000000 1900000000 2 0.829 1 -2.985 2 0.750
2023/02/24-17:02:17.681419 1900000000 1900000000 5 -2.187 1 0.471 5 0.260
2023/02/24-17:02:17.707969 1900000000 1900000000 3 0.176 0 1.740 3 0.171
2023/02/24-17:02:17.729632 1900000000 1900000000 1 0.594 3 -2.284 3 1.172
2023/02/24-17:02:17.759142 1900000000 1900000000 1 -2.815 2 -0.277 2 1.201
2023/02/24-17:02:17.781814 1900000000 1900000000 6 -1.345 3 -1.395 7 0.465
2023/02/24-17:02:17.805373 1900000000 1900000000 2 -1.689 1 -0.301 2 0.397
2023/02/24-17:02:17.823298 1900000000 1900000000 3 1.501 1 -1.148 3 0.182
2023/02/24-17:02:17.859278 1900000000 1900000000 2 2.458 2 2.745 3 0.686
2023/02/24-17:02:17.882208 1900000000 1900000000 3 -2.332 5 0.661 6 1.046
2023/02/24-17:02:17.914706 1900000000 1900000000 0 -1.053 2 0.346 2 1.416
2023/02/24-17:02:17.932839 1900000000 1900000000 4 1.463 1 -0.998 4 0.290
2023/02/24-17:02:17.953784 1900000000 1900000000 2 0.740 3 -0.556 4 0.977
2023/02/24-17:02:17.990683 1900000000 1900000000 2 1.082 0 0.749 2 0.253
2023/02/24-17:02:18.005381 1900000000 1900000000 2 2.747 1 2.180 3 0.483
2023/02/24-17:02:18.029333 1900000000 1900000000 1 2.270 1 -2.440 1 1.032
2023/02/24-17:02:18.052819 1900000000 1900000000 1 2.543 3 1.367 3 1.059
2023/02/24-17:02:18.074787 1900000000 1900000000 1 -0.951 4 0.910 4 1.300
2023/02/24-17:02:18.097107 1900000000 1900000000 4 0.180 1 -2.315 4 0.299
2023/02/24-17:02:18.129544 1900000000 1900000000 3 -3.063 1 0.233 3 0.233
2023/02/24-17:02:18.151221 1900000000 1900000000 0 -0.478 3 -0.399 3 1.474
2023/02/24-17:02:18.170509 1900000000 1900000000 3 -2.165 1 -3.002 3 0.357
2023/02/24-17:02:18.195432 1900000000 1900000000 3 1.926 0 -1.963 3 0.166
2023/02/24-17:02:18.218378 1900000000 1900000000 2 1.903 2 3.131 2 0.843
2023/02/24-17:02:18.240724 1900000000 1900000000 3 -0.946 2 2.370 3 0.619
2023/02/24-17:02:18.268404 1900000000 1900000000 3 0.589 5 2.727 6 1.109
2023/02/24-17:02:18.294530 1900000000 1900000000 0 -0.034 3 -1.375 3 1.421
2023/02/24-17:02:18.313584 1900000000 1900000000 2 -0.300 2 3.130 3 0.701
2023/02/24-17:02:18.338154 1900000000 1900000000 4 -0.601 2 -1.073 4 0.584
2023/02/24-17:02:18.356905 1900000000 1900000000 1 1.132 2 -1.055 2 1.306
2023/02/24-17:02:18.380804 1900000000 1900000000 1 1.266 2 -2.737 2 0.946
2023/02/24-17:02:18.401898 1900000000 1900000000 3 -0.290 2 -0.602 4 0.655
2023/02/24-17:02:18.422966 1900000000 1900000000 2 1.787 4 -3.035 5 1.086
2023/02/24-17:02:18.444170 1900000000 1900000000 2 2.766 2 1.507 3 0.863
2023/02/24-17:02:18.470049 1900000000 1900000000 2 0.961 3 -2.291 3 0.973
2023/02/24-17:02:18.500826 1900000000 1900000000 4 0.965 3 -0.805 5 0.690
2023/02/24-17:02:18.524019 1900000000 1900000000 2 2.424 2 2.019 3 0.748
2023/02/24-17:02:18.541696 1900000000 1900000000 2 0.429 4 -1.055 4 1.136
2023/02/24-17:02:18.561647 1900000000 1900000000 2 0.038 4 2.119 4 1.082
2023/02/24-17:02:18.586050 1900000000 1900000000 3 -1.796 3 -2.561 4 0.845
2023/02/24-17:02:18.613098 1900000000 1900000000 3 -2.424 4 1.297 5 0.883
2023/02/24-17:02:18.636453 1900000000 1900000000 1 -0.636 1 -1.673 2 0.711
2023/02/24-17:02:18.662666 1900000000 1900000000 1 -2.471 3 0.491 4 1.248
2023/02/24-17:02:18.684019 1900000000 1900000000 1 -1.512 2 -0.182 3 0.984
2023/02/24-17:02:18.706205 1900000000 1900000000 2 1.170 1 -1.796 3 0.542
2023/02/24-17:02:18.722159 1900000000 1900000000 2 -0.229 4 -3.052 5 1.169
2023/02/24-17:02:18.750139 1900000000 1900000000 0 -1.338 0 1.352 1 0.706
2023/02/24-17:02:18.771489 1900000000 1900000000 3 -0.144 2 -2.739 3 0.677
2023/02/24-17:02:18.791564 1900000000 1900000000 1 2.311 1 0.808 1 0.442
2023/02/24-17:02:18.810552 1900000000 1900000000 1 -2.365 2 -2.110 2 1.061
2023/02/24-17:02:18.834326 1900000000 1900000000 3 1.106 3 -1.617 4 0.827
2023/02/24-17:02:18.859381 1900000000 1900000000 2 -2.901 4 0.608 4 1.016
2023/02/24-17:02:18.884784 1900000000 1900000000 2 1.961 0 2.938 2 0.215
2023/02/24-17:02:18.903662 1900000000 1900000000 3 -2.928 2 -2.744 3 0.581
2023/02/24-17:02:18.922066 1900000000 1900000000 0 -3.073 3 -3.085 3 1.395
2023/02/24-17:02:18.941199 1900000000 1900000000 2 1.496 2 0.776 3 0.645
2023/02/24-17:02:18.967324 1900000000 1900000000 3 1.898 2 -2.079 3 0.705
2023/02/24-17:02:18.984611 1900000000 1900000000 2 -3.106 2 0.998 3 0.755
2023/02/24-17:02:19.012377 1900000000 1900000000 2 2.346 2 -0.471 3 0.838
2023/02/24-17:02:19.032464 1900000000 1900000000 3 -1.574 1 1.961 3 0.386
2023/02/24-17:02:19.046249 1900000000 1900000000 2 2.247 4 0.407 4 1.189
2023/02/24-17:02:19.070984 1900000000 1900000000 2 0.321 3 2.735 3 0.901
2023/02/24-17:02:19.091102 1900000000 1900000000 2 -0.562 1 -1.574 2 0.424
2023/02/24-17:02:19.111470 1900000000 1900000000 2 2.784 4 -0.758 4 1.063
2023/02/24-17:02:19.131167 1900000000 1900000000 3 -0.352 3 1.336 4 0.863
2023/02/24-17:02:19.158718 1900000000 1900000000 1 1.424 2 -0.224 2 0.957
2023/02/24-17:02:19.181660 1900000000 1900000000 2 -1.029 3 -0.547 4 0.890
2023/02/24-17:02:19.203603 1900000000 1900000000 1 -0.117 2 3.017 2 0.960
2023/02/24-17:02:19.230620 1900000000 1900000000 1 -1.928 3 0.672 3 1.235
2023/02/24-17:02:19.258780 1900000000 1900000000 1 -0.365 1 -0.619 2 0.341
2023/02/24-17:02:19.285537 1900000000 1900000000 1 1.611 1 2.461 1 0.433
2023/02/24-17:02:19.302181 1900000000 1900000000 3 0.277 3 0.622 4 0.779
2023/02/24-17:02:19.321013 1900000000 1900000000 2 -0.780 4 2.559 5 1.083
2023/02/24-17:02:19.342110 1900000000 1900000000 4 2.788 2 1.125 4 0.389
2023/02/24-17:02:19.359817 1900000000 1900000000 3 -1.360 4 0.466 5 0.991
2023/02/24-17:02:19.382295 1900000000 1900000000 2 2.049 2 -1.342 3 0.762
2023/02/24-17:02:19.404712 1900000000 1900000000 2 -1.566 2 2.258 2 0.848
2023/02/24-17:02:19.424456 1900000000 1900000000 4 0.858 1 -2.229 4 0.253
2023/02/24-17:02:19.452381 1900000000 1900000000 2 0.919 2 -0.052 3 0.917
2023/02/24-17:02:19.482635 1900000000 1900000000 1 -1.571 2 -0.788 3 1.252
2023/02/24-17:02:19.505634 1900000000 1900000000 2 2.620 1 2.986 2 0.496
2023/02/24-17:02:19.530750 1900000000 1900000000 2 2.684 1 1.325 2 0.543
2023/02/24-17:02:19.546366 1900000000 1900000000 3 0.974 4 -2.540 5 1.047
2023/02/24-17:02:19.568392 1900000000 1900000000 4 3.116 2 0.376 5 0.479
2023/02/24-17:02:19.587462 1900000000 1900000000 1 0.280 1 2.835 1 0.439
2023/02/24-17:02:19.609059 1900000000 1900000000 1 0.815 3 -1.908 3 1.190
2023/02/24-17:02:19.626660 1900000000 1900000000 2 2.817 1 2.674 2 0.425
2023/02/24-17:02:19.653174 1900000000 1900000000 1 1.968 2 -0.447 2 1.153
2023/02/24-17:02:19.676174 1900000000 1900000000 3 -2.075 0 2.425 3 0.149
2023/02/24-17:02:19.699100 1900000000 1900000000 2 3.066 2 1.145 3 0.857
2023/02/24-17:02:19.720669 1900000000 1900000000 3 -2.088 2 2.409 4 0.612
2023/02/24-17:02:19.741508 1900000000 1900000000 2 1.088 2 -2.611 3 0.735
2023/02/24-17:02:19.767151 1900000000 1900000000 4 -1.002 3 -0.562 5 0.546
2023/02/24-17:02:19.786494 1900000000 1900000000 3 -0.864 5 -2.775 6 1.092
2023/02/24-17:02:19.814297 1900000000 1900000000 2 0.781 1 0.372 2 0.326
2023/02/24-17:02:19.828824 1900000000 1900000000 1 -0.729 1 -1.186 2 0.540
2023/02/24-17:02:19.854446 1900000000 1900000000 2 -1.644 3 0.588 4 1.046
2023/02/24-17:02:19.882705 1900000000 1900000000 3 -0.447 2 -1.355 4 0.459
2023/02/24-17:02:19.897275 1900000000 1900000000 0 -1.565 3 -0.202 3 1.418
2023/02/24-17:02:19.922750 1900000000 1900000000 2 2.568 2 -0.049 3 0.762
2023/02/24-17:02:19.939443 1900000000 1900000000 3 -1.103 2 1.857 3 0.725
2023/02/24-17:02:19.959750 1900000000 1900000000 1 -0.469 2 0.690 2 0.978
2023/02/24-17:02:19.987467 1900000000 1900000000 2 -1.461 1 -1.093 3 0.479
2023/02/24-17:02:20.007761 1900000000 1900000000 1 1.495 1 1.446 2 0.935
2023/02/24-17:02:20.031429 1900000000 1900000000 2 -1.157 1 -0.169 2 0.433
2023/02/24-17:02:20.047195 1900000000 1900000000 1 -2.929 3 -2.897 3 1.128
2023/02/24-17:02:20.075754 1900000000 1900000000 2 -0.739 1 1.689 2 0.409
2023/02/24-17:02:20.093874 1900000000 1900000000 2 -1.655 3 1.060 4 1.011
2023/02/24-17:02:20.119635 1900000000 1900000000 2 -0.510 3 -2.509 3 1.116
2023/02/24-17:02:20.140949 1900000000 1900000000 1 -1.597 4 -2.802 4 1.313
2023/02/24-17:02:20.168693 1900000000 1900000000 2 -0.419 1 1.633 2 0.309
2023/02/24-17:02:20.186611 1900000000 1900000000 3 1.664 1 0.347 3 0.492
2023/02/24-17:02:20.209346 1900000000 1900000000 2 1.379 2 -2.073 3 0.786
2023/02/24-17:02:20.225633 1900000000 1900000000 0 -2.374 3 1.672 3 1.423
2023/02/24-17:02:20.259222 1900000000 1900000000 1 2.952 0 -2.769 1 0.406
2023/02/24-17:02:20.283849 1900000000 1900000000 2 -1.428 1 1.414 2 0.325
2023/02/24-17:02:20.304408 1900000000 1900000000 2 -0.472 2 -2.850 2 0.817
2023/02/24-17:02:20.321881 1900000000 1900000000 2 -1.014 2 -3.134 3 0.854
2023/02/24-17:02:20.346366 1900000000 1900000000 1 -3.093 4 0.022 5 1.298
2023/02/24-17:02:20.369525 1900000000 1900000000 2 0.364 4 -2.747 5 1.118
2023/02/24-17:02:20.390721 1900000000 1900000000 3 1.448 2 -1.178 4 0.458
2023/02/24-17:02:20.408412 1900000000 1900000000 1 0.504 2 0.356 2 0.983
2023/02/24-17:02:20.439780 1900000000 1900000000 1 -2.223 4 -2.684 5 1.333
2023/02/24-17:02:20.459268 1900000000 1900000000 2 2.996 4 1.241 4 0.965
2023/02/24-17:02:20.476462 1900000000 1900000000 1 -0.395 3 -0.244 3 1.127
2023/02/24-17:02:20.510688 1900000000 1900000000 2 0.858 3 -2.543 3 0.829
2023/02/24-17:02:20.526738 1900000000 1900000000 1 -0.284 1 0.612 2 0.801
2023/02/24-17:02:20.544880 1900000000 1900000000 2 1.701 1 -3.058 3 0.380
