DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-17:12:43.220498 1900000000 1900000000 1383 -3.074 274 0.065 1410 0.196
2023/02/23-17:12:43.246985 1900000000 1900000000 1383 -2.994 275 0.144 1410 0.197
2023/02/23-17:12:43.261911 1900000000 1900000000 1381 -1.365 276 1.773 1408 0.197
2023/02/23-17:12:43.280492 1900000000 1900000000 1384 -1.775 275 1.364 1411 0.196
2023/02/23-17:12:43.324827 1900000000 1900000000 1384 0.901 275 -2.244 1411 0.196
2023/02/23-17:12:43.351391 1900000000 1900000000 1384 -0.687 273 2.451 1411 0.195
2023/02/23-17:12:43.375666 1900000000 1900000000 1383 3.092 274 -0.054 1409 0.196
2023/02/23-17:12:43.397073 1900000000 1900000000 1383 -2.905 273 0.233 1410 0.195
2023/02/23-17:12:43.416095 1900000000 1900000000 1384 2.390 274 -0.755 1411 0.195
2023/02/23-17:12:43.433162 1900000000 1900000000 1382 -2.454 277 0.685 1410 0.198
2023/02/23-17:12:43.452278 1900000000 1900000000 1381 1.585 277 -1.560 1409 0.198
2023/02/23-17:12:43.480488 1900000000 1900000000 1382 2.099 278 -1.047 1409 0.198
2023/02/23-17:12:43.506899 1900000000 1900000000 1378 0.158 281 -2.987 1407 0.201
2023/02/23-17:12:43.527396 1900000000 1900000000 1382 0.997 274 -2.148 1409 0.196
2023/02/23-17:12:43.546636 1900000000 1900000000 1382 1.615 274 -1.530 1409 0.196
2023/02/23-17:12:43.571139 1900000000 1900000000 1382 1.481 277 -1.663 1409 0.198
2023/02/23-17:12:43.588887 1900000000 1900000000 1382 2.079 277 -1.066 1409 0.198
2023/02/23-17:12:43.609004 1900000000 1900000000 1382 2.250 275 -0.896 1409 0.197
2023/02/23-17:12:43.627007 1900000000 1900000000 1381 -2.244 275 0.894 1408 0.197
2023/02/23-17:12:43.646054 1900000000 1900000000 1382 -2.365 275 0.774 1410 0.197
2023/02/23-17:12:43.662203 1900000000 1900000000 1382 0.913 277 -2.232 1409 0.198
2023/02/23-17:12:43.687080 1900000000 1900000000 1381 1.474 278 -1.670 1409 0.199
2023/02/23-17:12:43.711701 1900000000 1900000000 1380 -3.058 279 0.080 1408 0.199
2023/02/23-17:12:43.728841 1900000000 1900000000 1380 0.491 278 -2.654 1408 0.199
2023/02/23-17:12:43.753367 1900000000 1900000000 1379 0.887 281 -2.259 1408 0.201
2023/02/23-17:12:43.768674 1900000000 1900000000 1381 -1.769 278 1.370 1409 0.199
2023/02/23-17:12:43.793403 1900000000 1900000000 1381 -2.831 276 0.307 1409 0.197
2023/02/23-17:12:43.809988 1900000000 1900000000 1382 0.431 275 -2.714 1409 0.197
2023/02/23-17:12:43.841398 1900000000 1900000000 1382 1.159 277 -1.985 1409 0.198
2023/02/23-17:12:43.856998 1900000000 1900000000 1381 2.947 278 -0.198 1408 0.199
2023/02/23-17:12:43.881147 1900000000 1900000000 1378 2.586 282 -0.559 1406 0.202
2023/02/23-17:12:43.906724 1900000000 1900000000 1381 -0.701 277 2.436 1408 0.198
2023/02/23-17:12:43.935441 1900000000 1900000000 1380 -0.881 281 2.257 1408 0.201
2023/02/23-17:12:43.954847 1900000000 1900000000 1382 0.890 276 -2.255 1410 0.197
2023/02/23-17:12:43.975639 1900000000 1900000000 1381 0.628 279 -2.517 1409 0.199
2023/02/23-17:12:44.000660 1900000000 1900000000 1382 2.249 275 -0.894 1409 0.196
2023/02/23-17:12:44.019392 1900000000 1900000000 1379 3.136 279 -0.009 1407 0.200
2023/02/23-17:12:44.044574 1900000000 1900000000 1382 -2.739 278 0.399 1409 0.198
2023/02/23-17:12:44.067927 1900000000 1900000000 1383 2.041 275 -1.103 1410 0.196
2023/02/23-17:12:44.092966 1900000000 1900000000 1382 2.477 275 -0.668 1409 0.197
2023/02/23-17:12:44.112696 1900000000 1900000000 1381 2.501 276 -0.645 1408 0.197
2023/02/23-17:12:44.131502 1900000000 1900000000 1380 -2.487 278 0.651 1408 0.198
2023/02/23-17:12:44.159539 1900000000 1900000000 1383 0.360 274 -2.785 1410 0.196
2023/02/23-17:12:44.181593 1900000000 1900000000 1382 1.076 275 -2.069 1409 0.196
2023/02/23-17:12:44.207868 1900000000 1900000000 1383 2.900 274 -0.244 1410 0.196
2023/02/23-17:12:44.228858 1900000000 1900000000 1382 -2.379 277 0.760 1409 0.198
2023/02/23-17:12:44.255430 1900000000 1900000000 1381 2.459 277 -0.686 1409 0.198
2023/02/23-17:12:44.289209 1900000000 1900000000 1379 -1.301 279 1.838 1407 0.200
2023/02/23-17:12:44.315083 1900000000 1900000000 1380 -2.166 280 0.973 1408 0.200
2023/02/23-17:12:44.332949 1900000000 1900000000 1378 -2.029 282 1.109 1407 0.202
2023/02/23-17:12:44.349312 1900000000 1900000000 1381 1.407 277 -1.737 1409 0.198
2023/02/23-17:12:44.363352 1900000000 1900000000 1382 -3.072 277 0.066 1409 0.197
2023/02/23-17:12:44.399320 1900000000 1900000000 1384 0.877 274 -2.268 1411 0.196
2023/02/23-17:12:44.417776 1900000000 1900000000 1382 -0.830 276 2.309 1410 0.197
2023/02/23-17:12:44.445407 1900000000 1900000000 1383 0.246 274 -2.898 1410 0.196
2023/02/23-17:12:44.476244 1900000000 1900000000 1383 2.361 276 -0.784 1410 0.197
2023/02/23-17:12:44.495386 1900000000 1900000000 1383 -2.719 275 0.420 1410 0.196
2023/02/23-17:12:44.533008 1900000000 1900000000 1386 1.852 270 -1.294 1412 0.193
2023/02/23-17:12:44.552045 1900000000 1900000000 1381 0.238 277 -2.906 1409 0.198
2023/02/23-17:12:44.571327 1900000000 1900000000 1382 0.207 276 -2.938 1409 0.197
2023/02/23-17:12:44.601230 1900000000 1900000000 1381 -0.860 276 2.278 1409 0.197
2023/02/23-17:12:44.624478 1900000000 1900000000 1382 -0.460 273 2.678 1409 0.195
2023/02/23-17:12:44.640821 1900000000 1900000000 1380 1.030 277 -2.115 1407 0.198
2023/02/23-17:12:44.663094 1900000000 1900000000 1378 -1.330 281 1.808 1406 0.201
2023/02/23-17:12:44.686309 1900000000 1900000000 1376 -2.394 284 0.744 1405 0.203
2023/02/23-17:12:44.704337 1900000000 1900000000 1376 -1.286 283 1.852 1405 0.203
2023/02/23-17:12:44.731808 1900000000 1900000000 1383 0.167 272 -2.978 1410 0.194
2023/02/23-17:12:44.755924 1900000000 1900000000 1380 2.476 278 -0.668 1408 0.199
2023/02/23-17:12:44.770476 1900000000 1900000000 1381 1.306 277 -1.839 1408 0.198
2023/02/23-17:12:44.797425 1900000000 1900000000 1383 2.419 274 -0.726 1410 0.196
2023/02/23-17:12:44.822262 1900000000 1900000000 1381 0.154 275 -2.991 1409 0.197
2023/02/23-17:12:44.839522 1900000000 1900000000 1382 1.876 276 -1.269 1409 0.197
2023/02/23-17:12:44.860411 1900000000 1900000000 1381 2.677 276 -0.467 1409 0.197
2023/02/23-17:12:44.879903 1900000000 1900000000 1383 -0.381 269 2.758 1409 0.192
2023/02/23-17:12:44.907149 1900000000 1900000000 1384 -2.944 264 0.194 1409 0.188
2023/02/23-17:12:44.931188 1900000000 1900000000 1383 -0.517 260 2.621 1407 0.186
2023/02/23-17:12:44.954325 1900000000 1900000000 1387 -0.448 247 2.691 1409 0.176
2023/02/23-17:12:44.965719 1900000000 1900000000 1386 1.318 239 -1.826 1407 0.171
2023/02/23-17:12:44.999099 1900000000 1900000000 1384 -2.950 234 0.189 1404 0.167
2023/02/23-17:12:45.025513 1900000000 1900000000 1382 -2.437 217 0.702 1399 0.156
2023/02/23-17:12:45.051039 1900000000 1900000000 1379 2.485 212 -0.659 1395 0.152
2023/02/23-17:12:45.072944 1900000000 1900000000 1373 -2.389 211 0.750 1389 0.153
2023/02/23-17:12:45.094314 1900000000 1900000000 1367 -1.051 204 2.089 1382 0.148
2023/02/23-17:12:45.112603 1900000000 1900000000 1361 3.062 201 -0.082 1375 0.146
2023/02/23-17:12:45.132001 1900000000 1900000000 1355 1.608 195 -1.536 1369 0.143
2023/02/23-17:12:45.156837 1900000000 1900000000 1349 -0.091 189 3.049 1362 0.140
2023/02/23-17:12:45.173912 1900000000 1900000000 1338 -1.974 190 1.165 1351 0.141
2023/02/23-17:12:45.193644 1900000000 1900000000 1330 -0.801 188 2.338 1344 0.141
2023/02/23-17:12:45.215448 1900000000 1900000000 1326 -0.013 181 3.126 1338 0.136
2023/02/23-17:12:45.230349 1900000000 1900000000 1313 0.456 180 -2.688 1325 0.137
2023/02/23-17:12:45.257663 1900000000 1900000000 1304 0.030 176 -3.115 1316 0.134
2023/02/23-17:12:45.289539 1900000000 1900000000 1295 -1.167 180 1.972 1307 0.138
2023/02/23-17:12:45.313388 1900000000 1900000000 1286 1.512 179 -1.633 1298 0.138
2023/02/23-17:12:45.329460 1900000000 1900000000 1277 -0.641 180 2.498 1290 0.140
2023/02/23-17:12:45.356797 1900000000 1900000000 1272 -0.909 178 2.230 1284 0.139
2023/02/23-17:12:45.379714 1900000000 1900000000 1266 -2.437 175 0.701 1278 0.137
2023/02/23-17:12:45.405533 1900000000 1900000000 1260 -2.245 174 0.894 1272 0.137
2023/02/23-17:12:45.422600 1900000000 1900000000 1256 -1.469 179 1.669 1269 0.141
